task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_122_add_elements,0.2,3,11.5729,3.8576
HumanEval_123_get_odd_collatz,0.2,3,18.9383,6.3128
HumanEval_124_valid_date,0.2,3,120.3279,40.1093
HumanEval_125_split_words,0.2,3,73.4533,24.4844
HumanEval_126_is_sorted,0.2,3,14.2378,4.7459
HumanEval_127_intersection,0.2,3,35.8280,11.9427
HumanEval_128_prod_signs,0.2,3,32.1090,10.7030
HumanEval_129_minPath,0.2,3,288.1699,96.0566
HumanEval_130_tri,0.2,3,23.9807,7.9936
HumanEval_131_digits,0.2,3,16.4648,5.4883
HumanEval_132_is_nested,0.2,3,24.2600,8.0867
HumanEval_133_sum_squares,0.2,3,12.2174,4.0725
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,16.1867,5.3956
HumanEval_135_can_arrange,0.2,3,11.9772,3.9924
HumanEval_136_largest_smallest_integers,0.2,3,20.6577,6.8859
HumanEval_137_compare_one,0.2,3,46.5936,15.5312
HumanEval_138_is_equal_to_sum_even,0.2,3,12.8311,4.2770
HumanEval_139_special_factorial,0.2,3,5.0745,1.6915
HumanEval_140_fix_spaces,0.2,3,24.5700,8.1900
HumanEval_141_file_name_check,0.2,3,54.8768,18.2923
HumanEval_142_sum_squares,0.2,3,20.5082,6.8361
HumanEval_143_words_in_sentence,0.2,3,18.0376,6.0125
HumanEval_144_simplify,0.2,3,20.3150,6.7717
HumanEval_145_order_by_points,0.2,3,29.6150,9.8717
HumanEval_146_specialFilter,0.2,3,28.6724,9.5575
HumanEval_147_get_max_triples,0.2,3,33.3281,11.1094
HumanEval_148_bf,0.2,3,34.8599,11.6200
HumanEval_149_sorted_list_sum,0.2,3,3.0446,1.0149
HumanEval_150_x_or_y,0.2,3,6.6803,2.2268
HumanEval_151_double_the_difference,0.2,3,13.5436,4.5145
HumanEval_152_compare,0.2,3,13.0936,4.3645
HumanEval_153_Strongest_Extension,0.2,3,41.5381,13.8460
HumanEval_154_cycpattern_check,0.2,3,20.7293,6.9098
HumanEval_155_even_odd_count,0.2,3,20.7501,6.9167
HumanEval_156_int_to_mini_roman,0.2,3,100.5799,33.5266
HumanEval_157_right_angle_triangle,0.2,3,18.7145,6.2382
HumanEval_158_find_max,0.2,3,24.4680,8.1560
HumanEval_159_eat,0.2,3,14.8127,4.9376
HumanEval_160_do_algebra,0.2,3,41.5310,13.8437
HumanEval_161_solve,0.2,3,46.8085,15.6028
HumanEval_162_string_to_md5,0.2,3,4.2539,1.4180
HumanEval_163_generate_integers,0.2,3,16.1675,5.3892
TOTAL,,,4251.5858,
