task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_37_sort_even,0.5,5,42.6450,8.5290
HumanEval_39_prime_fib,0.5,5,157.6484,31.5297
HumanEval_40_triples_sum_to_zero,0.5,5,65.4308,13.0862
HumanEval_41_car_race_collision,0.5,5,32.0455,6.4091
HumanEval_42_incr_list,0.5,5,5.7633,1.1527
HumanEval_43_pairs_sum_to_zero,0.5,5,29.9262,5.9852
HumanEval_44_change_base,0.5,5,16.9565,3.3913
HumanEval_45_triangle_area,0.5,5,3.3106,0.6621
HumanEval_46_fib4,0.5,5,43.3106,8.6621
HumanEval_47_median,0.5,5,20.3903,4.0781
HumanEval_48_is_palindrome,0.5,5,4.7708,0.9542
HumanEval_49_modp,0.5,5,7.6532,1.5306
HumanEval_51_remove_vowels,0.5,5,28.4078,5.6816
HumanEval_52_below_threshold,0.5,5,13.4970,2.6994
HumanEval_53_add,0.5,5,2.3020,0.4604
HumanEval_54_same_chars,0.5,5,37.7852,7.5570
HumanEval_55_fib,0.5,5,12.2350,2.4470
HumanEval_56_correct_bracketing,0.5,5,35.3870,7.0774
HumanEval_57_monotonic,0.5,5,36.2243,7.2449
HumanEval_58_common,0.5,5,15.0433,3.0087
HumanEval_59_largest_prime_factor,0.5,5,245.6785,49.1357
HumanEval_60_sum_to_n,0.5,5,15.2817,3.0563
HumanEval_61_correct_bracketing,0.5,5,33.9251,6.7850
HumanEval_62_derivative,0.5,5,8.8475,1.7695
HumanEval_63_fibfib,0.5,5,74.6837,14.9367
HumanEval_64_vowels_count,0.5,5,40.1956,8.0391
HumanEval_65_circular_shift,0.5,5,28.5751,5.7150
HumanEval_66_digitSum,0.5,5,16.1058,3.2212
HumanEval_67_fruit_distribution,0.5,5,11.4847,2.2969
HumanEval_68_pluck,0.5,5,36.6214,7.3243
HumanEval_69_search,0.5,5,48.0839,9.6168
HumanEval_70_strange_sort_list,0.5,5,39.0696,7.8139
HumanEval_71_triangle_area,0.5,5,26.7310,5.3462
HumanEval_72_will_it_fly,0.5,5,57.8235,11.5647
HumanEval_73_smallest_change,0.5,5,45.8553,9.1711
HumanEval_74_total_match,0.5,5,77.4671,15.4934
HumanEval_75_is_multiply_prime,0.5,5,42.8013,8.5603
HumanEval_76_is_simple_power,0.5,5,14.8733,2.9747
HumanEval_77_iscube,0.5,5,12.5071,2.5014
HumanEval_78_hex_key,0.5,5,25.7421,5.1484
HumanEval_79_decimal_to_binary,0.5,5,4.8159,0.9632
HumanEval_80_is_happy,0.5,5,42.4303,8.4861
HumanEval_81_numerical_letter_grade,0.5,5,247.4702,49.4940
HumanEval_82_prime_length,0.5,5,20.3433,4.0687
HumanEval_83_starts_one_ends,0.5,5,25.2991,5.0598
HumanEval_84_solve,0.5,5,19.3937,3.8787
HumanEval_85_add,0.5,5,18.4284,3.6857
HumanEval_86_anti_shuffle,0.5,5,23.7128,4.7426
HumanEval_87_get_row,0.5,5,57.8285,11.5657
HumanEval_88_sort_array,0.5,5,37.3382,7.4676
HumanEval_89_encrypt,0.5,5,59.8610,11.9722
HumanEval_90_next_smallest,0.5,5,28.9251,5.7850
HumanEval_91_is_bored,0.5,5,19.1531,3.8306
HumanEval_92_any_int,0.5,5,12.6806,2.5361
HumanEval_93_encode,0.5,5,110.8307,22.1661
HumanEval_94_skjkasdkd,0.5,5,28.9284,5.7857
HumanEval_95_check_dict_case,0.5,5,20.0121,4.0024
HumanEval_96_count_up_to,0.5,5,24.7153,4.9431
HumanEval_97_multiply,0.5,5,8.5897,1.7179
HumanEval_98_count_upper,0.5,5,18.9869,3.7974
HumanEval_99_closest_integer,0.5,5,47.3764,9.4753
HumanEval_100_make_a_pile,0.5,5,18.9380,3.7876
HumanEval_101_words_string,0.5,5,6.2735,1.2547
HumanEval_102_choose_num,0.5,5,24.4801,4.8960
HumanEval_103_rounded_avg,0.5,5,24.6462,4.9292
HumanEval_104_unique_digits,0.5,5,54.6136,10.9227
HumanEval_105_by_length,0.5,5,134.8710,26.9742
HumanEval_106_f,0.5,5,14.9093,2.9819
HumanEval_107_even_odd_palindrome,0.5,5,58.8108,11.7622
HumanEval_108_count_nums,0.5,5,38.1831,7.6366
HumanEval_109_move_one_ball,0.5,5,34.5701,6.9140
HumanEval_110_exchange,0.5,5,44.4380,8.8876
HumanEval_111_histogram,0.5,5,75.1840,15.0368
HumanEval_112_reverse_delete,0.5,5,19.9433,3.9887
HumanEval_113_odd_count,0.5,5,31.5519,6.3104
HumanEval_114_minSubArraySum,0.5,5,26.6918,5.3384
HumanEval_115_max_fill,0.5,5,55.2050,11.0410
HumanEval_116_sort_array,0.5,5,37.2564,7.4513
HumanEval_117_select_words,0.5,5,142.9897,28.5979
HumanEval_118_get_closest_vowel,0.5,5,35.0646,7.0129
HumanEval_119_match_parens,0.5,5,23.2958,4.6592
HumanEval_120_maximum,0.5,5,22.9220,4.5844
HumanEval_121_solution,0.5,5,18.5366,3.7073
HumanEval_122_add_elements,0.5,5,18.4590,3.6918
HumanEval_123_get_odd_collatz,0.5,5,19.2614,3.8523
HumanEval_124_valid_date,0.5,5,142.4697,28.4939
HumanEval_125_split_words,0.5,5,45.9217,9.1843
HumanEval_126_is_sorted,0.5,5,20.5253,4.1051
HumanEval_127_intersection,0.5,5,77.6192,15.5238
HumanEval_128_prod_signs,0.5,5,36.2789,7.2558
HumanEval_129_minPath,0.5,5,277.8392,55.5678
HumanEval_130_tri,0.5,5,27.1260,5.4252
HumanEval_131_digits,0.5,5,37.1154,7.4231
HumanEval_132_is_nested,0.5,5,33.5507,6.7101
HumanEval_133_sum_squares,0.5,5,7.1756,1.4351
HumanEval_134_check_if_last_char_is_a_letter,0.5,5,95.9764,19.1953
HumanEval_135_can_arrange,0.5,5,16.5360,3.3072
HumanEval_136_largest_smallest_integers,0.5,5,74.0469,14.8094
HumanEval_137_compare_one,0.5,5,33.7426,6.7485
HumanEval_138_is_equal_to_sum_even,0.5,5,19.2672,3.8534
HumanEval_139_special_factorial,0.5,5,7.1511,1.4302
HumanEval_140_fix_spaces,0.5,5,15.3571,3.0714
HumanEval_141_file_name_check,0.5,5,29.9672,5.9934
HumanEval_142_sum_squares,0.5,5,25.1563,5.0313
HumanEval_143_words_in_sentence,0.5,5,39.2388,7.8478
HumanEval_144_simplify,0.5,5,45.1870,9.0374
HumanEval_145_order_by_points,0.5,5,35.7755,7.1551
HumanEval_146_specialFilter,0.5,5,25.1662,5.0332
HumanEval_147_get_max_triples,0.5,5,61.8483,12.3697
HumanEval_148_bf,0.5,5,79.7685,15.9537
HumanEval_149_sorted_list_sum,0.5,5,12.6094,2.5219
HumanEval_150_x_or_y,0.5,5,7.1292,1.4258
HumanEval_151_double_the_difference,0.5,5,19.0717,3.8143
HumanEval_152_compare,0.5,5,13.9650,2.7930
HumanEval_153_Strongest_Extension,0.5,5,48.7509,9.7502
HumanEval_154_cycpattern_check,0.5,5,16.9341,3.3868
HumanEval_155_even_odd_count,0.5,5,26.6783,5.3357
HumanEval_156_int_to_mini_roman,0.5,5,81.3043,16.2609
HumanEval_157_right_angle_triangle,0.5,5,12.1810,2.4362
HumanEval_158_find_max,0.5,5,39.2027,7.8405
HumanEval_159_eat,0.5,5,14.1321,2.8264
HumanEval_160_do_algebra,0.5,5,80.8759,16.1752
HumanEval_161_solve,0.5,5,48.0518,9.6104
HumanEval_162_string_to_md5,0.5,5,7.8789,1.5758
HumanEval_163_generate_integers,0.5,5,20.9661,4.1932
TOTAL,,,5882.4855,
