task_name,temperature,execution_time_s
mbpp_166_find_even_pair,0.01,87.3073
mbpp_167_next_power_of_2,0.01,84.3967
mbpp_168_frequency,0.01,84.8198
mbpp_170_sum_range_list,0.01,85.4204
mbpp_171_perimeter_pentagon,0.01,1.4029
mbpp_172_count_occurance,0.01,85.0304
mbpp_222_check_type,0.01,86.6630
mbpp_223_is_majority,0.01,102.7134
mbpp_224_count_Set_Bits,0.01,88.5867
mbpp_226_odd_values_string,0.01,13.1957
mbpp_227_min_of_three,0.01,10.6224
mbpp_228_all_Bits_Set_In_The_Given_Range,0.01,114.2250
mbpp_229_re_arrange_array,0.01,91.3009
mbpp_230_replace_blank,0.01,9.0158
mbpp_234_volume_cube,0.01,1.7809
mbpp_237_check_occurences,0.01,57.8743
mbpp_238_number_of_substrings,0.01,104.7962
mbpp_239_get_total_number_of_sequences,0.01,142.9993
mbpp_240_replace_list,0.01,5.5052
mbpp_242_count_charac,0.01,9.2974
mbpp_244_next_Perfect_Square,0.01,7.1148
mbpp_245_max_sum,0.01,107.5786
mbpp_247_lps,0.01,107.5763
mbpp_249_intersection_array,0.01,111.4910
mbpp_250_count_X,0.01,107.9587
mbpp_251_insert_element,0.01,13.3034
mbpp_252_convert,0.01,107.1884
mbpp_253_count_integer,0.01,111.4796
mbpp_255_combinations_colors,0.01,958.6071
mbpp_256_count_Primes_nums,0.01,155.8884
mbpp_257_swap_numbers,0.01,3.1198
mbpp_259_maximize_elements,0.01,149.0388
mbpp_260_newman_prime,0.01,35.8399
mbpp_261_division_elements,0.01,75.5063
mbpp_262_split_two_parts,0.01,7.3877
mbpp_264_dog_age,0.01,16.0859
mbpp_265_list_split,0.01,18.0870
mbpp_266_lateralsurface_cube,0.01,3.2568
mbpp_267_square_Sum,0.01,148.3727
mbpp_268_find_star_num,0.01,5.0647
mbpp_269_ascii_value,0.01,3.3567
mbpp_270_sum_even_and_even_index,0.01,149.6017
mbpp_271_even_Power_Sum,0.01,149.6930
mbpp_272_rear_extract,0.01,820.2720
mbpp_273_substract_elements,0.01,187.5857
mbpp_274_even_binomial_Coeff_Sum,0.01,5.9807
mbpp_277_dict_filter,0.01,11.9788
mbpp_278_count_first_elements,0.01,183.5748
mbpp_279_is_num_decagonal,0.01,10.5310
mbpp_280_sequential_search,0.01,25.3902
mbpp_281_all_unique,0.01,7.3600
mbpp_282_sub_list,0.01,178.9184
mbpp_283_validate,0.01,186.6476
mbpp_284_check_element,0.01,185.2103
mbpp_285_text_match_two_three,0.01,3.5099
mbpp_286_max_sub_array_sum_repeated,0.01,187.9738
mbpp_287_square_Sum,0.01,184.9032
mbpp_290_max_length,0.01,38.9674
mbpp_291_count_no_of_ways,0.01,249.5299
mbpp_292_find,0.01,4.8031
mbpp_293_otherside_rightangle,0.01,11.4811
mbpp_294_max_val,0.01,199.4050
mbpp_295_sum_div,0.01,26.2024
mbpp_296_get_Inv_Count,0.01,201.6876
mbpp_297_flatten_list,0.01,43.8561
mbpp_299_max_aggregate,0.01,206.7404
mbpp_304_find_Element,0.01,201.5297
mbpp_305_start_withp,0.01,193.2367
mbpp_306_max_sum_increasing_subseq,0.01,210.6942
mbpp_308_large_product,0.01,290.3807
mbpp_309_maximum,0.01,11.4073
mbpp_310_string_to_tuple,0.01,5.2281
mbpp_388_highest_Power_of_2,0.01,201.7597
mbpp_389_find_lucas,0.01,27.2335
mbpp_390_add_string,0.01,9.9964
mbpp_391_convert_list_dictionary,0.01,202.4780
mbpp_392_get_max_sum,0.01,219.9247
mbpp_393_max_length_list,0.01,213.8418
mbpp_394_check_distinct,0.01,217.0153
mbpp_395_first_non_repeating_character,0.01,206.6116
mbpp_396_check_char,0.01,17.1117
mbpp_397_median_numbers,0.01,50.8463
mbpp_398_sum_of_digits,0.01,209.7683
mbpp_399_bitwise_xor,0.01,219.1207
mbpp_400_extract_freq,0.01,136.5850
mbpp_401_add_nested_tuples,0.01,114.6127
mbpp_404_minimum,0.01,6.0928
mbpp_405_check_tuplex,0.01,113.6179
mbpp_406_find_Parity,0.01,7.4360
mbpp_407_rearrange_bigger,0.01,145.6521
mbpp_408_k_smallest_pairs,0.01,123.7613
mbpp_409_min_product_tuple,0.01,226.0513
mbpp_410_min_val,0.01,121.9624
mbpp_411_snake_to_camel,0.01,124.4072
mbpp_412_remove_odd,0.01,4.6532
mbpp_413_extract_nth_element,0.01,118.1336
mbpp_414_overlapping,0.01,120.5978
mbpp_415_max_Product,0.01,163.9362
mbpp_417_group_tuples,0.01,382.6162
mbpp_418_Find_Max,0.01,135.2775
mbpp_419_round_and_sum,0.01,18.6226
mbpp_420_cube_Sum,0.01,134.4249
mbpp_421_concatenate_tuple,0.01,3.5909
mbpp_422_find_Average_Of_Cube,0.01,134.9159
mbpp_424_extract_rear,0.01,251.5338
mbpp_425_count_element_in_list,0.01,138.8872
mbpp_426_filter_oddnumbers,0.01,5.3794
mbpp_427_change_date_format,0.01,12.3264
mbpp_428_shell_sort,0.01,69.8651
mbpp_429_and_tuples,0.01,56.0508
mbpp_430_parabola_directrix,0.01,9.4038
mbpp_431_common_element,0.01,146.6956
mbpp_432_median_trapezium,0.01,5.6062
mbpp_433_check_greater,0.01,146.6741
mbpp_434_text_match_one,0.01,2.7144
mbpp_435_last_Digit,0.01,3.0433
mbpp_436_neg_nos,0.01,144.9969
mbpp_437_remove_odd,0.01,22.0458
mbpp_438_count_bidirectional,0.01,150.9992
mbpp_439_multiple_to_single,0.01,5.6379
mbpp_440_find_adverb_position,0.01,158.1133
mbpp_441_surfacearea_cube,0.01,3.9332
mbpp_442_positive_count,0.01,150.8247
mbpp_443_largest_neg,0.01,30.3645
mbpp_444_trim_tuple,0.01,122.5133
mbpp_445_index_multiplication,0.01,111.3108
mbpp_446_count_Occurrence,0.01,110.2399
mbpp_447_cube_nums,0.01,106.2367
mbpp_448_cal_sum,0.01,71.8345
mbpp_450_extract_string,0.01,4.3904
mbpp_451_remove_whitespaces,0.01,1.4787
mbpp_452_loss_amount,0.01,4.0042
mbpp_453_sumofFactors,0.01,49.6657
mbpp_454_text_match_wordz,0.01,1.0666
mbpp_455_check_monthnumb_number,0.01,53.2379
mbpp_456_reverse_string_list,0.01,24.4172
mbpp_457_Find_Min,0.01,79.2168
mbpp_458_rectangle_area,0.01,1.2689
mbpp_459_remove_uppercase,0.01,16.9546
mbpp_460_Extract,0.01,5.2242
mbpp_461_upper_ctr,0.01,73.8093
mbpp_462_combinations_list,0.01,2028.4497
mbpp_463_max_subarray_product,0.01,129.5612
mbpp_464_check_value,0.01,57.9040
mbpp_465_drop_empty,0.01,17.7689
mbpp_468_max_product,0.01,76.8734
mbpp_470_add_pairwise,0.01,73.4349
mbpp_471_find_remainder,0.01,75.6253
mbpp_472_check_Consecutive,0.01,15.7283
mbpp_474_replace_char,0.01,2.1972
mbpp_475_sort_counter,0.01,19.4603
mbpp_476_big_sum,0.01,62.2533
mbpp_477_is_lower,0.01,1.6141
mbpp_478_remove_lowercase,0.01,15.5258
mbpp_479_first_Digit,0.01,4.1143
mbpp_554_Split,0.01,11.8374
mbpp_555_difference,0.01,56.2502
mbpp_556_find_Odd_Pair,0.01,59.2347
mbpp_557_toggle_string,0.01,13.0929
mbpp_558_digit_distance_nums,0.01,22.2980
mbpp_559_max_sub_array_sum,0.01,68.3821
mbpp_560_union_elements,0.01,148.2471
mbpp_562_Find_Max_Length,0.01,73.7122
mbpp_563_extract_values,0.01,2.5657
mbpp_564_count_Pairs,0.01,98.1309
mbpp_565_split,0.01,1.6134
mbpp_566_sum_digits,0.01,98.0971
mbpp_567_issort_list,0.01,61.0387
mbpp_568_empty_list,0.01,5.3399
mbpp_569_sort_sublists,0.01,42.0663
mbpp_572_two_unique_nums,0.01,59.2761
mbpp_573_unique_product,0.01,86.1033
mbpp_574_surfacearea_cylinder,0.01,3.2440
mbpp_576_is_Sub_Array,0.01,60.0382
mbpp_577_last_Digit_Factorial,0.01,10.3526
mbpp_578_interleave_lists,0.01,53.6589
mbpp_579_find_dissimilar,0.01,14.4231
mbpp_580_extract_even,0.01,76.6292
mbpp_581_surface_Area,0.01,4.4870
mbpp_583_catalan_number,0.01,68.5408
mbpp_584_find_adverbs,0.01,2.5518
mbpp_585_expensive_items,0.01,9.5882
mbpp_586_split_Arr,0.01,87.2338
mbpp_587_list_tuple,0.01,1.4034
mbpp_588_big_diff,0.01,29.2451
mbpp_589_perfect_squares,0.01,87.4696
mbpp_591_swap_List,0.01,37.4386
mbpp_592_sum_Of_product,0.01,74.0481
mbpp_593_removezero_ip,0.01,20.4526
mbpp_594_diff_even_odd,0.01,77.7202
mbpp_595_min_Swaps,0.01,61.4215
mbpp_597_find_kth,0.01,59.9071
mbpp_598_armstrong_number,0.01,71.6117
mbpp_599_sum_average,0.01,11.4186
mbpp_600_is_Even,0.01,4.3465
mbpp_602_first_repeated_char,0.01,38.5564
mbpp_603_get_ludic,0.01,119.4817
mbpp_604_reverse_words,0.01,77.9783
mbpp_605_prime_num,0.01,11.0336
mbpp_606_radian_degree,0.01,1.9250
mbpp_607_find_literals,0.01,41.8790
mbpp_608_bell_Number,0.01,69.0965
mbpp_610_remove_kth_element,0.01,87.1500
mbpp_611_max_of_nth,0.01,17.8962
mbpp_612_merge,0.01,17.2875
mbpp_614_cummulative_sum,0.01,17.6330
mbpp_615_average_tuple,0.01,99.5534
mbpp_616_tuple_modulo,0.01,171.0874
mbpp_617_min_Jumps,0.01,98.9592
mbpp_618_div_list,0.01,12.4169
mbpp_619_move_num,0.01,30.8813
mbpp_622_get_median,0.01,211.7557
mbpp_623_nth_nums,0.01,3.8925
mbpp_624_is_upper,0.01,1.7327
mbpp_625_swap_List,0.01,44.1425
mbpp_626_triangle_area,0.01,2.3809
mbpp_627_find_First_Missing,0.01,9.9270
mbpp_628_replace_spaces,0.01,2.5419
mbpp_629_Split,0.01,25.2917
mbpp_630_get_coordinates,0.01,145.6817
mbpp_631_replace_spaces,0.01,4.4772
mbpp_632_move_zero,0.01,86.2065
mbpp_633_pair_xor_Sum,0.01,86.9221
mbpp_635_heap_sort,0.01,75.8975
mbpp_637_noprofit_noloss,0.01,4.3623
mbpp_638_wind_chill,0.01,10.6029
mbpp_639_sample_nam,0.01,129.4245
mbpp_640_remove_parenthesis,0.01,1.4705
mbpp_641_is_nonagonal,0.01,2.6387
mbpp_643_text_match_wordz_middle,0.01,1.2813
mbpp_644_reverse_Array_Upto_K,0.01,82.2000
mbpp_720_add_dict_to_tuple,0.01,138.6082
mbpp_721_maxAverageOfPath,0.01,113.1386
mbpp_722_filter_data,0.01,66.7975
mbpp_723_count_same_pair,0.01,62.9608
mbpp_724_power_base_sum,0.01,62.4636
mbpp_725_extract_quotation,0.01,1.7575
mbpp_726_multiply_elements,0.01,166.2193
mbpp_728_sum_list,0.01,76.2271
mbpp_730_consecutive_duplicates,0.01,75.8109
mbpp_731_lateralsurface_cone,0.01,6.3268
mbpp_732_replace_specialchar,0.01,1.2583
mbpp_733_find_first_occurrence,0.01,79.3433
mbpp_734_sum_Of_Subarray_Prod,0.01,59.6796
mbpp_735_toggle_middle_bits,0.01,88.4246
mbpp_736_left_insertion,0.01,68.2014
mbpp_737_check_str,0.01,0.9186
mbpp_738_geometric_sum,0.01,8.3065
mbpp_739_find_Index,0.01,59.9359
mbpp_740_tuple_to_dict,0.01,66.0184
mbpp_741_all_Characters_Same,0.01,9.3436
mbpp_742_area_tetrahedron,0.01,3.3864
mbpp_743_rotate_right,0.01,84.0953
mbpp_744_check_none,0.01,80.8168
mbpp_745_divisible_by_digits,0.01,76.2280
mbpp_746_sector_area,0.01,6.8125
mbpp_747_lcs_of_three,0.01,109.6624
mbpp_748_capital_words_spaces,0.01,2.2038
mbpp_749_sort_numeric_strings,0.01,3.5453
mbpp_750_add_tuple,0.01,2.4043
mbpp_751_check_min_heap,0.01,99.1549
mbpp_752_jacobsthal_num,0.01,14.5223
mbpp_753_min_k,0.01,7.9483
mbpp_754_extract_index_list,0.01,101.8465
mbpp_755_second_smallest,0.01,101.3230
mbpp_756_text_match_zero_one,0.01,1.2815
mbpp_757_count_reverse_pairs,0.01,95.7372
mbpp_759_is_decimal,0.01,2493.6976
mbpp_760_unique_Element,0.01,74.3348
mbpp_762_check_monthnumber_number,0.01,13.3523
mbpp_763_find_min_diff,0.01,157.8047
mbpp_764_number_ctr,0.01,15.5981
mbpp_765_is_polite,0.01,109.6223
mbpp_766_pair_wise,0.01,122.5995
mbpp_767_get_pairs_count,0.01,92.7559
mbpp_769_Diff,0.01,21.5205
mbpp_770_odd_num_sum,0.01,128.9824
mbpp_771_check_expression,0.01,121.0728
mbpp_772_remove_length,0.01,25.2180
mbpp_773_occurance_substring,0.01,20.4131
mbpp_775_odd_position,0.01,13.3995
mbpp_776_count_vowels,0.01,37.5500
mbpp_777_find_sum,0.01,144.0975
mbpp_778_pack_consecutive_duplicates,0.01,58.2964
mbpp_780_find_combinations,0.01,150.5000
mbpp_781_count_divisors,0.01,152.7649
mbpp_782_odd_length_sum,0.01,151.3452
mbpp_783_rgb_to_hsv,0.01,271.2829
mbpp_784_mul_even_odd,0.01,138.0082
mbpp_785_tuple_str_int,0.01,210.8449
mbpp_786_right_insertion,0.01,162.1626
mbpp_787_text_match_three,0.01,2.7014
mbpp_788_new_tuple,0.01,3.8866
mbpp_790_even_position,0.01,148.1272
mbpp_791_remove_nested,0.01,202.8318
mbpp_792_count_list,0.01,176.7200
mbpp_793_last,0.01,162.4124
mbpp_794_text_starta_endb,0.01,1.9437
mbpp_796_return_sum,0.01,2763.5570
mbpp_797_sum_in_range,0.01,219.1965
mbpp_798__sum,0.01,20.6022
mbpp_799_left_rotate,0.01,11.1805
mbpp_800_remove_all_spaces,0.01,3.3898
mbpp_801_test_three_equal,0.01,27.7167
mbpp_802_count_rotation,0.01,162.2958
mbpp_803_is_perfect_square,0.01,64.9821
mbpp_804_is_product_even,0.01,21.4844
mbpp_805_max_sum_list,0.01,50.6880
mbpp_806_max_run_uppercase,0.01,88.8647
mbpp_807_first_odd,0.01,14.7605
mbpp_808_check_K,0.01,147.0751
mbpp_809_check_smaller,0.01,133.5504
TOTAL,,36717.8348
