task_name,temperature,execution_time_s
mbpp_125_find_length,0.01,102.6256
mbpp_126_sum,0.01,8.6233
mbpp_127_multiply_int,0.01,0.9792
mbpp_128_long_words,0.01,7.2627
mbpp_129_magic_square_test,0.01,135.3805
mbpp_130_max_occurrences,0.01,29.9378
mbpp_131_reverse_vowels,0.01,81.1284
mbpp_132_tup_string,0.01,5.2254
mbpp_133_sum_negativenum,0.01,7.1582
mbpp_135_hexagonal_num,0.01,1.7367
mbpp_138_is_Sum_Of_Powers_Of_Two,0.01,12.4403
mbpp_141_pancake_sort,0.01,57.9754
mbpp_142_count_samepair,0.01,59.7058
mbpp_143_find_lists,0.01,6.3096
mbpp_145_max_Abs_Diff,0.01,14.6939
mbpp_160_find_solution,0.01,176.5894
mbpp_161_remove_elements,0.01,3.0200
mbpp_162_sum_series,0.01,5.7032
mbpp_164_are_equivalent,0.01,54.1806
mbpp_165_count_char_position,0.01,10.0853
mbpp_166_find_even_pair,0.01,94.3598
mbpp_167_next_power_of_2,0.01,3.6298
mbpp_168_frequency,0.01,6.4227
mbpp_170_sum_range_list,0.01,5.0494
mbpp_171_perimeter_pentagon,0.01,0.9767
mbpp_172_count_occurance,0.01,59.5609
mbpp_222_check_type,0.01,60.0113
mbpp_223_is_majority,0.01,48.7362
mbpp_224_count_Set_Bits,0.01,4.7368
mbpp_226_odd_values_string,0.01,7.6344
mbpp_227_min_of_three,0.01,6.0316
mbpp_228_all_Bits_Set_In_The_Given_Range,0.01,8.3247
mbpp_229_re_arrange_array,0.01,39.5187
mbpp_230_replace_blank,0.01,2.4649
mbpp_234_volume_cube,0.01,1.0009
mbpp_237_check_occurences,0.01,124.5407
mbpp_238_number_of_substrings,0.01,7.9363
mbpp_239_get_total_number_of_sequences,0.01,59.8663
mbpp_240_replace_list,0.01,2.7257
mbpp_242_count_charac,0.01,4.8999
mbpp_244_next_Perfect_Square,0.01,3.8077
mbpp_245_max_sum,0.01,121.8847
mbpp_247_lps,0.01,23.6142
mbpp_249_intersection_array,0.01,8.7750
mbpp_250_count_X,0.01,59.6350
mbpp_251_insert_element,0.01,6.3071
mbpp_252_convert,0.01,18.7922
mbpp_253_count_integer,0.01,59.5517
mbpp_255_combinations_colors,0.01,319.6904
mbpp_256_count_Primes_nums,0.01,14.4164
mbpp_257_swap_numbers,0.01,1.1382
mbpp_259_maximize_elements,0.01,172.2270
mbpp_260_newman_prime,0.01,13.8257
mbpp_261_division_elements,0.01,59.9321
mbpp_262_split_two_parts,0.01,2.5553
mbpp_264_dog_age,0.01,5.6729
mbpp_265_list_split,0.01,6.5024
mbpp_266_lateralsurface_cube,0.01,1.1165
mbpp_267_square_Sum,0.01,6.6603
mbpp_268_find_star_num,0.01,1.7353
mbpp_269_ascii_value,0.01,1.1236
mbpp_270_sum_even_and_even_index,0.01,9.1163
mbpp_271_even_Power_Sum,0.01,6.0677
mbpp_272_rear_extract,0.01,62.3089
mbpp_273_substract_elements,0.01,62.4525
mbpp_274_even_binomial_Coeff_Sum,0.01,98.5136
mbpp_277_dict_filter,0.01,95.5203
mbpp_278_count_first_elements,0.01,59.1804
mbpp_279_is_num_decagonal,0.01,4.0797
mbpp_280_sequential_search,0.01,7.4115
mbpp_281_all_unique,0.01,2.1675
mbpp_282_sub_list,0.01,6.4518
mbpp_283_validate,0.01,19.2313
mbpp_284_check_element,0.01,5.5974
mbpp_285_text_match_two_three,0.01,2.1113
mbpp_286_max_sub_array_sum_repeated,0.01,18.4163
mbpp_287_square_Sum,0.01,6.1145
mbpp_290_max_length,0.01,11.6198
mbpp_291_count_no_of_ways,0.01,15.7778
mbpp_292_find,0.01,1.3373
mbpp_293_otherside_rightangle,0.01,2.9726
mbpp_294_max_val,0.01,59.8067
mbpp_295_sum_div,0.01,6.5133
mbpp_296_get_Inv_Count,0.01,12.1205
mbpp_297_flatten_list,0.01,13.2607
mbpp_299_max_aggregate,0.01,568.2554
mbpp_304_find_Element,0.01,5.5554
mbpp_305_start_withp,0.01,9.2979
mbpp_306_max_sum_increasing_subseq,0.01,75.0660
mbpp_308_large_product,0.01,25.7948
mbpp_309_maximum,0.01,3.0257
mbpp_310_string_to_tuple,0.01,1.1165
mbpp_388_highest_Power_of_2,0.01,6.2280
mbpp_389_find_lucas,0.01,7.1895
mbpp_390_add_string,0.01,2.2707
mbpp_391_convert_list_dictionary,0.01,24.7444
mbpp_392_get_max_sum,0.01,65.9859
mbpp_393_max_length_list,0.01,59.9387
mbpp_394_check_distinct,0.01,60.2323
mbpp_395_first_non_repeating_character,0.01,8.7704
mbpp_396_check_char,0.01,4.4546
mbpp_397_median_numbers,0.01,13.3889
mbpp_398_sum_of_digits,0.01,11.1798
mbpp_399_bitwise_xor,0.01,59.6614
mbpp_400_extract_freq,0.01,156.5807
mbpp_401_add_nested_tuples,0.01,59.6421
mbpp_404_minimum,0.01,3.0165
mbpp_405_check_tuplex,0.01,6.4331
mbpp_406_find_Parity,0.01,3.6482
mbpp_407_rearrange_bigger,0.01,43.4478
mbpp_408_k_smallest_pairs,0.01,67.5365
mbpp_409_min_product_tuple,0.01,64.6923
mbpp_410_min_val,0.01,59.8488
mbpp_411_snake_to_camel,0.01,10.7168
mbpp_412_remove_odd,0.01,2.2389
mbpp_413_extract_nth_element,0.01,5.8653
mbpp_414_overlapping,0.01,9.9020
mbpp_415_max_Product,0.01,13.6868
mbpp_417_group_tuples,0.01,57.1036
mbpp_418_Find_Max,0.01,59.6084
mbpp_419_round_and_sum,0.01,7.2862
mbpp_420_cube_Sum,0.01,6.1503
mbpp_421_concatenate_tuple,0.01,60.6757
mbpp_422_find_Average_Of_Cube,0.01,6.0063
mbpp_424_extract_rear,0.01,65.6668
mbpp_425_count_element_in_list,0.01,59.6819
mbpp_426_filter_oddnumbers,0.01,2.0323
mbpp_427_change_date_format,0.01,4.5391
mbpp_428_shell_sort,0.01,28.0449
mbpp_429_and_tuples,0.01,28.5321
mbpp_430_parabola_directrix,0.01,3.2539
mbpp_431_common_element,0.01,10.2995
mbpp_432_median_trapezium,0.01,1.8955
mbpp_433_check_greater,0.01,5.0934
mbpp_434_text_match_one,0.01,1.3725
mbpp_435_last_Digit,0.01,1.2474
mbpp_436_neg_nos,0.01,8.2732
mbpp_437_remove_odd,0.01,7.8243
mbpp_438_count_bidirectional,0.01,59.2588
mbpp_439_multiple_to_single,0.01,15.4076
mbpp_440_find_adverb_position,0.01,60.6725
mbpp_441_surfacearea_cube,0.01,1.3434
mbpp_442_positive_count,0.01,7.1840
mbpp_443_largest_neg,0.01,9.8392
mbpp_444_trim_tuple,0.01,10.7964
mbpp_445_index_multiplication,0.01,64.8113
mbpp_446_count_Occurrence,0.01,59.6144
mbpp_447_cube_nums,0.01,5.7044
mbpp_448_cal_sum,0.01,13.0544
mbpp_450_extract_string,0.01,7.2915
mbpp_451_remove_whitespaces,0.01,61.1035
mbpp_452_loss_amount,0.01,3.2630
mbpp_453_sumofFactors,0.01,8.2607
mbpp_454_text_match_wordz,0.01,60.7471
mbpp_455_check_monthnumb_number,0.01,42.5788
mbpp_456_reverse_string_list,0.01,9.2763
mbpp_457_Find_Min,0.01,59.7992
mbpp_458_rectangle_area,0.01,0.9812
mbpp_459_remove_uppercase,0.01,10.6775
mbpp_460_Extract,0.01,4.7468
mbpp_461_upper_ctr,0.01,9.9013
mbpp_462_combinations_list,0.01,17.2216
mbpp_463_max_subarray_product,0.01,29.4589
mbpp_464_check_value,0.01,7.2787
mbpp_465_drop_empty,0.01,11.5077
mbpp_468_max_product,0.01,21.1361
mbpp_470_add_pairwise,0.01,59.2760
mbpp_471_find_remainder,0.01,7.4771
mbpp_472_check_Consecutive,0.01,10.0252
mbpp_474_replace_char,0.01,1.5388
mbpp_475_sort_counter,0.01,11.7907
mbpp_476_big_sum,0.01,14.5616
mbpp_477_is_lower,0.01,1.0190
mbpp_478_remove_lowercase,0.01,8.9581
mbpp_479_first_Digit,0.01,3.2592
mbpp_554_Split,0.01,7.6804
mbpp_555_difference,0.01,9.8452
mbpp_556_find_Odd_Pair,0.01,12.3950
mbpp_557_toggle_string,0.01,9.5626
mbpp_558_digit_distance_nums,0.01,22.5920
mbpp_559_max_sub_array_sum,0.01,16.1144
mbpp_560_union_elements,0.01,30.2262
mbpp_562_Find_Max_Length,0.01,59.6297
mbpp_563_extract_values,0.01,62.9299
mbpp_564_count_Pairs,0.01,10.1753
mbpp_565_split,0.01,1.0662
mbpp_566_sum_digits,0.01,5.7392
mbpp_567_issort_list,0.01,7.5467
mbpp_568_empty_list,0.01,4.4548
mbpp_569_sort_sublists,0.01,4.7807
mbpp_572_two_unique_nums,0.01,8.7719
mbpp_573_unique_product,0.01,8.0532
mbpp_574_surfacearea_cylinder,0.01,2.1578
mbpp_576_is_Sub_Array,0.01,12.2332
mbpp_577_last_Digit_Factorial,0.01,7.6373
mbpp_578_interleave_lists,0.01,7.9303
mbpp_579_find_dissimilar,0.01,71.8448
mbpp_580_extract_even,0.01,59.6272
mbpp_581_surface_Area,0.01,3.3150
mbpp_583_catalan_number,0.01,10.1041
mbpp_584_find_adverbs,0.01,60.5230
mbpp_585_expensive_items,0.01,6.3023
mbpp_586_split_Arr,0.01,4.9458
mbpp_587_list_tuple,0.01,25.3281
mbpp_588_big_diff,0.01,14.2320
mbpp_589_perfect_squares,0.01,9.5699
mbpp_591_swap_List,0.01,6.2614
mbpp_592_sum_Of_product,0.01,7.8101
mbpp_593_removezero_ip,0.01,8.8913
mbpp_594_diff_even_odd,0.01,23.5068
mbpp_595_min_Swaps,0.01,12.3881
mbpp_597_find_kth,0.01,38.9276
mbpp_598_armstrong_number,0.01,13.9203
mbpp_599_sum_average,0.01,8.0498
mbpp_600_is_Even,0.01,3.4256
mbpp_602_first_repeated_char,0.01,10.6733
mbpp_603_get_ludic,0.01,16.3214
mbpp_604_reverse_words,0.01,14.8372
mbpp_605_prime_num,0.01,7.4482
mbpp_606_radian_degree,0.01,1.4813
mbpp_607_find_literals,0.01,9.5672
mbpp_608_bell_Number,0.01,38.2660
mbpp_610_remove_kth_element,0.01,7.4336
mbpp_611_max_of_nth,0.01,10.0628
mbpp_612_merge,0.01,10.0102
mbpp_614_cummulative_sum,0.01,9.8079
mbpp_615_average_tuple,0.01,13.1768
mbpp_616_tuple_modulo,0.01,59.5782
mbpp_617_min_Jumps,0.01,9.4106
mbpp_618_div_list,0.01,6.4423
mbpp_619_move_num,0.01,16.5669
mbpp_622_get_median,0.01,39.5670
mbpp_623_nth_nums,0.01,1.9028
mbpp_624_is_upper,0.01,1.0129
mbpp_625_swap_List,0.01,6.3187
mbpp_626_triangle_area,0.01,1.9678
mbpp_627_find_First_Missing,0.01,6.6906
mbpp_628_replace_spaces,0.01,1.6304
mbpp_629_Split,0.01,12.6739
mbpp_630_get_coordinates,0.01,61.6965
mbpp_631_replace_spaces,0.01,60.6954
mbpp_632_move_zero,0.01,59.6210
mbpp_633_pair_xor_Sum,0.01,9.6309
mbpp_635_heap_sort,0.01,89.2818
mbpp_637_noprofit_noloss,0.01,3.2219
mbpp_638_wind_chill,0.01,7.1947
mbpp_639_sample_nam,0.01,48.7812
mbpp_640_remove_parenthesis,0.01,60.8817
mbpp_641_is_nonagonal,0.01,1.8429
mbpp_643_text_match_wordz_middle,0.01,25.8175
mbpp_644_reverse_Array_Upto_K,0.01,12.2676
mbpp_720_add_dict_to_tuple,0.01,62.0552
mbpp_721_maxAverageOfPath,0.01,60.6860
mbpp_722_filter_data,0.01,20.6627
mbpp_723_count_same_pair,0.01,7.3209
mbpp_724_power_base_sum,0.01,7.2333
mbpp_725_extract_quotation,0.01,61.1217
mbpp_726_multiply_elements,0.01,63.1864
mbpp_728_sum_list,0.01,6.4752
mbpp_730_consecutive_duplicates,0.01,7.8714
mbpp_731_lateralsurface_cone,0.01,4.1741
mbpp_732_replace_specialchar,0.01,1.9830
mbpp_733_find_first_occurrence,0.01,22.4656
mbpp_734_sum_Of_Subarray_Prod,0.01,12.6386
mbpp_735_toggle_middle_bits,0.01,12.6119
mbpp_736_left_insertion,0.01,13.3936
mbpp_737_check_str,0.01,2.4151
mbpp_738_geometric_sum,0.01,4.4269
mbpp_739_find_Index,0.01,7.3967
mbpp_740_tuple_to_dict,0.01,7.6036
mbpp_741_all_Characters_Same,0.01,5.9430
mbpp_742_area_tetrahedron,0.01,2.2737
mbpp_743_rotate_right,0.01,13.7361
mbpp_744_check_none,0.01,59.3118
mbpp_745_divisible_by_digits,0.01,20.9099
mbpp_746_sector_area,0.01,4.2079
mbpp_747_lcs_of_three,0.01,122.1815
mbpp_748_capital_words_spaces,0.01,3.5634
mbpp_749_sort_numeric_strings,0.01,2.2493
mbpp_750_add_tuple,0.01,61.7984
mbpp_751_check_min_heap,0.01,18.4584
mbpp_752_jacobsthal_num,0.01,7.9373
mbpp_753_min_k,0.01,4.5392
mbpp_754_extract_index_list,0.01,10.8681
mbpp_755_second_smallest,0.01,18.0017
mbpp_756_text_match_zero_one,0.01,2.2351
mbpp_757_count_reverse_pairs,0.01,13.1592
mbpp_759_is_decimal,0.01,66.6080
mbpp_760_unique_Element,0.01,2.6527
mbpp_762_check_monthnumber_number,0.01,6.4277
mbpp_763_find_min_diff,0.01,22.7236
mbpp_764_number_ctr,0.01,6.9850
mbpp_765_is_polite,0.01,23.7502
mbpp_766_pair_wise,0.01,8.3671
mbpp_767_get_pairs_count,0.01,11.4866
mbpp_769_Diff,0.01,8.9005
mbpp_770_odd_num_sum,0.01,6.8025
mbpp_771_check_expression,0.01,56.5047
mbpp_772_remove_length,0.01,10.3214
mbpp_773_occurance_substring,0.01,9.4985
mbpp_775_odd_position,0.01,6.3566
mbpp_776_count_vowels,0.01,15.9301
mbpp_777_find_sum,0.01,8.8293
mbpp_778_pack_consecutive_duplicates,0.01,23.6878
mbpp_780_find_combinations,0.01,282.2835
mbpp_781_count_divisors,0.01,7.2236
mbpp_782_odd_length_sum,0.01,15.8814
mbpp_783_rgb_to_hsv,0.01,89.1876
mbpp_784_mul_even_odd,0.01,13.4051
mbpp_785_tuple_str_int,0.01,5.6741
mbpp_786_right_insertion,0.01,12.2932
mbpp_787_text_match_three,0.01,1.5397
mbpp_788_new_tuple,0.01,1.3746
mbpp_790_even_position,0.01,6.8362
mbpp_791_remove_nested,0.01,59.2850
mbpp_792_count_list,0.01,59.5907
mbpp_793_last,0.01,22.5757
mbpp_794_text_starta_endb,0.01,2.2836
mbpp_796_return_sum,0.01,3.3922
mbpp_797_sum_in_range,0.01,6.5382
mbpp_798__sum,0.01,5.1412
mbpp_799_left_rotate,0.01,3.0490
mbpp_800_remove_all_spaces,0.01,60.7528
mbpp_801_test_three_equal,0.01,7.5492
mbpp_802_count_rotation,0.01,11.1184
mbpp_803_is_perfect_square,0.01,15.8873
mbpp_804_is_product_even,0.01,6.0065
mbpp_805_max_sum_list,0.01,18.8419
mbpp_806_max_run_uppercase,0.01,56.9589
mbpp_807_first_odd,0.01,6.4545
mbpp_808_check_K,0.01,59.3044
mbpp_809_check_smaller,0.01,59.3936
TOTAL,,10670.9911
