task_name,temperature,execution_time_s
mbpp_391_convert_list_dictionary,0.2,19.9588
mbpp_392_get_max_sum,0.2,25.8774
mbpp_393_max_length_list,0.2,57.4437
mbpp_394_check_distinct,0.2,57.4418
mbpp_395_first_non_repeating_character,0.2,57.4618
mbpp_396_check_char,0.2,57.4508
mbpp_397_median_numbers,0.2,57.4619
mbpp_398_sum_of_digits,0.2,57.4480
mbpp_399_bitwise_xor,0.2,58.3358
mbpp_400_extract_freq,0.2,97.1575
mbpp_401_add_nested_tuples,0.2,53.4272
mbpp_404_minimum,0.2,75.6098
mbpp_405_check_tuplex,0.2,63.4452
mbpp_406_find_Parity,0.2,44.9605
mbpp_407_rearrange_bigger,0.2,61.8467
mbpp_408_k_smallest_pairs,0.2,53.4486
mbpp_409_min_product_tuple,0.2,57.4589
mbpp_410_min_val,0.2,57.4537
mbpp_411_snake_to_camel,0.2,57.4557
mbpp_412_remove_odd,0.2,57.4439
mbpp_413_extract_nth_element,0.2,27.1534
mbpp_414_overlapping,0.2,42.4265
mbpp_415_max_Product,0.2,30.8382
mbpp_417_group_tuples,0.2,35.7566
mbpp_418_Find_Max,0.2,57.4505
mbpp_419_round_and_sum,0.2,41.3680
mbpp_420_cube_Sum,0.2,23.7936
mbpp_421_concatenate_tuple,0.2,57.4450
mbpp_422_find_Average_Of_Cube,0.2,57.4528
mbpp_424_extract_rear,0.2,57.4533
mbpp_425_count_element_in_list,0.2,57.4658
mbpp_426_filter_oddnumbers,0.2,57.4498
mbpp_427_change_date_format,0.2,57.4861
mbpp_428_shell_sort,0.2,31.2473
mbpp_429_and_tuples,0.2,57.4696
mbpp_430_parabola_directrix,0.2,57.4633
mbpp_431_common_element,0.2,57.4956
mbpp_432_median_trapezium,0.2,57.4752
mbpp_433_check_greater,0.2,55.0889
mbpp_434_text_match_one,0.2,57.4680
mbpp_435_last_Digit,0.2,54.7376
mbpp_436_neg_nos,0.2,57.4374
mbpp_437_remove_odd,0.2,57.4470
mbpp_438_count_bidirectional,0.2,49.8099
mbpp_439_multiple_to_single,0.2,57.4875
mbpp_440_find_adverb_position,0.2,57.4760
mbpp_441_surfacearea_cube,0.2,57.5241
mbpp_442_positive_count,0.2,57.4624
mbpp_443_largest_neg,0.2,57.4754
mbpp_444_trim_tuple,0.2,43.9711
mbpp_445_index_multiplication,0.2,35.2996
mbpp_446_count_Occurrence,0.2,57.4928
mbpp_447_cube_nums,0.2,57.4599
mbpp_448_cal_sum,0.2,57.5762
mbpp_450_extract_string,0.2,57.4612
mbpp_451_remove_whitespaces,0.2,57.4565
mbpp_452_loss_amount,0.2,57.4765
mbpp_453_sumofFactors,0.2,24.2815
mbpp_454_text_match_wordz,0.2,57.4414
mbpp_455_check_monthnumb_number,0.2,57.4563
mbpp_456_reverse_string_list,0.2,57.4675
mbpp_457_Find_Min,0.2,59.2998
mbpp_458_rectangle_area,0.2,57.7548
mbpp_459_remove_uppercase,0.2,41.8664
mbpp_460_Extract,0.2,30.7251
mbpp_461_upper_ctr,0.2,41.0498
mbpp_462_combinations_list,0.2,26.7069
mbpp_463_max_subarray_product,0.2,43.3176
mbpp_464_check_value,0.2,58.2494
mbpp_465_drop_empty,0.2,42.3382
mbpp_468_max_product,0.2,62.5792
mbpp_470_add_pairwise,0.2,62.1045
mbpp_471_find_remainder,0.2,47.8295
mbpp_472_check_Consecutive,0.2,29.4134
mbpp_474_replace_char,0.2,64.3354
mbpp_475_sort_counter,0.2,63.9000
mbpp_476_big_sum,0.2,33.4580
mbpp_477_is_lower,0.2,64.0931
mbpp_478_remove_lowercase,0.2,28.8293
mbpp_479_first_Digit,0.2,62.0370
mbpp_554_Split,0.2,58.0979
mbpp_555_difference,0.2,41.3895
mbpp_556_find_Odd_Pair,0.2,50.5337
mbpp_557_toggle_string,0.2,58.0211
mbpp_558_digit_distance_nums,0.2,44.6661
mbpp_559_max_sub_array_sum,0.2,58.0060
mbpp_560_union_elements,0.2,32.2945
mbpp_562_Find_Max_Length,0.2,47.8430
mbpp_563_extract_values,0.2,48.7382
mbpp_564_count_Pairs,0.2,46.1790
mbpp_565_split,0.2,57.9124
mbpp_566_sum_digits,0.2,57.9059
mbpp_567_issort_list,0.2,57.8890
mbpp_568_empty_list,0.2,57.8721
mbpp_569_sort_sublists,0.2,57.8750
mbpp_572_two_unique_nums,0.2,57.8843
mbpp_573_unique_product,0.2,57.8684
mbpp_574_surfacearea_cylinder,0.2,57.8651
mbpp_576_is_Sub_Array,0.2,27.9367
mbpp_577_last_Digit_Factorial,0.2,27.6778
mbpp_578_interleave_lists,0.2,57.8599
mbpp_579_find_dissimilar,0.2,57.8610
mbpp_580_extract_even,0.2,45.2594
mbpp_581_surface_Area,0.2,57.8387
mbpp_583_catalan_number,0.2,42.2882
mbpp_584_find_adverbs,0.2,57.8293
mbpp_585_expensive_items,0.2,57.8160
mbpp_586_split_Arr,0.2,57.8242
mbpp_587_list_tuple,0.2,57.7990
mbpp_588_big_diff,0.2,57.8077
mbpp_589_perfect_squares,0.2,57.7856
mbpp_591_swap_List,0.2,57.7978
mbpp_592_sum_Of_product,0.2,28.6957
mbpp_593_removezero_ip,0.2,57.7620
mbpp_594_diff_even_odd,0.2,57.7879
mbpp_595_min_Swaps,0.2,52.6450
mbpp_597_find_kth,0.2,35.1027
mbpp_598_armstrong_number,0.2,57.7799
mbpp_599_sum_average,0.2,57.7686
mbpp_600_is_Even,0.2,40.3449
mbpp_602_first_repeated_char,0.2,26.6597
mbpp_603_get_ludic,0.2,47.2699
mbpp_604_reverse_words,0.2,33.3862
mbpp_605_prime_num,0.2,40.4450
mbpp_606_radian_degree,0.2,57.7565
mbpp_607_find_literals,0.2,57.8758
mbpp_608_bell_Number,0.2,44.6995
mbpp_610_remove_kth_element,0.2,58.3673
mbpp_611_max_of_nth,0.2,58.3532
mbpp_612_merge,0.2,41.8054
mbpp_614_cummulative_sum,0.2,42.5444
mbpp_615_average_tuple,0.2,58.2336
mbpp_616_tuple_modulo,0.2,54.6705
mbpp_617_min_Jumps,0.2,47.7086
mbpp_618_div_list,0.2,58.1310
mbpp_619_move_num,0.2,44.9543
mbpp_622_get_median,0.2,53.3737
mbpp_623_nth_nums,0.2,58.0798
mbpp_624_is_upper,0.2,58.0522
mbpp_625_swap_List,0.2,58.0315
mbpp_626_triangle_area,0.2,58.0318
mbpp_627_find_First_Missing,0.2,58.0116
mbpp_628_replace_spaces,0.2,57.9829
mbpp_629_Split,0.2,43.4876
mbpp_630_get_coordinates,0.2,57.9710
mbpp_631_replace_spaces,0.2,57.9372
mbpp_632_move_zero,0.2,57.9242
mbpp_633_pair_xor_Sum,0.2,48.7372
mbpp_635_heap_sort,0.2,38.5819
mbpp_637_noprofit_noloss,0.2,57.9265
mbpp_638_wind_chill,0.2,57.9246
mbpp_639_sample_nam,0.2,57.9196
mbpp_640_remove_parenthesis,0.2,57.8902
mbpp_641_is_nonagonal,0.2,57.8597
mbpp_643_text_match_wordz_middle,0.2,57.8806
mbpp_644_reverse_Array_Upto_K,0.2,41.1301
mbpp_720_add_dict_to_tuple,0.2,57.8738
mbpp_721_maxAverageOfPath,0.2,57.9989
mbpp_722_filter_data,0.2,57.9411
mbpp_723_count_same_pair,0.2,57.8787
mbpp_724_power_base_sum,0.2,57.8540
mbpp_725_extract_quotation,0.2,43.1278
mbpp_726_multiply_elements,0.2,57.9012
mbpp_728_sum_list,0.2,57.8854
mbpp_730_consecutive_duplicates,0.2,57.8220
mbpp_731_lateralsurface_cone,0.2,57.8330
mbpp_732_replace_specialchar,0.2,57.8199
mbpp_733_find_first_occurrence,0.2,57.8166
mbpp_734_sum_Of_Subarray_Prod,0.2,42.0888
mbpp_735_toggle_middle_bits,0.2,42.3462
mbpp_736_left_insertion,0.2,57.8534
mbpp_737_check_str,0.2,12.4454
mbpp_738_geometric_sum,0.2,58.0142
mbpp_739_find_Index,0.2,24.0836
mbpp_740_tuple_to_dict,0.2,43.9361
mbpp_741_all_Characters_Same,0.2,41.3848
mbpp_742_area_tetrahedron,0.2,58.3720
mbpp_743_rotate_right,0.2,58.3741
mbpp_744_check_none,0.2,58.2517
mbpp_745_divisible_by_digits,0.2,58.2721
mbpp_746_sector_area,0.2,58.1941
mbpp_747_lcs_of_three,0.2,49.4341
mbpp_748_capital_words_spaces,0.2,58.1194
mbpp_749_sort_numeric_strings,0.2,58.1928
mbpp_750_add_tuple,0.2,58.1488
mbpp_751_check_min_heap,0.2,58.1452
mbpp_752_jacobsthal_num,0.2,58.2261
mbpp_753_min_k,0.2,58.1293
mbpp_754_extract_index_list,0.2,58.1363
mbpp_755_second_smallest,0.2,58.0440
mbpp_756_text_match_zero_one,0.2,58.0655
mbpp_757_count_reverse_pairs,0.2,58.0383
mbpp_759_is_decimal,0.2,57.9845
mbpp_760_unique_Element,0.2,57.9469
mbpp_762_check_monthnumber_number,0.2,57.9478
mbpp_763_find_min_diff,0.2,57.9432
mbpp_764_number_ctr,0.2,41.8118
mbpp_765_is_polite,0.2,15.2966
mbpp_766_pair_wise,0.2,45.4214
mbpp_767_get_pairs_count,0.2,44.4319
mbpp_769_Diff,0.2,9.0694
mbpp_770_odd_num_sum,0.2,40.8631
mbpp_771_check_expression,0.2,57.8838
mbpp_772_remove_length,0.2,25.2409
mbpp_773_occurance_substring,0.2,33.7205
mbpp_775_odd_position,0.2,42.0456
mbpp_776_count_vowels,0.2,42.5028
mbpp_777_find_sum,0.2,24.3107
mbpp_778_pack_consecutive_duplicates,0.2,48.3337
mbpp_780_find_combinations,0.2,36.8616
mbpp_781_count_divisors,0.2,57.8721
mbpp_782_odd_length_sum,0.2,57.8588
mbpp_783_rgb_to_hsv,0.2,57.8723
mbpp_784_mul_even_odd,0.2,36.1471
mbpp_785_tuple_str_int,0.2,57.8110
mbpp_786_right_insertion,0.2,57.8289
mbpp_787_text_match_three,0.2,57.8186
mbpp_788_new_tuple,0.2,57.8220
mbpp_790_even_position,0.2,57.8038
mbpp_791_remove_nested,0.2,57.8061
mbpp_792_count_list,0.2,57.8025
mbpp_793_last,0.2,45.4747
mbpp_794_text_starta_endb,0.2,57.8216
mbpp_796_return_sum,0.2,57.9367
mbpp_797_sum_in_range,0.2,58.2810
mbpp_798__sum,0.2,58.1977
mbpp_799_left_rotate,0.2,58.2537
mbpp_800_remove_all_spaces,0.2,58.2299
mbpp_801_test_three_equal,0.2,58.2283
mbpp_802_count_rotation,0.2,25.9458
mbpp_803_is_perfect_square,0.2,41.8226
mbpp_804_is_product_even,0.2,57.4917
mbpp_805_max_sum_list,0.2,57.4527
mbpp_806_max_run_uppercase,0.2,51.8105
mbpp_807_first_odd,0.2,57.4625
mbpp_808_check_K,0.2,57.4554
mbpp_809_check_smaller,0.2,57.4767
TOTAL,,22295.7604
