task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_145_max_Abs_Diff,0.0,1,6.7209,6.7209
mbpp_160_find_solution,0.0,1,136.3018,136.3018
mbpp_161_remove_elements,0.0,1,1.1090,1.1090
mbpp_162_sum_series,0.0,1,1.9116,1.9116
mbpp_164_are_equivalent,0.0,1,6.1991,6.1991
mbpp_165_count_char_position,0.0,1,3.6176,3.6176
mbpp_166_find_even_pair,0.0,1,4.2823,4.2823
mbpp_167_next_power_of_2,0.0,1,1.9570,1.9570
mbpp_168_frequency,0.0,1,2.1851,2.1851
mbpp_170_sum_range_list,0.0,1,1.7422,1.7422
mbpp_171_perimeter_pentagon,0.0,1,0.3280,0.3280
mbpp_172_count_occurance,0.0,1,3.7039,3.7039
mbpp_222_check_type,0.0,1,19.2181,19.2181
mbpp_223_is_majority,0.0,1,2.5032,2.5032
mbpp_224_count_Set_Bits,0.0,1,1.5107,1.5107
mbpp_226_odd_values_string,0.0,1,2.4000,2.4000
mbpp_227_min_of_three,0.0,1,2.2559,2.2559
mbpp_228_all_Bits_Set_In_The_Given_Range,0.0,1,4.8670,4.8670
mbpp_229_re_arrange_array,0.0,1,11.9692,11.9692
mbpp_230_replace_blank,0.0,1,0.6737,0.6737
mbpp_234_volume_cube,0.0,1,0.3439,0.3439
mbpp_237_check_occurences,0.0,1,19.6311,19.6311
mbpp_238_number_of_substrings,0.0,1,2.9241,2.9241
mbpp_239_get_total_number_of_sequences,0.0,1,6.6269,6.6269
mbpp_240_replace_list,0.0,1,0.9755,0.9755
mbpp_242_count_charac,0.0,1,0.3260,0.3260
mbpp_244_next_Perfect_Square,0.0,1,3.4919,3.4919
mbpp_245_max_sum,0.0,1,43.7159,43.7159
mbpp_247_lps,0.0,1,19.7735,19.7735
mbpp_249_intersection_array,0.0,1,6.0056,6.0056
mbpp_250_count_X,0.0,1,2.3373,2.3373
mbpp_251_insert_element,0.0,1,2.3214,2.3214
mbpp_252_convert,0.0,1,6.0692,6.0692
mbpp_253_count_integer,0.0,1,3.2348,3.2348
mbpp_255_combinations_colors,0.0,1,13.6418,13.6418
mbpp_256_count_Primes_nums,0.0,1,3.2420,3.2420
mbpp_257_swap_numbers,0.0,1,0.3776,0.3776
mbpp_259_maximize_elements,0.0,1,19.3310,19.3310
mbpp_260_newman_prime,0.0,1,2.6121,2.6121
mbpp_261_division_elements,0.0,1,20.6069,20.6069
mbpp_262_split_two_parts,0.0,1,1.2808,1.2808
mbpp_264_dog_age,0.0,1,1.9997,1.9997
mbpp_265_list_split,0.0,1,2.3528,2.3528
mbpp_266_lateralsurface_cube,0.0,1,0.3667,0.3667
mbpp_267_square_Sum,0.0,1,2.4732,2.4732
mbpp_268_find_star_num,0.0,1,0.7623,0.7623
mbpp_269_ascii_value,0.0,1,0.3619,0.3619
mbpp_270_sum_even_and_even_index,0.0,1,2.8280,2.8280
mbpp_271_even_Power_Sum,0.0,1,2.6009,2.6009
mbpp_272_rear_extract,0.0,1,20.9367,20.9367
mbpp_273_substract_elements,0.0,1,21.1533,21.1533
mbpp_274_even_binomial_Coeff_Sum,0.0,1,2.7905,2.7905
mbpp_277_dict_filter,0.0,1,2.2920,2.2920
mbpp_278_count_first_elements,0.0,1,19.3651,19.3651
mbpp_279_is_num_decagonal,0.0,1,1.5073,1.5073
mbpp_280_sequential_search,0.0,1,2.5547,2.5547
mbpp_281_all_unique,0.0,1,0.6754,0.6754
mbpp_282_sub_list,0.0,1,2.3593,2.3593
mbpp_283_validate,0.0,1,6.8497,6.8497
mbpp_284_check_element,0.0,1,1.8914,1.8914
mbpp_285_text_match_two_three,0.0,1,0.8041,0.8041
mbpp_286_max_sub_array_sum_repeated,0.0,1,16.4270,16.4270
mbpp_287_square_Sum,0.0,1,2.3773,2.3773
mbpp_290_max_length,0.0,1,4.1215,4.1215
mbpp_291_count_no_of_ways,0.0,1,6.5398,6.5398
mbpp_292_find,0.0,1,0.3782,0.3782
mbpp_293_otherside_rightangle,0.0,1,0.5310,0.5310
mbpp_294_max_val,0.0,1,2.9062,2.9062
mbpp_295_sum_div,0.0,1,2.2518,2.2518
mbpp_296_get_Inv_Count,0.0,1,4.3627,4.3627
mbpp_297_flatten_list,0.0,1,4.4701,4.4701
mbpp_299_max_aggregate,0.0,1,3.1123,3.1123
mbpp_304_find_Element,0.0,1,10.6055,10.6055
mbpp_305_start_withp,0.0,1,3.0189,3.0189
mbpp_306_max_sum_increasing_subseq,0.0,1,9.3872,9.3872
mbpp_308_large_product,0.0,1,10.1301,10.1301
mbpp_309_maximum,0.0,1,0.9836,0.9836
mbpp_310_string_to_tuple,0.0,1,0.3395,0.3395
mbpp_388_highest_Power_of_2,0.0,1,2.0388,2.0388
mbpp_389_find_lucas,0.0,1,2.5010,2.5010
mbpp_390_add_string,0.0,1,2.2432,2.2432
mbpp_391_convert_list_dictionary,0.0,1,3.5242,3.5242
mbpp_392_get_max_sum,0.0,1,4.6223,4.6223
mbpp_393_max_length_list,0.0,1,4.4980,4.4980
mbpp_394_check_distinct,0.0,1,0.9011,0.9011
mbpp_395_first_non_repeating_character,0.0,1,8.6357,8.6357
mbpp_396_check_char,0.0,1,1.6745,1.6745
mbpp_397_median_numbers,0.0,1,3.5308,3.5308
mbpp_398_sum_of_digits,0.0,1,1.8919,1.8919
mbpp_399_bitwise_xor,0.0,1,20.8239,20.8239
mbpp_400_extract_freq,0.0,1,19.6517,19.6517
mbpp_401_add_nested_tuples,0.0,1,19.6109,19.6109
mbpp_404_minimum,0.0,1,0.4268,0.4268
mbpp_405_check_tuplex,0.0,1,25.7393,25.7393
mbpp_406_find_Parity,0.0,1,1.1537,1.1537
mbpp_407_rearrange_bigger,0.0,1,18.4316,18.4316
mbpp_408_k_smallest_pairs,0.0,1,23.7538,23.7538
mbpp_409_min_product_tuple,0.0,1,5.8910,5.8910
mbpp_410_min_val,0.0,1,3.0301,3.0301
mbpp_411_snake_to_camel,0.0,1,3.8549,3.8549
mbpp_412_remove_odd,0.0,1,0.6821,0.6821
mbpp_413_extract_nth_element,0.0,1,2.0657,2.0657
mbpp_414_overlapping,0.0,1,0.6385,0.6385
mbpp_415_max_Product,0.0,1,19.7577,19.7577
mbpp_417_group_tuples,0.0,1,8.1147,8.1147
mbpp_418_Find_Max,0.0,1,4.2529,4.2529
mbpp_419_round_and_sum,0.0,1,2.4493,2.4493
mbpp_420_cube_Sum,0.0,1,2.6246,2.6246
mbpp_421_concatenate_tuple,0.0,1,19.6349,19.6349
mbpp_422_find_Average_Of_Cube,0.0,1,2.1614,2.1614
mbpp_424_extract_rear,0.0,1,0.9465,0.9465
mbpp_425_count_element_in_list,0.0,1,2.4813,2.4813
mbpp_426_filter_oddnumbers,0.0,1,0.9076,0.9076
mbpp_427_change_date_format,0.0,1,2.6880,2.6880
mbpp_428_shell_sort,0.0,1,10.2280,10.2280
mbpp_429_and_tuples,0.0,1,21.0197,21.0197
mbpp_430_parabola_directrix,0.0,1,1.3858,1.3858
mbpp_431_common_element,0.0,1,3.4374,3.4374
mbpp_432_median_trapezium,0.0,1,0.8874,0.8874
mbpp_433_check_greater,0.0,1,1.9202,1.9202
mbpp_434_text_match_one,0.0,1,0.6684,0.6684
mbpp_435_last_Digit,0.0,1,0.3611,0.3611
mbpp_436_neg_nos,0.0,1,2.9126,2.9126
mbpp_437_remove_odd,0.0,1,2.8206,2.8206
mbpp_438_count_bidirectional,0.0,1,19.4013,19.4013
mbpp_439_multiple_to_single,0.0,1,0.3025,0.3025
mbpp_440_find_adverb_position,0.0,1,5.2529,5.2529
mbpp_441_surfacearea_cube,0.0,1,0.3804,0.3804
mbpp_442_positive_count,0.0,1,2.3641,2.3641
mbpp_443_largest_neg,0.0,1,3.4171,3.4171
mbpp_444_trim_tuple,0.0,1,19.5291,19.5291
mbpp_445_index_multiplication,0.0,1,19.5811,19.5811
mbpp_446_count_Occurrence,0.0,1,2.3923,2.3923
mbpp_447_cube_nums,0.0,1,0.5448,0.5448
mbpp_448_cal_sum,0.0,1,4.8916,4.8916
mbpp_450_extract_string,0.0,1,2.6370,2.6370
mbpp_451_remove_whitespaces,0.0,1,0.5421,0.5421
mbpp_452_loss_amount,0.0,1,1.4184,1.4184
mbpp_453_sumofFactors,0.0,1,2.8538,2.8538
mbpp_454_text_match_wordz,0.0,1,0.9003,0.9003
mbpp_455_check_monthnumb_number,0.0,1,3.6641,3.6641
mbpp_456_reverse_string_list,0.0,1,2.8367,2.8367
mbpp_457_Find_Min,0.0,1,4.6228,4.6228
mbpp_458_rectangle_area,0.0,1,0.2958,0.2958
mbpp_459_remove_uppercase,0.0,1,1.0229,1.0229
mbpp_460_Extract,0.0,1,0.5366,0.5366
mbpp_461_upper_ctr,0.0,1,2.9859,2.9859
mbpp_462_combinations_list,0.0,1,11.1060,11.1060
mbpp_463_max_subarray_product,0.0,1,12.9671,12.9671
mbpp_464_check_value,0.0,1,1.5868,1.5868
mbpp_465_drop_empty,0.0,1,4.4688,4.4688
mbpp_468_max_product,0.0,1,10.2613,10.2613
mbpp_470_add_pairwise,0.0,1,20.1461,20.1461
mbpp_471_find_remainder,0.0,1,2.3446,2.3446
mbpp_472_check_Consecutive,0.0,1,4.2305,4.2305
mbpp_474_replace_char,0.0,1,1.0869,1.0869
mbpp_475_sort_counter,0.0,1,4.7865,4.7865
mbpp_476_big_sum,0.0,1,1.2814,1.2814
mbpp_477_is_lower,0.0,1,0.3065,0.3065
mbpp_478_remove_lowercase,0.0,1,0.9549,0.9549
mbpp_479_first_Digit,0.0,1,2.0270,2.0270
mbpp_554_Split,0.0,1,2.9798,2.9798
mbpp_555_difference,0.0,1,4.7649,4.7649
mbpp_556_find_Odd_Pair,0.0,1,4.8288,4.8288
mbpp_557_toggle_string,0.0,1,4.2926,4.2926
mbpp_558_digit_distance_nums,0.0,1,8.5845,8.5845
mbpp_559_max_sub_array_sum,0.0,1,6.7580,6.7580
mbpp_560_union_elements,0.0,1,26.7539,26.7539
mbpp_562_Find_Max_Length,0.0,1,2.7251,2.7251
mbpp_563_extract_values,0.0,1,5.3276,5.3276
mbpp_564_count_Pairs,0.0,1,5.9264,5.9264
mbpp_565_split,0.0,1,0.2882,0.2882
mbpp_566_sum_digits,0.0,1,2.1058,2.1058
mbpp_567_issort_list,0.0,1,2.3235,2.3235
mbpp_568_empty_list,0.0,1,1.5403,1.5403
mbpp_569_sort_sublists,0.0,1,2.2075,2.2075
mbpp_572_two_unique_nums,0.0,1,3.2030,3.2030
mbpp_573_unique_product,0.0,1,3.3196,3.3196
mbpp_574_surfacearea_cylinder,0.0,1,0.7009,0.7009
mbpp_576_is_Sub_Array,0.0,1,3.8721,3.8721
mbpp_577_last_Digit_Factorial,0.0,1,3.7959,3.7959
mbpp_578_interleave_lists,0.0,1,2.6618,2.6618
mbpp_579_find_dissimilar,0.0,1,19.4542,19.4542
mbpp_580_extract_even,0.0,1,19.4190,19.4190
mbpp_581_surface_Area,0.0,1,0.6802,0.6802
mbpp_583_catalan_number,0.0,1,4.5187,4.5187
mbpp_584_find_adverbs,0.0,1,4.6990,4.6990
mbpp_585_expensive_items,0.0,1,2.2920,2.2920
mbpp_586_split_Arr,0.0,1,2.1105,2.1105
mbpp_587_list_tuple,0.0,1,0.2710,0.2710
mbpp_588_big_diff,0.0,1,6.6786,6.6786
mbpp_589_perfect_squares,0.0,1,3.1045,3.1045
mbpp_591_swap_List,0.0,1,2.4505,2.4505
mbpp_592_sum_Of_product,0.0,1,2.2484,2.2484
mbpp_593_removezero_ip,0.0,1,5.2461,5.2461
mbpp_594_diff_even_odd,0.0,1,8.2154,8.2154
mbpp_595_min_Swaps,0.0,1,6.0605,6.0605
mbpp_597_find_kth,0.0,1,18.2522,18.2522
mbpp_598_armstrong_number,0.0,1,4.4436,4.4436
mbpp_599_sum_average,0.0,1,2.6366,2.6366
mbpp_600_is_Even,0.0,1,1.0686,1.0686
mbpp_602_first_repeated_char,0.0,1,4.1398,4.1398
mbpp_603_get_ludic,0.0,1,4.6853,4.6853
mbpp_604_reverse_words,0.0,1,2.6525,2.6525
mbpp_605_prime_num,0.0,1,2.9225,2.9225
mbpp_606_radian_degree,0.0,1,0.6118,0.6118
mbpp_607_find_literals,0.0,1,3.7068,3.7068
mbpp_608_bell_Number,0.0,1,6.4381,6.4381
mbpp_610_remove_kth_element,0.0,1,2.6539,2.6539
mbpp_611_max_of_nth,0.0,1,3.7537,3.7537
mbpp_612_merge,0.0,1,3.5363,3.5363
mbpp_614_cummulative_sum,0.0,1,19.3307,19.3307
mbpp_615_average_tuple,0.0,1,4.8939,4.8939
mbpp_616_tuple_modulo,0.0,1,21.4291,21.4291
mbpp_617_min_Jumps,0.0,1,3.3404,3.3404
mbpp_618_div_list,0.0,1,4.1636,4.1636
mbpp_619_move_num,0.0,1,2.3999,2.3999
mbpp_622_get_median,0.0,1,17.8502,17.8502
mbpp_623_nth_nums,0.0,1,0.7534,0.7534
mbpp_624_is_upper,0.0,1,0.3853,0.3853
mbpp_625_swap_List,0.0,1,2.6690,2.6690
mbpp_626_triangle_area,0.0,1,3.7193,3.7193
mbpp_627_find_First_Missing,0.0,1,3.0106,3.0106
mbpp_628_replace_spaces,0.0,1,1.2304,1.2304
mbpp_629_Split,0.0,1,4.5888,4.5888
mbpp_630_get_coordinates,0.0,1,19.8972,19.8972
mbpp_631_replace_spaces,0.0,1,1.3819,1.3819
mbpp_632_move_zero,0.0,1,5.7714,5.7714
mbpp_633_pair_xor_Sum,0.0,1,3.5144,3.5144
mbpp_635_heap_sort,0.0,1,20.1725,20.1725
mbpp_637_noprofit_noloss,0.0,1,1.0195,1.0195
mbpp_638_wind_chill,0.0,1,4.7769,4.7769
mbpp_639_sample_nam,0.0,1,2.6589,2.6589
mbpp_640_remove_parenthesis,0.0,1,0.8461,0.8461
mbpp_641_is_nonagonal,0.0,1,0.7268,0.7268
mbpp_643_text_match_wordz_middle,0.0,1,1.3904,1.3904
mbpp_644_reverse_Array_Upto_K,0.0,1,4.5561,4.5561
mbpp_720_add_dict_to_tuple,0.0,1,20.6619,20.6619
mbpp_721_maxAverageOfPath,0.0,1,61.2339,61.2339
mbpp_722_filter_data,0.0,1,3.5427,3.5427
mbpp_723_count_same_pair,0.0,1,2.5707,2.5707
mbpp_724_power_base_sum,0.0,1,2.9555,2.9555
mbpp_725_extract_quotation,0.0,1,0.9709,0.9709
mbpp_726_multiply_elements,0.0,1,19.0851,19.0851
mbpp_728_sum_list,0.0,1,2.2767,2.2767
mbpp_730_consecutive_duplicates,0.0,1,2.7893,2.7893
mbpp_731_lateralsurface_cone,0.0,1,1.8583,1.8583
mbpp_732_replace_specialchar,0.0,1,0.6309,0.6309
mbpp_733_find_first_occurrence,0.0,1,8.2714,8.2714
mbpp_734_sum_Of_Subarray_Prod,0.0,1,3.7796,3.7796
mbpp_735_toggle_middle_bits,0.0,1,3.8408,3.8408
mbpp_736_left_insertion,0.0,1,5.0926,5.0926
mbpp_737_check_str,0.0,1,1.4999,1.4999
mbpp_738_geometric_sum,0.0,1,1.7404,1.7404
mbpp_739_find_Index,0.0,1,5.2055,5.2055
mbpp_740_tuple_to_dict,0.0,1,19.5125,19.5125
mbpp_741_all_Characters_Same,0.0,1,2.7609,2.7609
mbpp_742_area_tetrahedron,0.0,1,1.0092,1.0092
mbpp_743_rotate_right,0.0,1,5.2570,5.2570
mbpp_744_check_none,0.0,1,0.6235,0.6235
mbpp_745_divisible_by_digits,0.0,1,7.2468,7.2468
mbpp_746_sector_area,0.0,1,1.8207,1.8207
mbpp_747_lcs_of_three,0.0,1,62.3464,62.3464
mbpp_748_capital_words_spaces,0.0,1,6.5623,6.5623
mbpp_749_sort_numeric_strings,0.0,1,0.6724,0.6724
mbpp_750_add_tuple,0.0,1,0.6418,0.6418
mbpp_751_check_min_heap,0.0,1,6.4953,6.4953
mbpp_752_jacobsthal_num,0.0,1,2.6707,2.6707
mbpp_753_min_k,0.0,1,2.8317,2.8317
mbpp_754_extract_index_list,0.0,1,3.8555,3.8555
mbpp_755_second_smallest,0.0,1,8.7865,8.7865
mbpp_756_text_match_zero_one,0.0,1,0.6623,0.6623
mbpp_757_count_reverse_pairs,0.0,1,19.3277,19.3277
mbpp_759_is_decimal,0.0,1,0.6255,0.6255
mbpp_760_unique_Element,0.0,1,0.3984,0.3984
mbpp_762_check_monthnumber_number,0.0,1,2.2687,2.2687
mbpp_763_find_min_diff,0.0,1,7.9567,7.9567
mbpp_764_number_ctr,0.0,1,2.4888,2.4888
mbpp_765_is_polite,0.0,1,0.8212,0.8212
mbpp_766_pair_wise,0.0,1,2.9925,2.9925
mbpp_767_get_pairs_count,0.0,1,6.3790,6.3790
mbpp_769_Diff,0.0,1,2.3585,2.3585
mbpp_770_odd_num_sum,0.0,1,2.3230,2.3230
mbpp_771_check_expression,0.0,1,13.4118,13.4118
mbpp_772_remove_length,0.0,1,1.3306,1.3306
mbpp_773_occurance_substring,0.0,1,3.1084,3.1084
mbpp_775_odd_position,0.0,1,1.9059,1.9059
mbpp_776_count_vowels,0.0,1,32.5310,32.5310
mbpp_777_find_sum,0.0,1,9.4127,9.4127
mbpp_778_pack_consecutive_duplicates,0.0,1,7.1743,7.1743
mbpp_780_find_combinations,0.0,1,6.2719,6.2719
mbpp_781_count_divisors,0.0,1,2.1772,2.1772
mbpp_782_odd_length_sum,0.0,1,4.2503,4.2503
mbpp_783_rgb_to_hsv,0.0,1,31.0394,31.0394
mbpp_784_mul_even_odd,0.0,1,7.3578,7.3578
mbpp_785_tuple_str_int,0.0,1,0.7479,0.7479
mbpp_786_right_insertion,0.0,1,1.5008,1.5008
mbpp_787_text_match_three,0.0,1,0.6721,0.6721
mbpp_788_new_tuple,0.0,1,19.3933,19.3933
mbpp_790_even_position,0.0,1,1.9999,1.9999
mbpp_791_remove_nested,0.0,1,24.3843,24.3843
mbpp_792_count_list,0.0,1,0.3144,0.3144
mbpp_793_last,0.0,1,8.5495,8.5495
mbpp_794_text_starta_endb,0.0,1,0.7449,0.7449
mbpp_796_return_sum,0.0,1,19.1864,19.1864
mbpp_797_sum_in_range,0.0,1,2.3752,2.3752
mbpp_798__sum,0.0,1,1.7559,1.7559
mbpp_799_left_rotate,0.0,1,2.0613,2.0613
mbpp_800_remove_all_spaces,0.0,1,0.5474,0.5474
mbpp_801_test_three_equal,0.0,1,2.5990,2.5990
mbpp_802_count_rotation,0.0,1,3.0571,3.0571
mbpp_803_is_perfect_square,0.0,1,1.3582,1.3582
mbpp_804_is_product_even,0.0,1,2.0918,2.0918
mbpp_805_max_sum_list,0.0,1,6.8899,6.8899
mbpp_806_max_run_uppercase,0.0,1,9.0403,9.0403
mbpp_807_first_odd,0.0,1,2.1089,2.1089
mbpp_808_check_K,0.0,1,19.0982,19.0982
mbpp_809_check_smaller,0.0,1,106.6670,106.6670
TOTAL,,,2551.9274,
