task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_138_is_Sum_Of_Powers_Of_Two,0.2,3,25.5274,8.5091
mbpp_141_pancake_sort,0.2,3,45.9650,15.3217
mbpp_142_count_samepair,0.2,3,20.7585,6.9195
mbpp_143_find_lists,0.2,3,12.6959,4.2320
mbpp_145_max_Abs_Diff,0.2,3,28.4162,9.4721
mbpp_160_find_solution,0.2,3,334.2981,111.4327
mbpp_161_remove_elements,0.2,3,22.8334,7.6111
mbpp_162_sum_series,0.2,3,13.6615,4.5538
mbpp_164_are_equivalent,0.2,3,26.1918,8.7306
mbpp_165_count_char_position,0.2,3,21.2392,7.0797
mbpp_166_find_even_pair,0.2,3,25.9245,8.6415
mbpp_167_next_power_of_2,0.2,3,7.7646,2.5882
mbpp_168_frequency,0.2,3,13.6178,4.5393
mbpp_170_sum_range_list,0.2,3,11.3335,3.7778
mbpp_171_perimeter_pentagon,0.2,3,3.7761,1.2587
mbpp_172_count_occurance,0.2,3,18.9987,6.3329
mbpp_222_check_type,0.2,3,13.9525,4.6508
mbpp_223_is_majority,0.2,3,22.9548,7.6516
mbpp_224_count_Set_Bits,0.2,3,11.6666,3.8889
mbpp_226_odd_values_string,0.2,3,14.6455,4.8818
mbpp_227_min_of_three,0.2,3,11.8783,3.9594
mbpp_228_all_Bits_Set_In_The_Given_Range,0.2,3,25.6769,8.5590
mbpp_229_re_arrange_array,0.2,3,59.4804,19.8268
mbpp_230_replace_blank,0.2,3,5.7096,1.9032
mbpp_234_volume_cube,0.2,3,3.3437,1.1146
mbpp_237_check_occurences,0.2,3,27.9535,9.3178
mbpp_238_number_of_substrings,0.2,3,15.9000,5.3000
mbpp_239_get_total_number_of_sequences,0.2,3,19.1820,6.3940
mbpp_240_replace_list,0.2,3,10.6010,3.5337
mbpp_242_count_charac,0.2,3,9.9756,3.3252
mbpp_244_next_Perfect_Square,0.2,3,11.2490,3.7497
mbpp_245_max_sum,0.2,3,50.1704,16.7235
mbpp_247_lps,0.2,3,193.2172,64.4057
mbpp_249_intersection_array,0.2,3,17.9776,5.9925
mbpp_250_count_X,0.2,3,14.6029,4.8676
mbpp_251_insert_element,0.2,3,12.7205,4.2402
mbpp_252_convert,0.2,3,23.1012,7.7004
mbpp_253_count_integer,0.2,3,14.0727,4.6909
mbpp_255_combinations_colors,0.2,3,503.9496,167.9832
mbpp_256_count_Primes_nums,0.2,3,22.5027,7.5009
mbpp_257_swap_numbers,0.2,3,4.1794,1.3931
mbpp_259_maximize_elements,0.2,3,26.5722,8.8574
mbpp_260_newman_prime,0.2,3,354.4254,118.1418
mbpp_261_division_elements,0.2,3,19.9682,6.6561
mbpp_262_split_two_parts,0.2,3,14.7296,4.9099
mbpp_264_dog_age,0.2,3,7.1133,2.3711
mbpp_265_list_split,0.2,3,17.2747,5.7582
mbpp_266_lateralsurface_cube,0.2,3,4.2843,1.4281
mbpp_267_square_Sum,0.2,3,13.5039,4.5013
mbpp_268_find_star_num,0.2,3,10.6531,3.5510
mbpp_269_ascii_value,0.2,3,3.9095,1.3032
mbpp_270_sum_even_and_even_index,0.2,3,20.9117,6.9706
mbpp_271_even_Power_Sum,0.2,3,14.5945,4.8648
mbpp_272_rear_extract,0.2,3,13.0179,4.3393
mbpp_273_substract_elements,0.2,3,18.6124,6.2041
mbpp_274_even_binomial_Coeff_Sum,0.2,3,23.4058,7.8019
mbpp_277_dict_filter,0.2,3,14.3134,4.7711
mbpp_278_count_first_elements,0.2,3,16.4489,5.4830
mbpp_279_is_num_decagonal,0.2,3,5.4793,1.8264
mbpp_280_sequential_search,0.2,3,17.9975,5.9992
mbpp_281_all_unique,0.2,3,18.9941,6.3314
mbpp_282_sub_list,0.2,3,13.4924,4.4975
mbpp_283_validate,0.2,3,22.9503,7.6501
mbpp_284_check_element,0.2,3,12.2876,4.0959
mbpp_285_text_match_two_three,0.2,3,6.9478,2.3159
mbpp_286_max_sub_array_sum_repeated,0.2,3,37.1979,12.3993
mbpp_287_square_Sum,0.2,3,10.9133,3.6378
mbpp_290_max_length,0.2,3,16.6950,5.5650
mbpp_291_count_no_of_ways,0.2,3,33.0497,11.0166
mbpp_292_find,0.2,3,3.9561,1.3187
mbpp_293_otherside_rightangle,0.2,3,6.1060,2.0353
mbpp_294_max_val,0.2,3,16.4668,5.4889
mbpp_295_sum_div,0.2,3,13.0954,4.3651
mbpp_296_get_Inv_Count,0.2,3,22.1563,7.3854
mbpp_297_flatten_list,0.2,3,25.3219,8.4406
mbpp_299_max_aggregate,0.2,3,19.1765,6.3922
mbpp_304_find_Element,0.2,3,65.6287,21.8762
mbpp_305_start_withp,0.2,3,16.0462,5.3487
mbpp_306_max_sum_increasing_subseq,0.2,3,41.6078,13.8693
mbpp_308_large_product,0.2,3,31.9259,10.6420
mbpp_309_maximum,0.2,3,6.2667,2.0889
mbpp_310_string_to_tuple,0.2,3,6.5792,2.1931
mbpp_388_highest_Power_of_2,0.2,3,9.8415,3.2805
mbpp_389_find_lucas,0.2,3,14.4786,4.8262
mbpp_390_add_string,0.2,3,11.8156,3.9385
mbpp_391_convert_list_dictionary,0.2,3,28.1138,9.3713
mbpp_392_get_max_sum,0.2,3,218.6272,72.8757
mbpp_393_max_length_list,0.2,3,21.2031,7.0677
mbpp_394_check_distinct,0.2,3,14.8987,4.9662
mbpp_395_first_non_repeating_character,0.2,3,47.6408,15.8803
mbpp_396_check_char,0.2,3,11.1655,3.7218
mbpp_397_median_numbers,0.2,3,41.2406,13.7469
mbpp_398_sum_of_digits,0.2,3,14.7104,4.9035
mbpp_399_bitwise_xor,0.2,3,18.4640,6.1547
mbpp_400_extract_freq,0.2,3,21.3783,7.1261
mbpp_401_add_nested_tuples,0.2,3,16.1380,5.3793
mbpp_404_minimum,0.2,3,6.3160,2.1053
mbpp_405_check_tuplex,0.2,3,8.4136,2.8045
mbpp_406_find_Parity,0.2,3,7.6634,2.5545
mbpp_407_rearrange_bigger,0.2,3,52.3866,17.4622
mbpp_408_k_smallest_pairs,0.2,3,75.6475,25.2158
mbpp_409_min_product_tuple,0.2,3,45.8444,15.2815
mbpp_410_min_val,0.2,3,16.2843,5.4281
mbpp_411_snake_to_camel,0.2,3,22.0287,7.3429
mbpp_412_remove_odd,0.2,3,16.1829,5.3943
mbpp_413_extract_nth_element,0.2,3,3.6956,1.2319
mbpp_414_overlapping,0.2,3,20.6329,6.8776
mbpp_415_max_Product,0.2,3,39.5198,13.1733
mbpp_417_group_tuples,0.2,3,32.4614,10.8205
mbpp_418_Find_Max,0.2,3,15.9937,5.3312
mbpp_419_round_and_sum,0.2,3,15.5633,5.1878
mbpp_420_cube_Sum,0.2,3,10.6664,3.5555
mbpp_421_concatenate_tuple,0.2,3,12.8648,4.2883
mbpp_422_find_Average_Of_Cube,0.2,3,11.6412,3.8804
mbpp_424_extract_rear,0.2,3,14.6726,4.8909
mbpp_425_count_element_in_list,0.2,3,14.3047,4.7682
mbpp_426_filter_oddnumbers,0.2,3,16.0531,5.3510
mbpp_427_change_date_format,0.2,3,388.6574,129.5525
mbpp_428_shell_sort,0.2,3,52.4827,17.4942
mbpp_429_and_tuples,0.2,3,16.2104,5.4035
mbpp_430_parabola_directrix,0.2,3,8.4202,2.8067
mbpp_431_common_element,0.2,3,20.7981,6.9327
mbpp_432_median_trapezium,0.2,3,8.4354,2.8118
mbpp_433_check_greater,0.2,3,12.6496,4.2165
mbpp_434_text_match_one,0.2,3,7.9406,2.6469
mbpp_435_last_Digit,0.2,3,3.5428,1.1809
mbpp_436_neg_nos,0.2,3,16.8024,5.6008
mbpp_437_remove_odd,0.2,3,19.7830,6.5943
mbpp_438_count_bidirectional,0.2,3,23.4535,7.8178
mbpp_439_multiple_to_single,0.2,3,10.8147,3.6049
mbpp_440_find_adverb_position,0.2,3,470.6188,156.8729
mbpp_441_surfacearea_cube,0.2,3,4.2321,1.4107
mbpp_442_positive_count,0.2,3,13.0891,4.3630
mbpp_443_largest_neg,0.2,3,20.3437,6.7812
mbpp_444_trim_tuple,0.2,3,34.3315,11.4438
mbpp_445_index_multiplication,0.2,3,16.3735,5.4578
mbpp_446_count_Occurrence,0.2,3,16.9011,5.6337
mbpp_447_cube_nums,0.2,3,13.8316,4.6105
mbpp_448_cal_sum,0.2,3,23.4308,7.8103
mbpp_450_extract_string,0.2,3,14.8863,4.9621
mbpp_451_remove_whitespaces,0.2,3,4.5843,1.5281
mbpp_452_loss_amount,0.2,3,9.8961,3.2987
mbpp_453_sumofFactors,0.2,3,16.9101,5.6367
mbpp_454_text_match_wordz,0.2,3,5.4445,1.8148
mbpp_455_check_monthnumb_number,0.2,3,38.3807,12.7936
mbpp_456_reverse_string_list,0.2,3,16.9887,5.6629
mbpp_457_Find_Min,0.2,3,16.3993,5.4664
mbpp_458_rectangle_area,0.2,3,3.0435,1.0145
mbpp_459_remove_uppercase,0.2,3,15.1943,5.0648
mbpp_460_Extract,0.2,3,11.4660,3.8220
mbpp_461_upper_ctr,0.2,3,14.8228,4.9409
mbpp_462_combinations_list,0.2,3,242.8149,80.9383
mbpp_463_max_subarray_product,0.2,3,52.8800,17.6267
mbpp_464_check_value,0.2,3,8.8131,2.9377
mbpp_465_drop_empty,0.2,3,17.3628,5.7876
mbpp_468_max_product,0.2,3,25.0819,8.3606
mbpp_470_add_pairwise,0.2,3,16.2847,5.4282
mbpp_471_find_remainder,0.2,3,12.4224,4.1408
mbpp_472_check_Consecutive,0.2,3,25.2148,8.4049
mbpp_474_replace_char,0.2,3,20.5309,6.8436
mbpp_475_sort_counter,0.2,3,15.6625,5.2208
mbpp_476_big_sum,0.2,3,16.4467,5.4822
mbpp_477_is_lower,0.2,3,2.9354,0.9785
mbpp_478_remove_lowercase,0.2,3,34.5064,11.5021
mbpp_479_first_Digit,0.2,3,4.2081,1.4027
mbpp_554_Split,0.2,3,15.8324,5.2775
mbpp_555_difference,0.2,3,19.3918,6.4639
mbpp_556_find_Odd_Pair,0.2,3,25.0988,8.3663
mbpp_557_toggle_string,0.2,3,27.1618,9.0539
mbpp_558_digit_distance_nums,0.2,3,26.9115,8.9705
mbpp_559_max_sub_array_sum,0.2,3,38.1222,12.7074
mbpp_560_union_elements,0.2,3,20.3832,6.7944
mbpp_562_Find_Max_Length,0.2,3,17.2244,5.7415
mbpp_563_extract_values,0.2,3,4.0560,1.3520
mbpp_564_count_Pairs,0.2,3,21.2835,7.0945
mbpp_565_split,0.2,3,2.7684,0.9228
mbpp_566_sum_digits,0.2,3,13.1916,4.3972
mbpp_567_issort_list,0.2,3,13.4459,4.4820
mbpp_568_empty_list,0.2,3,10.1826,3.3942
mbpp_569_sort_sublists,0.2,3,7.9284,2.6428
mbpp_572_two_unique_nums,0.2,3,19.1531,6.3844
mbpp_573_unique_product,0.2,3,15.6770,5.2257
mbpp_574_surfacearea_cylinder,0.2,3,7.1490,2.3830
mbpp_576_is_Sub_Array,0.2,3,19.6712,6.5571
mbpp_577_last_Digit_Factorial,0.2,3,12.0681,4.0227
mbpp_578_interleave_lists,0.2,3,18.4180,6.1393
mbpp_579_find_dissimilar,0.2,3,21.0983,7.0328
mbpp_580_extract_even,0.2,3,17.9435,5.9812
mbpp_581_surface_Area,0.2,3,5.3691,1.7897
mbpp_583_catalan_number,0.2,3,16.2489,5.4163
mbpp_584_find_adverbs,0.2,3,210.7427,70.2476
mbpp_585_expensive_items,0.2,3,9.8266,3.2755
mbpp_586_split_Arr,0.2,3,12.6955,4.2318
mbpp_587_list_tuple,0.2,3,2.8883,0.9628
mbpp_588_big_diff,0.2,3,7.9027,2.6342
mbpp_589_perfect_squares,0.2,3,15.6758,5.2253
mbpp_591_swap_List,0.2,3,13.4571,4.4857
mbpp_592_sum_Of_product,0.2,3,15.6795,5.2265
mbpp_593_removezero_ip,0.2,3,20.4095,6.8032
mbpp_594_diff_even_odd,0.2,3,25.6619,8.5540
mbpp_595_min_Swaps,0.2,3,38.4693,12.8231
mbpp_597_find_kth,0.2,3,49.6548,16.5516
mbpp_598_armstrong_number,0.2,3,25.5163,8.5054
mbpp_599_sum_average,0.2,3,18.4955,6.1652
mbpp_600_is_Even,0.2,3,7.3447,2.4482
mbpp_602_first_repeated_char,0.2,3,23.2811,7.7604
mbpp_603_get_ludic,0.2,3,31.4567,10.4856
mbpp_604_reverse_words,0.2,3,8.5596,2.8532
mbpp_605_prime_num,0.2,3,11.4805,3.8268
mbpp_606_radian_degree,0.2,3,4.3291,1.4430
mbpp_607_find_literals,0.2,3,7.1004,2.3668
mbpp_608_bell_Number,0.2,3,9.6431,3.2144
mbpp_610_remove_kth_element,0.2,3,14.7904,4.9301
mbpp_611_max_of_nth,0.2,3,18.6473,6.2158
mbpp_612_merge,0.2,3,16.9422,5.6474
mbpp_614_cummulative_sum,0.2,3,13.4929,4.4976
mbpp_615_average_tuple,0.2,3,21.3757,7.1252
mbpp_616_tuple_modulo,0.2,3,16.5266,5.5089
mbpp_617_min_Jumps,0.2,3,196.5827,65.5276
mbpp_618_div_list,0.2,3,53.0065,17.6688
mbpp_619_move_num,0.2,3,19.2148,6.4049
mbpp_622_get_median,0.2,3,112.5969,37.5323
mbpp_623_nth_nums,0.2,3,12.1032,4.0344
mbpp_624_is_upper,0.2,3,3.5323,1.1774
mbpp_625_swap_List,0.2,3,13.3324,4.4441
mbpp_626_triangle_area,0.2,3,7.2760,2.4253
mbpp_627_find_First_Missing,0.2,3,38.2761,12.7587
mbpp_628_replace_spaces,0.2,3,6.2562,2.0854
mbpp_629_Split,0.2,3,15.3179,5.1060
mbpp_630_get_coordinates,0.2,3,29.4388,9.8129
mbpp_631_replace_spaces,0.2,3,5.9103,1.9701
mbpp_632_move_zero,0.2,3,26.2446,8.7482
mbpp_633_pair_xor_Sum,0.2,3,19.3361,6.4454
mbpp_635_heap_sort,0.2,3,11.2248,3.7416
mbpp_637_noprofit_noloss,0.2,3,8.8682,2.9561
mbpp_638_wind_chill,0.2,3,19.5405,6.5135
mbpp_639_sample_nam,0.2,3,24.6531,8.2177
mbpp_640_remove_parenthesis,0.2,3,14.0014,4.6671
mbpp_641_is_nonagonal,0.2,3,4.6546,1.5515
mbpp_643_text_match_wordz_middle,0.2,3,20.6479,6.8826
mbpp_644_reverse_Array_Upto_K,0.2,3,17.1577,5.7192
mbpp_720_add_dict_to_tuple,0.2,3,7.3091,2.4364
mbpp_721_maxAverageOfPath,0.2,3,227.9383,75.9794
mbpp_722_filter_data,0.2,3,22.9671,7.6557
mbpp_723_count_same_pair,0.2,3,16.4124,5.4708
mbpp_724_power_base_sum,0.2,3,12.8270,4.2757
mbpp_725_extract_quotation,0.2,3,18.3559,6.1186
mbpp_726_multiply_elements,0.2,3,19.2907,6.4302
mbpp_728_sum_list,0.2,3,16.2058,5.4019
mbpp_730_consecutive_duplicates,0.2,3,17.8230,5.9410
mbpp_731_lateralsurface_cone,0.2,3,6.1300,2.0433
mbpp_732_replace_specialchar,0.2,3,6.7955,2.2652
mbpp_733_find_first_occurrence,0.2,3,58.0367,19.3456
mbpp_734_sum_Of_Subarray_Prod,0.2,3,20.6727,6.8909
mbpp_735_toggle_middle_bits,0.2,3,162.0423,54.0141
mbpp_736_left_insertion,0.2,3,10.5840,3.5280
mbpp_737_check_str,0.2,3,14.7021,4.9007
mbpp_738_geometric_sum,0.2,3,10.8392,3.6131
mbpp_739_find_Index,0.2,3,116.8334,38.9445
mbpp_740_tuple_to_dict,0.2,3,15.5155,5.1718
mbpp_741_all_Characters_Same,0.2,3,13.7251,4.5750
mbpp_742_area_tetrahedron,0.2,3,5.8844,1.9615
mbpp_743_rotate_right,0.2,3,18.7436,6.2479
mbpp_744_check_none,0.2,3,12.4129,4.1376
mbpp_745_divisible_by_digits,0.2,3,25.6235,8.5412
mbpp_746_sector_area,0.2,3,11.5657,3.8552
mbpp_747_lcs_of_three,0.2,3,210.6797,70.2266
mbpp_748_capital_words_spaces,0.2,3,33.1479,11.0493
mbpp_749_sort_numeric_strings,0.2,3,9.1701,3.0567
mbpp_750_add_tuple,0.2,3,11.3644,3.7881
mbpp_751_check_min_heap,0.2,3,35.1930,11.7310
mbpp_752_jacobsthal_num,0.2,3,196.9397,65.6466
mbpp_753_min_k,0.2,3,28.7245,9.5748
mbpp_754_extract_index_list,0.2,3,25.5369,8.5123
mbpp_755_second_smallest,0.2,3,39.3990,13.1330
mbpp_756_text_match_zero_one,0.2,3,10.6342,3.5447
mbpp_757_count_reverse_pairs,0.2,3,34.3042,11.4347
mbpp_759_is_decimal,0.2,3,8.3559,2.7853
mbpp_760_unique_Element,0.2,3,20.6706,6.8902
mbpp_762_check_monthnumber_number,0.2,3,27.2512,9.0837
mbpp_763_find_min_diff,0.2,3,30.7048,10.2349
mbpp_764_number_ctr,0.2,3,16.0148,5.3383
mbpp_765_is_polite,0.2,3,15.5323,5.1774
mbpp_766_pair_wise,0.2,3,15.3588,5.1196
mbpp_767_get_pairs_count,0.2,3,25.1677,8.3892
mbpp_769_Diff,0.2,3,16.8696,5.6232
mbpp_770_odd_num_sum,0.2,3,14.5847,4.8616
mbpp_771_check_expression,0.2,3,101.3258,33.7753
mbpp_772_remove_length,0.2,3,20.5352,6.8451
mbpp_773_occurance_substring,0.2,3,47.3097,15.7699
mbpp_775_odd_position,0.2,3,18.9230,6.3077
mbpp_776_count_vowels,0.2,3,97.7160,32.5720
mbpp_777_find_sum,0.2,3,22.8908,7.6303
mbpp_778_pack_consecutive_duplicates,0.2,3,38.1991,12.7330
mbpp_780_find_combinations,0.2,3,187.6093,62.5364
mbpp_781_count_divisors,0.2,3,14.3917,4.7972
mbpp_782_odd_length_sum,0.2,3,17.9569,5.9856
mbpp_783_rgb_to_hsv,0.2,3,112.5319,37.5106
mbpp_784_mul_even_odd,0.2,3,25.6260,8.5420
mbpp_785_tuple_str_int,0.2,3,17.3529,5.7843
mbpp_786_right_insertion,0.2,3,12.2494,4.0831
mbpp_787_text_match_three,0.2,3,7.4358,2.4786
mbpp_788_new_tuple,0.2,3,13.3674,4.4558
mbpp_790_even_position,0.2,3,23.3440,7.7813
mbpp_791_remove_nested,0.2,3,20.2693,6.7564
mbpp_792_count_list,0.2,3,14.5523,4.8508
mbpp_793_last,0.2,3,12.8399,4.2800
mbpp_794_text_starta_endb,0.2,3,8.5643,2.8548
mbpp_796_return_sum,0.2,3,8.1305,2.7102
mbpp_797_sum_in_range,0.2,3,13.8857,4.6286
mbpp_798__sum,0.2,3,10.5453,3.5151
mbpp_799_left_rotate,0.2,3,20.2756,6.7585
mbpp_800_remove_all_spaces,0.2,3,4.2461,1.4154
mbpp_801_test_three_equal,0.2,3,26.8991,8.9664
mbpp_802_count_rotation,0.2,3,34.4465,11.4822
mbpp_803_is_perfect_square,0.2,3,27.4594,9.1531
mbpp_804_is_product_even,0.2,3,17.3531,5.7844
mbpp_805_max_sum_list,0.2,3,38.0608,12.6869
mbpp_806_max_run_uppercase,0.2,3,31.0635,10.3545
mbpp_807_first_odd,0.2,3,12.4447,4.1482
mbpp_808_check_K,0.2,3,17.9214,5.9738
mbpp_809_check_smaller,0.2,3,15.7814,5.2605
TOTAL,,,14290.5902,
