task_name,temperature,execution_time_s
mbpp_732_replace_specialchar,0.01,1.1895
mbpp_733_find_first_occurrence,0.01,73.8803
mbpp_734_sum_Of_Subarray_Prod,0.01,55.8418
mbpp_735_toggle_middle_bits,0.01,74.6666
mbpp_736_left_insertion,0.01,89.7517
mbpp_737_check_str,0.01,1.1576
mbpp_738_geometric_sum,0.01,8.0238
mbpp_739_find_Index,0.01,76.7799
mbpp_740_tuple_to_dict,0.01,74.8154
mbpp_741_all_Characters_Same,0.01,13.5509
mbpp_742_area_tetrahedron,0.01,3.8599
mbpp_743_rotate_right,0.01,83.5929
mbpp_744_check_none,0.01,32.8966
mbpp_745_divisible_by_digits,0.01,21.2943
mbpp_746_sector_area,0.01,9.6869
mbpp_747_lcs_of_three,0.01,108.5559
mbpp_748_capital_words_spaces,0.01,1.2015
mbpp_749_sort_numeric_strings,0.01,2.9735
mbpp_750_add_tuple,0.01,3.3323
mbpp_751_check_min_heap,0.01,68.9609
mbpp_752_jacobsthal_num,0.01,12.9854
mbpp_753_min_k,0.01,48.7281
mbpp_754_extract_index_list,0.01,18.7549
mbpp_755_second_smallest,0.01,5.9253
mbpp_756_text_match_zero_one,0.01,1.1372
mbpp_757_count_reverse_pairs,0.01,75.0010
mbpp_759_is_decimal,0.01,0.9735
mbpp_760_unique_Element,0.01,15.4033
mbpp_762_check_monthnumber_number,0.01,10.2950
mbpp_763_find_min_diff,0.01,130.0132
mbpp_764_number_ctr,0.01,6.4138
mbpp_765_is_polite,0.01,9.3032
mbpp_766_pair_wise,0.01,84.6353
mbpp_767_get_pairs_count,0.01,21.6974
mbpp_769_Diff,0.01,29.5823
mbpp_770_odd_num_sum,0.01,90.3907
mbpp_771_check_expression,0.01,88.2939
mbpp_772_remove_length,0.01,7.6284
mbpp_773_occurance_substring,0.01,90.0736
mbpp_775_odd_position,0.01,14.4206
mbpp_776_count_vowels,0.01,99.1501
mbpp_777_find_sum,0.01,47.3968
mbpp_778_pack_consecutive_duplicates,0.01,33.6718
mbpp_780_find_combinations,0.01,118.1194
mbpp_781_count_divisors,0.01,13.2838
mbpp_782_odd_length_sum,0.01,105.9923
mbpp_783_rgb_to_hsv,0.01,151.3023
mbpp_784_mul_even_odd,0.01,23.3604
mbpp_785_tuple_str_int,0.01,118.1007
mbpp_786_right_insertion,0.01,37.3244
mbpp_787_text_match_three,0.01,0.5745
mbpp_788_new_tuple,0.01,32.0750
mbpp_790_even_position,0.01,8.4300
mbpp_791_remove_nested,0.01,48.7549
mbpp_792_count_list,0.01,1.0482
mbpp_793_last,0.01,59.7848
mbpp_794_text_starta_endb,0.01,0.6196
mbpp_796_return_sum,0.01,48.5564
mbpp_797_sum_in_range,0.01,48.4473
mbpp_798__sum,0.01,32.6794
mbpp_799_left_rotate,0.01,2.4775
mbpp_800_remove_all_spaces,0.01,0.6869
mbpp_801_test_three_equal,0.01,8.4181
mbpp_802_count_rotation,0.01,51.5144
mbpp_803_is_perfect_square,0.01,2.7026
mbpp_804_is_product_even,0.01,53.7076
mbpp_805_max_sum_list,0.01,46.9944
mbpp_806_max_run_uppercase,0.01,37.2661
mbpp_807_first_odd,0.01,7.9454
mbpp_808_check_K,0.01,4.4217
mbpp_809_check_smaller,0.01,37.4435
TOTAL,,19436.6052
