task_name,temperature,execution_time_s
mbpp_801_test_three_equal,0.0,1.7525
mbpp_802_count_rotation,0.0,2.1712
mbpp_803_is_perfect_square,0.0,1.0215
mbpp_804_is_product_even,0.0,1.4889
mbpp_805_max_sum_list,0.0,5.0269
mbpp_806_max_run_uppercase,0.0,7.7507
mbpp_807_first_odd,0.0,1.5004
mbpp_808_check_K,0.0,10.9510
mbpp_809_check_smaller,0.0,12.2909
TOTAL,,2505.4130
