task_name,temperature,execution_time_s
mbpp_410_min_val,0.01,2.3093
mbpp_411_snake_to_camel,0.01,2.3090
mbpp_412_remove_odd,0.01,2.3090
mbpp_413_extract_nth_element,0.01,2.3103
mbpp_414_overlapping,0.01,2.3098
mbpp_415_max_Product,0.01,2.3097
mbpp_417_group_tuples,0.01,2.3098
mbpp_418_Find_Max,0.01,2.3102
mbpp_419_round_and_sum,0.01,2.3087
mbpp_420_cube_Sum,0.01,2.3112
mbpp_421_concatenate_tuple,0.01,2.3086
mbpp_422_find_Average_Of_Cube,0.01,2.3099
mbpp_424_extract_rear,0.01,2.3100
mbpp_425_count_element_in_list,0.01,2.3107
mbpp_426_filter_oddnumbers,0.01,2.3030
mbpp_427_change_date_format,0.01,2.3111
mbpp_428_shell_sort,0.01,2.3101
mbpp_429_and_tuples,0.01,2.3103
mbpp_430_parabola_directrix,0.01,2.3094
mbpp_431_common_element,0.01,2.3099
mbpp_432_median_trapezium,0.01,2.3101
mbpp_433_check_greater,0.01,2.3102
mbpp_434_text_match_one,0.01,2.3093
mbpp_435_last_Digit,0.01,2.3078
mbpp_436_neg_nos,0.01,2.3085
mbpp_437_remove_odd,0.01,2.3075
mbpp_438_count_bidirectional,0.01,2.3067
mbpp_439_multiple_to_single,0.01,2.3103
mbpp_440_find_adverb_position,0.01,2.3085
mbpp_441_surfacearea_cube,0.01,2.3094
mbpp_442_positive_count,0.01,2.3076
mbpp_443_largest_neg,0.01,2.3088
mbpp_444_trim_tuple,0.01,2.3086
mbpp_445_index_multiplication,0.01,2.3113
mbpp_446_count_Occurrence,0.01,2.3104
mbpp_447_cube_nums,0.01,2.3083
mbpp_448_cal_sum,0.01,2.3073
mbpp_450_extract_string,0.01,2.3100
mbpp_451_remove_whitespaces,0.01,2.3091
mbpp_452_loss_amount,0.01,2.3106
mbpp_453_sumofFactors,0.01,2.3089
mbpp_454_text_match_wordz,0.01,2.3081
mbpp_455_check_monthnumb_number,0.01,2.3098
mbpp_456_reverse_string_list,0.01,2.3101
mbpp_457_Find_Min,0.01,2.3086
mbpp_458_rectangle_area,0.01,2.3082
mbpp_459_remove_uppercase,0.01,2.3097
mbpp_460_Extract,0.01,2.3097
mbpp_461_upper_ctr,0.01,2.3088
mbpp_462_combinations_list,0.01,2.3093
mbpp_463_max_subarray_product,0.01,2.3087
mbpp_464_check_value,0.01,2.3092
mbpp_465_drop_empty,0.01,2.3085
mbpp_468_max_product,0.01,2.3100
mbpp_470_add_pairwise,0.01,2.3099
mbpp_471_find_remainder,0.01,2.3102
mbpp_472_check_Consecutive,0.01,2.3113
mbpp_474_replace_char,0.01,2.3110
mbpp_475_sort_counter,0.01,2.3091
mbpp_476_big_sum,0.01,2.3092
mbpp_477_is_lower,0.01,2.3074
mbpp_478_remove_lowercase,0.01,2.3076
mbpp_479_first_Digit,0.01,2.3085
mbpp_554_Split,0.01,2.3077
mbpp_555_difference,0.01,2.3089
mbpp_556_find_Odd_Pair,0.01,2.3099
mbpp_557_toggle_string,0.01,2.3080
mbpp_558_digit_distance_nums,0.01,2.3097
mbpp_559_max_sub_array_sum,0.01,2.3107
mbpp_560_union_elements,0.01,2.3093
mbpp_562_Find_Max_Length,0.01,2.3081
mbpp_563_extract_values,0.01,2.3094
mbpp_564_count_Pairs,0.01,2.3087
mbpp_565_split,0.01,2.3021
mbpp_566_sum_digits,0.01,2.3083
mbpp_567_issort_list,0.01,2.3084
mbpp_568_empty_list,0.01,2.3076
mbpp_569_sort_sublists,0.01,2.3097
mbpp_572_two_unique_nums,0.01,2.3084
mbpp_573_unique_product,0.01,2.3104
mbpp_574_surfacearea_cylinder,0.01,2.3094
mbpp_576_is_Sub_Array,0.01,2.3101
mbpp_577_last_Digit_Factorial,0.01,2.3092
mbpp_578_interleave_lists,0.01,2.3089
mbpp_579_find_dissimilar,0.01,2.3105
mbpp_580_extract_even,0.01,2.3088
mbpp_581_surface_Area,0.01,2.3100
mbpp_583_catalan_number,0.01,2.3070
mbpp_584_find_adverbs,0.01,2.3091
mbpp_585_expensive_items,0.01,2.3089
mbpp_586_split_Arr,0.01,2.3107
mbpp_587_list_tuple,0.01,2.3087
mbpp_588_big_diff,0.01,2.3091
mbpp_589_perfect_squares,0.01,2.3087
mbpp_591_swap_List,0.01,2.3086
mbpp_592_sum_Of_product,0.01,2.3093
mbpp_593_removezero_ip,0.01,2.3077
mbpp_594_diff_even_odd,0.01,2.3093
mbpp_595_min_Swaps,0.01,2.3094
mbpp_597_find_kth,0.01,2.3104
mbpp_598_armstrong_number,0.01,2.3096
mbpp_599_sum_average,0.01,2.3076
mbpp_600_is_Even,0.01,2.3081
mbpp_602_first_repeated_char,0.01,2.3097
mbpp_603_get_ludic,0.01,2.3120
mbpp_604_reverse_words,0.01,2.3099
mbpp_605_prime_num,0.01,2.3085
mbpp_606_radian_degree,0.01,2.3080
mbpp_607_find_literals,0.01,2.3096
mbpp_608_bell_Number,0.01,2.3015
mbpp_610_remove_kth_element,0.01,2.3095
mbpp_611_max_of_nth,0.01,2.3097
mbpp_612_merge,0.01,2.3106
mbpp_614_cummulative_sum,0.01,2.3138
mbpp_615_average_tuple,0.01,2.3086
mbpp_616_tuple_modulo,0.01,2.3090
mbpp_617_min_Jumps,0.01,2.3090
mbpp_618_div_list,0.01,2.3083
mbpp_619_move_num,0.01,2.3092
mbpp_622_get_median,0.01,2.3091
mbpp_623_nth_nums,0.01,2.3094
mbpp_624_is_upper,0.01,2.3079
mbpp_625_swap_List,0.01,2.3087
mbpp_626_triangle_area,0.01,2.3086
mbpp_627_find_First_Missing,0.01,2.3089
mbpp_628_replace_spaces,0.01,2.3089
mbpp_629_Split,0.01,2.3080
mbpp_630_get_coordinates,0.01,2.3095
mbpp_631_replace_spaces,0.01,2.3088
mbpp_632_move_zero,0.01,2.3085
mbpp_633_pair_xor_Sum,0.01,2.3100
mbpp_635_heap_sort,0.01,2.3009
mbpp_637_noprofit_noloss,0.01,2.3102
mbpp_638_wind_chill,0.01,2.3084
mbpp_639_sample_nam,0.01,2.3092
mbpp_640_remove_parenthesis,0.01,2.3094
mbpp_641_is_nonagonal,0.01,2.3079
mbpp_643_text_match_wordz_middle,0.01,2.3109
mbpp_644_reverse_Array_Upto_K,0.01,2.3090
mbpp_720_add_dict_to_tuple,0.01,2.3099
mbpp_721_maxAverageOfPath,0.01,2.3255
mbpp_722_filter_data,0.01,2.3171
mbpp_723_count_same_pair,0.01,2.3096
mbpp_724_power_base_sum,0.01,2.3091
mbpp_725_extract_quotation,0.01,2.3104
mbpp_726_multiply_elements,0.01,2.3144
mbpp_728_sum_list,0.01,2.3118
mbpp_730_consecutive_duplicates,0.01,2.3074
mbpp_731_lateralsurface_cone,0.01,2.3109
mbpp_732_replace_specialchar,0.01,2.3090
mbpp_733_find_first_occurrence,0.01,2.3108
mbpp_734_sum_Of_Subarray_Prod,0.01,2.3125
mbpp_735_toggle_middle_bits,0.01,2.3127
mbpp_736_left_insertion,0.01,2.3154
mbpp_737_check_str,0.01,2.3134
mbpp_738_geometric_sum,0.01,2.3139
mbpp_739_find_Index,0.01,2.3122
mbpp_740_tuple_to_dict,0.01,2.3130
mbpp_741_all_Characters_Same,0.01,2.3120
mbpp_742_area_tetrahedron,0.01,2.3115
mbpp_743_rotate_right,0.01,2.3126
mbpp_744_check_none,0.01,2.3124
mbpp_745_divisible_by_digits,0.01,2.3189
mbpp_746_sector_area,0.01,2.3125
mbpp_747_lcs_of_three,0.01,2.3121
mbpp_748_capital_words_spaces,0.01,2.3096
mbpp_749_sort_numeric_strings,0.01,2.3112
mbpp_750_add_tuple,0.01,2.3093
mbpp_751_check_min_heap,0.01,2.3101
mbpp_752_jacobsthal_num,0.01,2.3284
mbpp_753_min_k,0.01,2.3132
mbpp_754_extract_index_list,0.01,2.3159
mbpp_755_second_smallest,0.01,2.3087
mbpp_756_text_match_zero_one,0.01,2.3119
mbpp_757_count_reverse_pairs,0.01,2.3108
mbpp_759_is_decimal,0.01,2.3097
mbpp_760_unique_Element,0.01,2.3098
mbpp_762_check_monthnumber_number,0.01,2.3094
mbpp_763_find_min_diff,0.01,2.3095
mbpp_764_number_ctr,0.01,2.3079
mbpp_765_is_polite,0.01,2.3100
mbpp_766_pair_wise,0.01,2.3098
mbpp_767_get_pairs_count,0.01,2.3100
mbpp_769_Diff,0.01,2.3104
mbpp_770_odd_num_sum,0.01,2.3096
mbpp_771_check_expression,0.01,2.3084
mbpp_772_remove_length,0.01,2.3093
mbpp_773_occurance_substring,0.01,2.3090
mbpp_775_odd_position,0.01,2.3099
mbpp_776_count_vowels,0.01,2.3095
mbpp_777_find_sum,0.01,2.3093
mbpp_778_pack_consecutive_duplicates,0.01,2.3104
mbpp_780_find_combinations,0.01,2.3128
mbpp_781_count_divisors,0.01,2.3102
mbpp_782_odd_length_sum,0.01,2.3101
mbpp_783_rgb_to_hsv,0.01,2.3103
mbpp_784_mul_even_odd,0.01,2.3091
mbpp_785_tuple_str_int,0.01,2.3079
mbpp_786_right_insertion,0.01,2.3099
mbpp_787_text_match_three,0.01,2.3090
mbpp_788_new_tuple,0.01,2.3108
mbpp_790_even_position,0.01,2.3096
mbpp_791_remove_nested,0.01,2.3079
mbpp_792_count_list,0.01,2.3096
mbpp_793_last,0.01,2.3100
mbpp_794_text_starta_endb,0.01,2.3103
mbpp_796_return_sum,0.01,2.3078
mbpp_797_sum_in_range,0.01,2.3094
mbpp_798__sum,0.01,2.3074
mbpp_799_left_rotate,0.01,2.3094
mbpp_800_remove_all_spaces,0.01,2.3071
mbpp_801_test_three_equal,0.01,2.3104
mbpp_802_count_rotation,0.01,2.3101
mbpp_803_is_perfect_square,0.01,2.3096
mbpp_804_is_product_even,0.01,2.3085
mbpp_805_max_sum_list,0.01,2.3103
mbpp_806_max_run_uppercase,0.01,2.3098
mbpp_807_first_odd,0.01,2.3088
mbpp_808_check_K,0.01,2.3090
mbpp_809_check_smaller,0.01,2.3085
TOTAL,,919.6113
