task_name,temperature,execution_time_s
mbpp_465_drop_empty,0.01,11.6758
mbpp_468_max_product,0.01,2.9642
mbpp_470_add_pairwise,0.01,1.9727
mbpp_471_find_remainder,0.01,1.5667
mbpp_472_check_Consecutive,0.01,2.3631
mbpp_474_replace_char,0.01,2.4655
mbpp_475_sort_counter,0.01,2.5047
mbpp_476_big_sum,0.01,1.2776
mbpp_477_is_lower,0.01,0.3197
mbpp_478_remove_lowercase,0.01,2.2671
mbpp_479_first_Digit,0.01,0.3572
mbpp_554_Split,0.01,1.9266
mbpp_555_difference,0.01,2.8970
mbpp_556_find_Odd_Pair,0.01,2.7290
mbpp_557_toggle_string,0.01,7.0722
mbpp_558_digit_distance_nums,0.01,3.4588
mbpp_559_max_sub_array_sum,0.01,3.5806
mbpp_560_union_elements,0.01,15.0388
mbpp_562_Find_Max_Length,0.01,1.8466
mbpp_563_extract_values,0.01,4.2138
mbpp_564_count_Pairs,0.01,2.5099
mbpp_565_split,0.01,0.3105
mbpp_566_sum_digits,0.01,0.8913
mbpp_567_issort_list,0.01,1.6997
mbpp_568_empty_list,0.01,1.6184
mbpp_569_sort_sublists,0.01,1.0656
mbpp_572_two_unique_nums,0.01,2.2347
mbpp_573_unique_product,0.01,4.5669
mbpp_574_surfacearea_cylinder,0.01,0.5060
mbpp_576_is_Sub_Array,0.01,3.5128
mbpp_577_last_Digit_Factorial,0.01,1.3526
mbpp_578_interleave_lists,0.01,2.3149
mbpp_579_find_dissimilar,0.01,0.6821
mbpp_580_extract_even,0.01,2.1362
mbpp_581_surface_Area,0.01,0.6604
mbpp_583_catalan_number,0.01,1.7255
mbpp_584_find_adverbs,0.01,27.2186
mbpp_585_expensive_items,0.01,1.8077
mbpp_586_split_Arr,0.01,1.3650
mbpp_587_list_tuple,0.01,1.8690
mbpp_588_big_diff,0.01,4.7726
mbpp_589_perfect_squares,0.01,2.6452
mbpp_591_swap_List,0.01,2.8009
mbpp_592_sum_Of_product,0.01,1.7649
mbpp_593_removezero_ip,0.01,3.1732
mbpp_594_diff_even_odd,0.01,4.2055
mbpp_595_min_Swaps,0.01,2.1505
mbpp_597_find_kth,0.01,10.2266
mbpp_598_armstrong_number,0.01,4.4623
mbpp_599_sum_average,0.01,1.5168
mbpp_600_is_Even,0.01,0.9750
mbpp_602_first_repeated_char,0.01,6.1313
mbpp_603_get_ludic,0.01,4.1135
mbpp_604_reverse_words,0.01,2.3229
mbpp_605_prime_num,0.01,2.2623
mbpp_606_radian_degree,0.01,0.4963
mbpp_607_find_literals,0.01,3.1316
mbpp_608_bell_Number,0.01,1.9454
mbpp_610_remove_kth_element,0.01,2.3609
mbpp_611_max_of_nth,0.01,2.9128
mbpp_612_merge,0.01,2.9514
mbpp_614_cummulative_sum,0.01,2.5282
mbpp_615_average_tuple,0.01,4.7464
mbpp_616_tuple_modulo,0.01,0.9591
mbpp_617_min_Jumps,0.01,4.3069
mbpp_618_div_list,0.01,2.9985
mbpp_619_move_num,0.01,6.6360
mbpp_622_get_median,0.01,7.3373
mbpp_623_nth_nums,0.01,0.6196
mbpp_624_is_upper,0.01,0.4898
mbpp_625_swap_List,0.01,2.1041
mbpp_626_triangle_area,0.01,1.0113
mbpp_627_find_First_Missing,0.01,2.4507
mbpp_628_replace_spaces,0.01,24.6124
mbpp_629_Split,0.01,2.6761
mbpp_630_get_coordinates,0.01,10.1664
mbpp_631_replace_spaces,0.01,3.4098
mbpp_632_move_zero,0.01,10.7935
mbpp_633_pair_xor_Sum,0.01,2.3202
mbpp_635_heap_sort,0.01,58.1385
mbpp_637_noprofit_noloss,0.01,1.4989
mbpp_638_wind_chill,0.01,1.9044
mbpp_639_sample_nam,0.01,2.7059
mbpp_640_remove_parenthesis,0.01,4.2628
mbpp_641_is_nonagonal,0.01,37.9913
mbpp_643_text_match_wordz_middle,0.01,30.8217
mbpp_644_reverse_Array_Upto_K,0.01,1.4128
mbpp_720_add_dict_to_tuple,0.01,0.9854
mbpp_721_maxAverageOfPath,0.01,26.3179
mbpp_722_filter_data,0.01,13.6189
mbpp_723_count_same_pair,0.01,1.9924
mbpp_724_power_base_sum,0.01,1.5736
mbpp_725_extract_quotation,0.01,1.8174
mbpp_726_multiply_elements,0.01,2.1830
mbpp_728_sum_list,0.01,0.6216
mbpp_730_consecutive_duplicates,0.01,2.1956
mbpp_731_lateralsurface_cone,0.01,0.7321
mbpp_732_replace_specialchar,0.01,1.6114
mbpp_733_find_first_occurrence,0.01,6.1382
mbpp_734_sum_Of_Subarray_Prod,0.01,3.6116
mbpp_735_toggle_middle_bits,0.01,22.1380
mbpp_736_left_insertion,0.01,4.3280
mbpp_737_check_str,0.01,10.8803
mbpp_738_geometric_sum,0.01,1.0952
mbpp_739_find_Index,0.01,8.5823
mbpp_740_tuple_to_dict,0.01,2.1620
mbpp_741_all_Characters_Same,0.01,2.1401
mbpp_742_area_tetrahedron,0.01,0.5393
mbpp_743_rotate_right,0.01,2.2211
mbpp_744_check_none,0.01,1.4944
mbpp_745_divisible_by_digits,0.01,4.6573
mbpp_746_sector_area,0.01,1.1003
mbpp_747_lcs_of_three,0.01,29.1584
mbpp_748_capital_words_spaces,0.01,3.4912
mbpp_749_sort_numeric_strings,0.01,0.7165
mbpp_750_add_tuple,0.01,1.6945
mbpp_751_check_min_heap,0.01,2.3850
mbpp_752_jacobsthal_num,0.01,47.7455
mbpp_753_min_k,0.01,0.9959
mbpp_754_extract_index_list,0.01,2.9468
mbpp_755_second_smallest,0.01,5.0890
mbpp_756_text_match_zero_one,0.01,0.8453
mbpp_757_count_reverse_pairs,0.01,3.4613
mbpp_759_is_decimal,0.01,10.8120
mbpp_760_unique_Element,0.01,0.6262
mbpp_762_check_monthnumber_number,0.01,2.2974
mbpp_763_find_min_diff,0.01,4.4247
mbpp_764_number_ctr,0.01,2.0601
mbpp_765_is_polite,0.01,5.6967
mbpp_766_pair_wise,0.01,2.0114
mbpp_767_get_pairs_count,0.01,3.0821
mbpp_769_Diff,0.01,1.0807
mbpp_770_odd_num_sum,0.01,1.3971
mbpp_771_check_expression,0.01,12.2409
mbpp_772_remove_length,0.01,2.6367
mbpp_773_occurance_substring,0.01,3.3095
mbpp_775_odd_position,0.01,2.0146
mbpp_776_count_vowels,0.01,3.9906
mbpp_777_find_sum,0.01,2.5438
mbpp_778_pack_consecutive_duplicates,0.01,5.5245
mbpp_780_find_combinations,0.01,2.8365
mbpp_781_count_divisors,0.01,1.5599
mbpp_782_odd_length_sum,0.01,2.2574
mbpp_783_rgb_to_hsv,0.01,36.4371
mbpp_784_mul_even_odd,0.01,3.4813
mbpp_785_tuple_str_int,0.01,2.5953
mbpp_786_right_insertion,0.01,13.9999
mbpp_787_text_match_three,0.01,0.6178
mbpp_788_new_tuple,0.01,2.0280
mbpp_790_even_position,0.01,1.8726
mbpp_791_remove_nested,0.01,29.8395
mbpp_792_count_list,0.01,1.9075
mbpp_793_last,0.01,1.7515
mbpp_794_text_starta_endb,0.01,0.5548
mbpp_796_return_sum,0.01,11.5625
mbpp_797_sum_in_range,0.01,1.6057
mbpp_798__sum,0.01,0.5836
mbpp_799_left_rotate,0.01,10.9682
mbpp_800_remove_all_spaces,0.01,11.0875
mbpp_801_test_three_equal,0.01,1.0937
mbpp_802_count_rotation,0.01,2.0372
mbpp_803_is_perfect_square,0.01,0.8317
mbpp_804_is_product_even,0.01,1.4775
mbpp_805_max_sum_list,0.01,5.0986
mbpp_806_max_run_uppercase,0.01,5.9591
mbpp_807_first_odd,0.01,1.5969
mbpp_808_check_K,0.01,1.4904
mbpp_809_check_smaller,0.01,2.8291
