task_name,temperature,execution_time_s
mbpp_430_parabola_directrix,0.01,14.8588
mbpp_431_common_element,0.01,129.4363
mbpp_432_median_trapezium,0.01,123.8273
mbpp_433_check_greater,0.01,116.2242
mbpp_434_text_match_one,0.01,1.7083
mbpp_435_last_Digit,0.01,2.4367
mbpp_436_neg_nos,0.01,20.7775
mbpp_437_remove_odd,0.01,17.7019
mbpp_438_count_bidirectional,0.01,124.8487
mbpp_439_multiple_to_single,0.01,2.8145
mbpp_440_find_adverb_position,0.01,38.3173
mbpp_441_surfacearea_cube,0.01,2.9237
mbpp_442_positive_count,0.01,128.2619
mbpp_443_largest_neg,0.01,26.6078
mbpp_444_trim_tuple,0.01,133.7088
mbpp_445_index_multiplication,0.01,136.7016
mbpp_446_count_Occurrence,0.01,16.7739
mbpp_447_cube_nums,0.01,5.7864
mbpp_448_cal_sum,0.01,135.0942
mbpp_450_extract_string,0.01,18.6525
mbpp_451_remove_whitespaces,0.01,3.3808
mbpp_452_loss_amount,0.01,10.6284
mbpp_453_sumofFactors,0.01,138.6833
mbpp_454_text_match_wordz,0.01,1.8642
mbpp_455_check_monthnumb_number,0.01,29.8058
mbpp_456_reverse_string_list,0.01,20.8452
mbpp_457_Find_Min,0.01,34.7592
mbpp_458_rectangle_area,0.01,2.9431
mbpp_459_remove_uppercase,0.01,6.2906
mbpp_460_Extract,0.01,5.1299
mbpp_461_upper_ctr,0.01,22.7466
mbpp_462_combinations_list,0.01,359.6172
mbpp_463_max_subarray_product,0.01,184.8759
mbpp_464_check_value,0.01,206.4828
mbpp_465_drop_empty,0.01,133.9066
mbpp_468_max_product,0.01,139.7416
mbpp_470_add_pairwise,0.01,139.6835
mbpp_471_find_remainder,0.01,136.5867
mbpp_472_check_Consecutive,0.01,36.9084
mbpp_474_replace_char,0.01,8.0044
mbpp_475_sort_counter,0.01,35.7462
mbpp_476_big_sum,0.01,152.8696
mbpp_477_is_lower,0.01,2.7082
mbpp_478_remove_lowercase,0.01,11.0259
mbpp_479_first_Digit,0.01,16.6707
mbpp_554_Split,0.01,21.9965
mbpp_555_difference,0.01,112.5297
mbpp_556_find_Odd_Pair,0.01,154.8248
mbpp_557_toggle_string,0.01,151.1057
mbpp_558_digit_distance_nums,0.01,159.1384
mbpp_559_max_sub_array_sum,0.01,158.7527
mbpp_560_union_elements,0.01,63.9335
mbpp_562_Find_Max_Length,0.01,22.9538
mbpp_563_extract_values,0.01,118.8269
mbpp_564_count_Pairs,0.01,48.2819
mbpp_565_split,0.01,5.8092
mbpp_566_sum_digits,0.01,124.2938
mbpp_567_issort_list,0.01,125.7326
mbpp_568_empty_list,0.01,12.2416
mbpp_569_sort_sublists,0.01,101.9113
mbpp_572_two_unique_nums,0.01,110.7909
mbpp_573_unique_product,0.01,62.2058
mbpp_574_surfacearea_cylinder,0.01,5.5053
mbpp_576_is_Sub_Array,0.01,23.3172
mbpp_577_last_Digit_Factorial,0.01,139.2662
mbpp_578_interleave_lists,0.01,122.1116
mbpp_579_find_dissimilar,0.01,146.1552
mbpp_580_extract_even,0.01,101.3403
mbpp_581_surface_Area,0.01,5.8344
mbpp_583_catalan_number,0.01,165.9922
mbpp_584_find_adverbs,0.01,45.3830
mbpp_585_expensive_items,0.01,19.2543
mbpp_586_split_Arr,0.01,15.7505
mbpp_587_list_tuple,0.01,2.6308
mbpp_588_big_diff,0.01,174.8563
mbpp_589_perfect_squares,0.01,156.2746
mbpp_591_swap_List,0.01,82.4187
mbpp_592_sum_Of_product,0.01,50.9592
mbpp_593_removezero_ip,0.01,102.7119
mbpp_594_diff_even_odd,0.01,30.1490
mbpp_595_min_Swaps,0.01,41.9457
mbpp_597_find_kth,0.01,65.4364
mbpp_598_armstrong_number,0.01,48.6279
mbpp_599_sum_average,0.01,8.6936
mbpp_600_is_Even,0.01,3.0870
mbpp_602_first_repeated_char,0.01,12.9169
mbpp_603_get_ludic,0.01,20.1828
mbpp_604_reverse_words,0.01,31.9797
mbpp_605_prime_num,0.01,65.9610
mbpp_606_radian_degree,0.01,2.1455
mbpp_607_find_literals,0.01,46.3124
mbpp_608_bell_Number,0.01,21.1510
mbpp_610_remove_kth_element,0.01,9.0181
mbpp_611_max_of_nth,0.01,21.6786
mbpp_612_merge,0.01,15.1933
mbpp_614_cummulative_sum,0.01,63.3613
mbpp_615_average_tuple,0.01,18.3081
mbpp_616_tuple_modulo,0.01,68.5287
mbpp_617_min_Jumps,0.01,12.5522
mbpp_618_div_list,0.01,16.3852
mbpp_619_move_num,0.01,10.8904
mbpp_622_get_median,0.01,117.4903
mbpp_623_nth_nums,0.01,3.2834
mbpp_624_is_upper,0.01,2.0704
mbpp_625_swap_List,0.01,49.3184
mbpp_626_triangle_area,0.01,4.7931
mbpp_627_find_First_Missing,0.01,41.4777
mbpp_628_replace_spaces,0.01,3.2982
mbpp_629_Split,0.01,14.8912
mbpp_630_get_coordinates,0.01,56.0590
mbpp_631_replace_spaces,0.01,20.6731
mbpp_632_move_zero,0.01,20.8125
mbpp_633_pair_xor_Sum,0.01,61.1097
mbpp_635_heap_sort,0.01,66.3050
mbpp_637_noprofit_noloss,0.01,3.7318
mbpp_638_wind_chill,0.01,18.2106
mbpp_639_sample_nam,0.01,93.6586
mbpp_640_remove_parenthesis,0.01,1.3293
mbpp_641_is_nonagonal,0.01,3.1020
mbpp_643_text_match_wordz_middle,0.01,0.9491
mbpp_644_reverse_Array_Upto_K,0.01,73.4796
mbpp_720_add_dict_to_tuple,0.01,145.6977
mbpp_721_maxAverageOfPath,0.01,152.2428
mbpp_722_filter_data,0.01,78.2507
mbpp_723_count_same_pair,0.01,82.1864
mbpp_724_power_base_sum,0.01,88.1959
mbpp_725_extract_quotation,0.01,2.3237
mbpp_726_multiply_elements,0.01,84.8729
mbpp_728_sum_list,0.01,10.7966
mbpp_730_consecutive_duplicates,0.01,82.5070
mbpp_731_lateralsurface_cone,0.01,9.7090
mbpp_732_replace_specialchar,0.01,1.4327
mbpp_733_find_first_occurrence,0.01,87.3410
mbpp_734_sum_Of_Subarray_Prod,0.01,87.4461
mbpp_735_toggle_middle_bits,0.01,105.7638
mbpp_736_left_insertion,0.01,24.3340
mbpp_737_check_str,0.01,1.2121
mbpp_738_geometric_sum,0.01,9.3491
mbpp_739_find_Index,0.01,93.7799
mbpp_740_tuple_to_dict,0.01,95.3515
mbpp_741_all_Characters_Same,0.01,14.8827
mbpp_742_area_tetrahedron,0.01,5.9000
mbpp_743_rotate_right,0.01,102.3279
mbpp_744_check_none,0.01,3.5675
mbpp_745_divisible_by_digits,0.01,106.6265
mbpp_746_sector_area,0.01,9.6127
mbpp_747_lcs_of_three,0.01,103.4203
mbpp_748_capital_words_spaces,0.01,2.9164
mbpp_749_sort_numeric_strings,0.01,4.1605
mbpp_750_add_tuple,0.01,4.0821
mbpp_751_check_min_heap,0.01,104.3355
mbpp_752_jacobsthal_num,0.01,15.4057
mbpp_753_min_k,0.01,46.0543
mbpp_754_extract_index_list,0.01,105.2783
mbpp_755_second_smallest,0.01,264.1716
mbpp_756_text_match_zero_one,0.01,1.1615
mbpp_757_count_reverse_pairs,0.01,123.7653
mbpp_759_is_decimal,0.01,1.6781
mbpp_760_unique_Element,0.01,70.6130
mbpp_762_check_monthnumber_number,0.01,9.4485
mbpp_763_find_min_diff,0.01,76.0152
mbpp_764_number_ctr,0.01,10.6440
mbpp_765_is_polite,0.01,3.7549
mbpp_766_pair_wise,0.01,12.5935
mbpp_767_get_pairs_count,0.01,24.8656
mbpp_769_Diff,0.01,11.7741
mbpp_770_odd_num_sum,0.01,11.3613
mbpp_771_check_expression,0.01,84.0109
mbpp_772_remove_length,0.01,6.8576
mbpp_773_occurance_substring,0.01,86.6503
mbpp_775_odd_position,0.01,44.4016
mbpp_776_count_vowels,0.01,21.8358
mbpp_777_find_sum,0.01,76.9957
mbpp_778_pack_consecutive_duplicates,0.01,35.9739
mbpp_780_find_combinations,0.01,68.3493
mbpp_781_count_divisors,0.01,10.4828
mbpp_782_odd_length_sum,0.01,87.0698
mbpp_783_rgb_to_hsv,0.01,152.0370
mbpp_784_mul_even_odd,0.01,36.5397
mbpp_785_tuple_str_int,0.01,5.3017
mbpp_786_right_insertion,0.01,22.3031
mbpp_787_text_match_three,0.01,1.8230
mbpp_788_new_tuple,0.01,75.4173
mbpp_790_even_position,0.01,50.4772
mbpp_791_remove_nested,0.01,5.3276
mbpp_792_count_list,0.01,1.5882
mbpp_793_last,0.01,80.8673
mbpp_794_text_starta_endb,0.01,1.2079
mbpp_796_return_sum,0.01,80.2398
mbpp_797_sum_in_range,0.01,9.4658
mbpp_798__sum,0.01,6.9749
mbpp_799_left_rotate,0.01,77.9131
mbpp_800_remove_all_spaces,0.01,1.3504
mbpp_801_test_three_equal,0.01,12.0061
mbpp_802_count_rotation,0.01,66.1563
mbpp_803_is_perfect_square,0.01,7.2956
mbpp_804_is_product_even,0.01,90.7188
mbpp_805_max_sum_list,0.01,37.6511
mbpp_806_max_run_uppercase,0.01,24.1541
mbpp_807_first_odd,0.01,53.5917
mbpp_808_check_K,0.01,94.9840
mbpp_809_check_smaller,0.01,994.4747
TOTAL,,25111.2807
