task_name,temperature,execution_time_s
mbpp_222_check_type,0.0,13.2787
mbpp_223_is_majority,0.0,13.3443
mbpp_224_count_Set_Bits,0.0,13.1463
mbpp_226_odd_values_string,0.0,13.2458
mbpp_227_min_of_three,0.0,13.1741
mbpp_228_all_Bits_Set_In_The_Given_Range,0.0,13.1420
mbpp_229_re_arrange_array,0.0,13.1957
mbpp_230_replace_blank,0.0,13.1600
mbpp_234_volume_cube,0.0,13.1984
mbpp_237_check_occurences,0.0,13.1225
mbpp_238_number_of_substrings,0.0,12.2361
mbpp_239_get_total_number_of_sequences,0.0,12.7809
mbpp_240_replace_list,0.0,12.7857
mbpp_242_count_charac,0.0,12.6949
mbpp_244_next_Perfect_Square,0.0,12.7179
mbpp_245_max_sum,0.0,12.8047
mbpp_247_lps,0.0,12.8752
mbpp_249_intersection_array,0.0,12.7905
mbpp_250_count_X,0.0,12.8577
mbpp_251_insert_element,0.0,12.8067
mbpp_252_convert,0.0,12.7815
mbpp_253_count_integer,0.0,12.8446
mbpp_255_combinations_colors,0.0,12.7787
mbpp_256_count_Primes_nums,0.0,12.8252
mbpp_257_swap_numbers,0.0,12.8296
mbpp_259_maximize_elements,0.0,12.8375
mbpp_260_newman_prime,0.0,12.8030
mbpp_261_division_elements,0.0,12.7358
mbpp_262_split_two_parts,0.0,12.7005
mbpp_264_dog_age,0.0,12.6796
mbpp_265_list_split,0.0,12.8195
mbpp_266_lateralsurface_cube,0.0,12.8234
mbpp_267_square_Sum,0.0,12.8133
mbpp_268_find_star_num,0.0,12.7778
mbpp_269_ascii_value,0.0,12.7957
mbpp_270_sum_even_and_even_index,0.0,12.7403
mbpp_271_even_Power_Sum,0.0,12.7192
mbpp_272_rear_extract,0.0,12.8658
mbpp_273_substract_elements,0.0,12.8103
mbpp_274_even_binomial_Coeff_Sum,0.0,12.7935
mbpp_277_dict_filter,0.0,12.7535
mbpp_278_count_first_elements,0.0,12.8166
mbpp_279_is_num_decagonal,0.0,12.8091
mbpp_280_sequential_search,0.0,12.8310
mbpp_281_all_unique,0.0,12.7081
mbpp_282_sub_list,0.0,12.7882
mbpp_283_validate,0.0,12.7609
mbpp_284_check_element,0.0,12.7785
mbpp_285_text_match_two_three,0.0,12.6863
mbpp_286_max_sub_array_sum_repeated,0.0,12.7874
mbpp_287_square_Sum,0.0,12.6907
mbpp_290_max_length,0.0,12.7299
mbpp_291_count_no_of_ways,0.0,12.7751
mbpp_292_find,0.0,12.8553
mbpp_293_otherside_rightangle,0.0,12.8316
mbpp_294_max_val,0.0,12.8539
mbpp_295_sum_div,0.0,12.7899
mbpp_296_get_Inv_Count,0.0,12.8343
mbpp_297_flatten_list,0.0,12.8409
mbpp_299_max_aggregate,0.0,12.8062
mbpp_304_find_Element,0.0,12.7925
mbpp_305_start_withp,0.0,12.7408
mbpp_306_max_sum_increasing_subseq,0.0,12.6532
mbpp_308_large_product,0.0,12.6168
mbpp_309_maximum,0.0,12.7699
mbpp_310_string_to_tuple,0.0,12.6688
mbpp_388_highest_Power_of_2,0.0,12.6899
mbpp_389_find_lucas,0.0,12.9105
mbpp_390_add_string,0.0,12.7498
mbpp_391_convert_list_dictionary,0.0,12.6690
mbpp_392_get_max_sum,0.0,12.6791
mbpp_393_max_length_list,0.0,12.8606
mbpp_394_check_distinct,0.0,12.8650
mbpp_395_first_non_repeating_character,0.0,12.7653
mbpp_396_check_char,0.0,12.8472
mbpp_397_median_numbers,0.0,12.8688
mbpp_398_sum_of_digits,0.0,12.7607
mbpp_399_bitwise_xor,0.0,13.3841
mbpp_400_extract_freq,0.0,13.1812
mbpp_401_add_nested_tuples,0.0,13.2610
mbpp_404_minimum,0.0,13.2442
mbpp_405_check_tuplex,0.0,13.3721
mbpp_406_find_Parity,0.0,13.2348
mbpp_407_rearrange_bigger,0.0,13.2601
mbpp_408_k_smallest_pairs,0.0,13.3066
mbpp_409_min_product_tuple,0.0,13.2451
mbpp_410_min_val,0.0,13.2922
mbpp_411_snake_to_camel,0.0,13.2362
mbpp_412_remove_odd,0.0,13.2449
mbpp_413_extract_nth_element,0.0,13.2198
mbpp_414_overlapping,0.0,13.2689
mbpp_415_max_Product,0.0,13.3061
mbpp_417_group_tuples,0.0,13.2930
mbpp_418_Find_Max,0.0,13.3122
mbpp_419_round_and_sum,0.0,13.1805
mbpp_420_cube_Sum,0.0,13.2495
mbpp_421_concatenate_tuple,0.0,13.2731
mbpp_422_find_Average_Of_Cube,0.0,13.2658
mbpp_424_extract_rear,0.0,13.3129
mbpp_425_count_element_in_list,0.0,13.3820
mbpp_426_filter_oddnumbers,0.0,13.2100
mbpp_427_change_date_format,0.0,12.2627
mbpp_428_shell_sort,0.0,12.7384
mbpp_429_and_tuples,0.0,12.7686
mbpp_430_parabola_directrix,0.0,12.7937
mbpp_431_common_element,0.0,12.7986
mbpp_432_median_trapezium,0.0,12.7168
mbpp_433_check_greater,0.0,13.3910
mbpp_434_text_match_one,0.0,13.1216
mbpp_435_last_Digit,0.0,13.2472
mbpp_436_neg_nos,0.0,13.2732
mbpp_437_remove_odd,0.0,13.2184
mbpp_438_count_bidirectional,0.0,13.2158
mbpp_439_multiple_to_single,0.0,13.2881
mbpp_440_find_adverb_position,0.0,13.3554
mbpp_441_surfacearea_cube,0.0,13.2044
mbpp_442_positive_count,0.0,13.3618
mbpp_443_largest_neg,0.0,13.2932
mbpp_444_trim_tuple,0.0,13.2460
mbpp_445_index_multiplication,0.0,13.1643
mbpp_446_count_Occurrence,0.0,13.0016
mbpp_447_cube_nums,0.0,13.4513
mbpp_448_cal_sum,0.0,13.7800
mbpp_450_extract_string,0.0,15.6720
mbpp_451_remove_whitespaces,0.0,15.5915
mbpp_452_loss_amount,0.0,15.7195
mbpp_453_sumofFactors,0.0,15.6450
mbpp_454_text_match_wordz,0.0,15.6972
mbpp_455_check_monthnumb_number,0.0,14.9653
mbpp_456_reverse_string_list,0.0,15.2465
mbpp_457_Find_Min,0.0,15.7207
mbpp_458_rectangle_area,0.0,15.5263
mbpp_459_remove_uppercase,0.0,15.5296
mbpp_460_Extract,0.0,15.7554
mbpp_461_upper_ctr,0.0,15.6214
mbpp_462_combinations_list,0.0,15.9333
mbpp_463_max_subarray_product,0.0,15.6864
mbpp_464_check_value,0.0,15.6278
mbpp_465_drop_empty,0.0,15.7740
mbpp_468_max_product,0.0,15.6951
mbpp_470_add_pairwise,0.0,15.6965
mbpp_471_find_remainder,0.0,15.5623
mbpp_472_check_Consecutive,0.0,15.5025
mbpp_474_replace_char,0.0,15.7111
mbpp_475_sort_counter,0.0,15.6303
mbpp_476_big_sum,0.0,15.0437
mbpp_477_is_lower,0.0,15.1248
mbpp_478_remove_lowercase,0.0,15.0299
mbpp_479_first_Digit,0.0,14.9370
mbpp_554_Split,0.0,14.6723
mbpp_555_difference,0.0,14.9298
mbpp_556_find_Odd_Pair,0.0,15.1346
mbpp_557_toggle_string,0.0,14.7747
mbpp_558_digit_distance_nums,0.0,14.5574
mbpp_559_max_sub_array_sum,0.0,14.4979
mbpp_560_union_elements,0.0,14.6389
mbpp_562_Find_Max_Length,0.0,14.5748
mbpp_563_extract_values,0.0,14.6288
mbpp_564_count_Pairs,0.0,14.8672
mbpp_565_split,0.0,14.9896
mbpp_566_sum_digits,0.0,14.5902
mbpp_567_issort_list,0.0,14.6277
mbpp_568_empty_list,0.0,14.7607
mbpp_569_sort_sublists,0.0,13.5498
mbpp_572_two_unique_nums,0.0,12.6836
mbpp_573_unique_product,0.0,12.7847
mbpp_574_surfacearea_cylinder,0.0,12.7830
mbpp_576_is_Sub_Array,0.0,12.8142
mbpp_577_last_Digit_Factorial,0.0,12.8167
mbpp_578_interleave_lists,0.0,12.8448
mbpp_579_find_dissimilar,0.0,12.8876
mbpp_580_extract_even,0.0,12.8189
mbpp_581_surface_Area,0.0,12.8500
mbpp_583_catalan_number,0.0,12.8078
mbpp_584_find_adverbs,0.0,12.8358
mbpp_585_expensive_items,0.0,12.8441
mbpp_586_split_Arr,0.0,12.8016
mbpp_587_list_tuple,0.0,12.7778
mbpp_588_big_diff,0.0,12.8134
mbpp_589_perfect_squares,0.0,12.8176
mbpp_591_swap_List,0.0,12.8753
mbpp_592_sum_Of_product,0.0,12.8593
mbpp_593_removezero_ip,0.0,12.8077
mbpp_594_diff_even_odd,0.0,12.8690
mbpp_595_min_Swaps,0.0,12.8777
mbpp_597_find_kth,0.0,12.8540
mbpp_598_armstrong_number,0.0,12.7968
mbpp_599_sum_average,0.0,12.8732
mbpp_600_is_Even,0.0,12.8297
mbpp_602_first_repeated_char,0.0,12.8663
mbpp_603_get_ludic,0.0,12.8167
mbpp_604_reverse_words,0.0,12.8777
mbpp_605_prime_num,0.0,12.7572
mbpp_606_radian_degree,0.0,12.8061
mbpp_607_find_literals,0.0,12.8034
mbpp_608_bell_Number,0.0,12.7670
mbpp_610_remove_kth_element,0.0,12.8574
mbpp_611_max_of_nth,0.0,12.7799
mbpp_612_merge,0.0,12.8495
mbpp_614_cummulative_sum,0.0,12.7713
mbpp_615_average_tuple,0.0,12.8450
mbpp_616_tuple_modulo,0.0,12.7717
mbpp_617_min_Jumps,0.0,12.9470
mbpp_618_div_list,0.0,12.8661
mbpp_619_move_num,0.0,12.8401
mbpp_622_get_median,0.0,12.6913
mbpp_623_nth_nums,0.0,12.7446
mbpp_624_is_upper,0.0,12.7489
mbpp_625_swap_List,0.0,12.8116
mbpp_626_triangle_area,0.0,12.8149
mbpp_627_find_First_Missing,0.0,12.7767
mbpp_628_replace_spaces,0.0,12.7726
mbpp_629_Split,0.0,12.7231
mbpp_630_get_coordinates,0.0,12.7727
mbpp_631_replace_spaces,0.0,12.8414
mbpp_632_move_zero,0.0,12.8386
mbpp_633_pair_xor_Sum,0.0,12.9247
mbpp_635_heap_sort,0.0,12.8284
mbpp_637_noprofit_noloss,0.0,12.8573
mbpp_638_wind_chill,0.0,12.8484
mbpp_639_sample_nam,0.0,12.8427
mbpp_640_remove_parenthesis,0.0,12.7750
mbpp_641_is_nonagonal,0.0,12.8383
mbpp_643_text_match_wordz_middle,0.0,12.8040
mbpp_644_reverse_Array_Upto_K,0.0,12.8541
mbpp_720_add_dict_to_tuple,0.0,12.8989
mbpp_721_maxAverageOfPath,0.0,12.8982
mbpp_722_filter_data,0.0,12.8493
mbpp_723_count_same_pair,0.0,12.8428
mbpp_724_power_base_sum,0.0,12.8130
mbpp_725_extract_quotation,0.0,12.8103
mbpp_726_multiply_elements,0.0,12.9287
mbpp_728_sum_list,0.0,12.7793
mbpp_730_consecutive_duplicates,0.0,12.7466
mbpp_731_lateralsurface_cone,0.0,12.7557
mbpp_732_replace_specialchar,0.0,12.8199
mbpp_733_find_first_occurrence,0.0,12.8105
mbpp_734_sum_Of_Subarray_Prod,0.0,12.8264
mbpp_735_toggle_middle_bits,0.0,12.8467
mbpp_736_left_insertion,0.0,12.8968
mbpp_737_check_str,0.0,12.8313
mbpp_738_geometric_sum,0.0,12.8753
mbpp_739_find_Index,0.0,12.8372
mbpp_740_tuple_to_dict,0.0,12.8130
mbpp_741_all_Characters_Same,0.0,12.8717
mbpp_742_area_tetrahedron,0.0,12.8759
mbpp_743_rotate_right,0.0,12.8575
mbpp_744_check_none,0.0,12.7259
mbpp_745_divisible_by_digits,0.0,12.9040
mbpp_746_sector_area,0.0,12.7852
mbpp_747_lcs_of_three,0.0,12.8697
mbpp_748_capital_words_spaces,0.0,12.8535
mbpp_749_sort_numeric_strings,0.0,12.8476
mbpp_750_add_tuple,0.0,12.7884
mbpp_751_check_min_heap,0.0,12.9017
mbpp_752_jacobsthal_num,0.0,12.9141
mbpp_753_min_k,0.0,12.8535
mbpp_754_extract_index_list,0.0,12.8256
mbpp_755_second_smallest,0.0,12.8368
mbpp_756_text_match_zero_one,0.0,12.8097
mbpp_757_count_reverse_pairs,0.0,12.8542
mbpp_759_is_decimal,0.0,12.8434
mbpp_760_unique_Element,0.0,12.8217
mbpp_762_check_monthnumber_number,0.0,12.8624
mbpp_763_find_min_diff,0.0,12.8925
mbpp_764_number_ctr,0.0,12.7810
mbpp_765_is_polite,0.0,12.8367
mbpp_766_pair_wise,0.0,12.8296
mbpp_767_get_pairs_count,0.0,12.8195
mbpp_769_Diff,0.0,12.8108
mbpp_770_odd_num_sum,0.0,12.8260
mbpp_771_check_expression,0.0,12.8977
mbpp_772_remove_length,0.0,12.8404
mbpp_773_occurance_substring,0.0,12.8541
mbpp_775_odd_position,0.0,12.8408
mbpp_776_count_vowels,0.0,12.8199
mbpp_777_find_sum,0.0,12.8499
mbpp_778_pack_consecutive_duplicates,0.0,12.8137
mbpp_780_find_combinations,0.0,12.9059
mbpp_781_count_divisors,0.0,12.9313
mbpp_782_odd_length_sum,0.0,12.8943
mbpp_783_rgb_to_hsv,0.0,12.9750
mbpp_784_mul_even_odd,0.0,12.8821
mbpp_785_tuple_str_int,0.0,12.8620
mbpp_786_right_insertion,0.0,12.8049
mbpp_787_text_match_three,0.0,12.7704
mbpp_788_new_tuple,0.0,12.8339
mbpp_790_even_position,0.0,12.8880
mbpp_791_remove_nested,0.0,12.8302
mbpp_792_count_list,0.0,12.8567
mbpp_793_last,0.0,12.8856
mbpp_794_text_starta_endb,0.0,12.8465
mbpp_796_return_sum,0.0,12.7875
mbpp_797_sum_in_range,0.0,12.8056
mbpp_798__sum,0.0,12.8343
mbpp_799_left_rotate,0.0,12.8645
mbpp_800_remove_all_spaces,0.0,12.8775
mbpp_801_test_three_equal,0.0,12.8218
mbpp_802_count_rotation,0.0,12.8593
mbpp_803_is_perfect_square,0.0,12.8223
mbpp_804_is_product_even,0.0,12.8225
mbpp_805_max_sum_list,0.0,12.8448
mbpp_806_max_run_uppercase,0.0,12.8634
mbpp_807_first_odd,0.0,12.8005
mbpp_808_check_K,0.0,12.8727
mbpp_809_check_smaller,0.0,12.8450
TOTAL,,5232.4856
