task_name,temperature,execution_time_s
mbpp_131_reverse_vowels,0.01,42.6017
mbpp_132_tup_string,0.01,0.8102
mbpp_133_sum_negativenum,0.01,9.9171
mbpp_135_hexagonal_num,0.01,6.6529
mbpp_138_is_Sum_Of_Powers_Of_Two,0.01,7.4308
mbpp_141_pancake_sort,0.01,131.2467
mbpp_142_count_samepair,0.01,16.8829
mbpp_143_find_lists,0.01,9.5001
mbpp_145_max_Abs_Diff,0.01,64.6600
mbpp_160_find_solution,0.01,83.2386
mbpp_161_remove_elements,0.01,10.8246
mbpp_162_sum_series,0.01,7.0684
mbpp_164_are_equivalent,0.01,300.0325
mbpp_165_count_char_position,0.01,300.0421
mbpp_166_find_even_pair,0.01,27.0090
mbpp_167_next_power_of_2,0.01,5.7627
mbpp_168_frequency,0.01,8.4733
mbpp_170_sum_range_list,0.01,7.0802
mbpp_171_perimeter_pentagon,0.01,0.5174
mbpp_172_count_occurance,0.01,11.3382
mbpp_222_check_type,0.01,11.0338
mbpp_223_is_majority,0.01,14.6824
mbpp_224_count_Set_Bits,0.01,7.9696
mbpp_226_odd_values_string,0.01,9.7085
mbpp_227_min_of_three,0.01,6.7346
mbpp_228_all_Bits_Set_In_The_Given_Range,0.01,5.7885
mbpp_229_re_arrange_array,0.01,33.5744
mbpp_230_replace_blank,0.01,14.9816
mbpp_234_volume_cube,0.01,0.7949
mbpp_237_check_occurences,0.01,90.0925
mbpp_238_number_of_substrings,0.01,20.2738
mbpp_239_get_total_number_of_sequences,0.01,300.0179
mbpp_240_replace_list,0.01,2.6848
mbpp_242_count_charac,0.01,5.1385
mbpp_244_next_Perfect_Square,0.01,7.2500
mbpp_245_max_sum,0.01,82.3274
mbpp_247_lps,0.01,125.5430
mbpp_249_intersection_array,0.01,22.8047
mbpp_250_count_X,0.01,10.5632
mbpp_251_insert_element,0.01,11.5336
mbpp_252_convert,0.01,27.7449
mbpp_253_count_integer,0.01,9.4963
mbpp_255_combinations_colors,0.01,19.7199
mbpp_256_count_Primes_nums,0.01,300.0221
mbpp_257_swap_numbers,0.01,0.6372
mbpp_259_maximize_elements,0.01,62.8047
mbpp_260_newman_prime,0.01,300.0436
mbpp_261_division_elements,0.01,13.1678
mbpp_262_split_two_parts,0.01,2.1412
mbpp_264_dog_age,0.01,300.0422
mbpp_265_list_split,0.01,11.9435
mbpp_266_lateralsurface_cube,0.01,0.5692
mbpp_267_square_Sum,0.01,7.1486
mbpp_268_find_star_num,0.01,10.8897
mbpp_269_ascii_value,0.01,0.7500
mbpp_270_sum_even_and_even_index,0.01,13.2060
mbpp_271_even_Power_Sum,0.01,7.8509
mbpp_272_rear_extract,0.01,13.8810
mbpp_273_substract_elements,0.01,13.3636
mbpp_274_even_binomial_Coeff_Sum,0.01,9.0766
mbpp_277_dict_filter,0.01,9.2837
mbpp_278_count_first_elements,0.01,11.6155
mbpp_279_is_num_decagonal,0.01,300.0195
mbpp_280_sequential_search,0.01,47.5885
mbpp_281_all_unique,0.01,18.5131
mbpp_282_sub_list,0.01,18.2775
mbpp_283_validate,0.01,300.0505
mbpp_284_check_element,0.01,5.9904
mbpp_285_text_match_two_three,0.01,2.5083
mbpp_286_max_sub_array_sum_repeated,0.01,70.2020
mbpp_287_square_Sum,0.01,6.3918
mbpp_290_max_length,0.01,15.3385
mbpp_291_count_no_of_ways,0.01,104.0693
mbpp_292_find,0.01,1.0200
mbpp_293_otherside_rightangle,0.01,0.8338
mbpp_294_max_val,0.01,16.3278
mbpp_295_sum_div,0.01,16.3023
mbpp_296_get_Inv_Count,0.01,27.1717
mbpp_297_flatten_list,0.01,30.4051
mbpp_299_max_aggregate,0.01,39.7750
mbpp_304_find_Element,0.01,13.8608
mbpp_305_start_withp,0.01,13.4055
mbpp_306_max_sum_increasing_subseq,0.01,32.6013
mbpp_308_large_product,0.01,112.2973
mbpp_309_maximum,0.01,0.8790
mbpp_310_string_to_tuple,0.01,7.4150
mbpp_388_highest_Power_of_2,0.01,6.1131
mbpp_389_find_lucas,0.01,11.0594
mbpp_390_add_string,0.01,8.8085
mbpp_391_convert_list_dictionary,0.01,93.6602
mbpp_392_get_max_sum,0.01,127.1501
mbpp_393_max_length_list,0.01,18.2191
mbpp_394_check_distinct,0.01,18.9115
mbpp_395_first_non_repeating_character,0.01,62.9255
mbpp_396_check_char,0.01,6.6846
mbpp_397_median_numbers,0.01,11.5649
mbpp_398_sum_of_digits,0.01,28.6754
mbpp_399_bitwise_xor,0.01,10.9878
mbpp_400_extract_freq,0.01,24.5700
mbpp_401_add_nested_tuples,0.01,13.0905
mbpp_404_minimum,0.01,1.5321
mbpp_405_check_tuplex,0.01,6.0701
mbpp_406_find_Parity,0.01,2.5303
mbpp_407_rearrange_bigger,0.01,300.0360
mbpp_408_k_smallest_pairs,0.01,300.0340
mbpp_409_min_product_tuple,0.01,121.8052
mbpp_410_min_val,0.01,16.1599
mbpp_411_snake_to_camel,0.01,6.9774
mbpp_412_remove_odd,0.01,10.1905
mbpp_413_extract_nth_element,0.01,1.8646
mbpp_414_overlapping,0.01,17.2262
mbpp_415_max_Product,0.01,62.3142
mbpp_417_group_tuples,0.01,125.7826
mbpp_418_Find_Max,0.01,17.1650
mbpp_419_round_and_sum,0.01,9.3431
mbpp_420_cube_Sum,0.01,7.4781
mbpp_421_concatenate_tuple,0.01,7.0406
mbpp_422_find_Average_Of_Cube,0.01,7.6306
mbpp_424_extract_rear,0.01,12.8700
mbpp_425_count_element_in_list,0.01,9.3031
mbpp_426_filter_oddnumbers,0.01,2.7392
mbpp_427_change_date_format,0.01,30.3887
mbpp_428_shell_sort,0.01,130.5235
mbpp_429_and_tuples,0.01,29.8410
mbpp_430_parabola_directrix,0.01,1.3243
mbpp_431_common_element,0.01,16.9720
mbpp_432_median_trapezium,0.01,1.6891
mbpp_433_check_greater,0.01,5.3993
mbpp_434_text_match_one,0.01,2.0285
mbpp_435_last_Digit,0.01,0.5817
mbpp_436_neg_nos,0.01,13.6046
mbpp_437_remove_odd,0.01,14.9457
mbpp_438_count_bidirectional,0.01,24.6136
mbpp_439_multiple_to_single,0.01,11.6179
mbpp_440_find_adverb_position,0.01,83.9044
mbpp_441_surfacearea_cube,0.01,0.7877
mbpp_442_positive_count,0.01,8.2917
mbpp_443_largest_neg,0.01,16.5644
mbpp_444_trim_tuple,0.01,300.0205
mbpp_445_index_multiplication,0.01,13.1828
mbpp_446_count_Occurrence,0.01,10.0101
mbpp_447_cube_nums,0.01,27.0808
mbpp_448_cal_sum,0.01,5.2034
mbpp_450_extract_string,0.01,12.4053
mbpp_451_remove_whitespaces,0.01,2.2942
mbpp_452_loss_amount,0.01,3.4440
mbpp_453_sumofFactors,0.01,8.6149
mbpp_454_text_match_wordz,0.01,3.9068
mbpp_455_check_monthnumb_number,0.01,9.0378
mbpp_456_reverse_string_list,0.01,12.2329
mbpp_457_Find_Min,0.01,16.2838
mbpp_458_rectangle_area,0.01,0.5546
mbpp_459_remove_uppercase,0.01,13.6205
mbpp_460_Extract,0.01,7.7351
mbpp_461_upper_ctr,0.01,12.1710
mbpp_462_combinations_list,0.01,24.8755
mbpp_463_max_subarray_product,0.01,126.6590
mbpp_464_check_value,0.01,12.3368
mbpp_465_drop_empty,0.01,3.7638
mbpp_468_max_product,0.01,126.8863
mbpp_470_add_pairwise,0.01,17.6141
mbpp_471_find_remainder,0.01,13.1741
mbpp_472_check_Consecutive,0.01,9.7177
mbpp_474_replace_char,0.01,300.0341
mbpp_475_sort_counter,0.01,300.0486
mbpp_476_big_sum,0.01,79.7897
mbpp_477_is_lower,0.01,0.6057
mbpp_478_remove_lowercase,0.01,9.6313
mbpp_479_first_Digit,0.01,1.3263
mbpp_554_Split,0.01,2.1529
mbpp_555_difference,0.01,20.3579
mbpp_556_find_Odd_Pair,0.01,27.0309
mbpp_557_toggle_string,0.01,25.7266
mbpp_558_digit_distance_nums,0.01,126.3397
mbpp_559_max_sub_array_sum,0.01,73.2253
mbpp_560_union_elements,0.01,73.3645
mbpp_562_Find_Max_Length,0.01,21.5930
mbpp_563_extract_values,0.01,300.0391
mbpp_564_count_Pairs,0.01,24.6082
mbpp_565_split,0.01,7.5575
mbpp_566_sum_digits,0.01,7.6150
mbpp_567_issort_list,0.01,8.8762
mbpp_568_empty_list,0.01,5.7060
mbpp_569_sort_sublists,0.01,300.0340
mbpp_572_two_unique_nums,0.01,34.3900
mbpp_573_unique_product,0.01,25.9428
mbpp_574_surfacearea_cylinder,0.01,2.0565
mbpp_576_is_Sub_Array,0.01,6.6918
mbpp_577_last_Digit_Factorial,0.01,7.0735
mbpp_578_interleave_lists,0.01,16.9556
mbpp_579_find_dissimilar,0.01,18.9722
mbpp_580_extract_even,0.01,12.9688
mbpp_581_surface_Area,0.01,1.4942
mbpp_583_catalan_number,0.01,9.4321
mbpp_584_find_adverbs,0.01,23.3611
mbpp_585_expensive_items,0.01,11.3534
mbpp_586_split_Arr,0.01,7.2699
mbpp_587_list_tuple,0.01,1.8197
mbpp_588_big_diff,0.01,78.8802
mbpp_589_perfect_squares,0.01,7.0553
mbpp_591_swap_List,0.01,300.0403
mbpp_592_sum_Of_product,0.01,18.5029
mbpp_593_removezero_ip,0.01,23.0517
mbpp_594_diff_even_odd,0.01,101.8523
mbpp_595_min_Swaps,0.01,10.1635
mbpp_597_find_kth,0.01,33.9123
mbpp_598_armstrong_number,0.01,74.7699
mbpp_599_sum_average,0.01,11.1832
mbpp_600_is_Even,0.01,0.6919
mbpp_602_first_repeated_char,0.01,19.6308
mbpp_603_get_ludic,0.01,46.9475
mbpp_604_reverse_words,0.01,31.1863
mbpp_605_prime_num,0.01,10.2407
mbpp_606_radian_degree,0.01,1.0868
mbpp_607_find_literals,0.01,19.8426
mbpp_608_bell_Number,0.01,123.7021
mbpp_610_remove_kth_element,0.01,11.3140
mbpp_611_max_of_nth,0.01,23.3824
mbpp_612_merge,0.01,20.6888
mbpp_614_cummulative_sum,0.01,6.7722
mbpp_615_average_tuple,0.01,54.1386
mbpp_616_tuple_modulo,0.01,12.9804
mbpp_617_min_Jumps,0.01,9.5540
mbpp_618_div_list,0.01,11.8869
mbpp_619_move_num,0.01,125.0366
mbpp_622_get_median,0.01,19.1951
mbpp_623_nth_nums,0.01,2.3040
mbpp_624_is_upper,0.01,0.8384
mbpp_625_swap_List,0.01,300.0370
mbpp_626_triangle_area,0.01,3.1326
mbpp_627_find_First_Missing,0.01,9.0607
mbpp_628_replace_spaces,0.01,2.3626
mbpp_629_Split,0.01,2.5084
mbpp_630_get_coordinates,0.01,26.3330
mbpp_631_replace_spaces,0.01,4.7852
mbpp_632_move_zero,0.01,35.9684
mbpp_633_pair_xor_Sum,0.01,21.8480
mbpp_635_heap_sort,0.01,129.1919
mbpp_637_noprofit_noloss,0.01,2.1598
mbpp_638_wind_chill,0.01,53.6837
mbpp_639_sample_nam,0.01,47.3183
mbpp_640_remove_parenthesis,0.01,17.3842
mbpp_641_is_nonagonal,0.01,300.0385
mbpp_643_text_match_wordz_middle,0.01,2.1311
mbpp_644_reverse_Array_Upto_K,0.01,7.8619
mbpp_720_add_dict_to_tuple,0.01,1.9318
mbpp_721_maxAverageOfPath,0.01,124.3999
mbpp_722_filter_data,0.01,24.4496
mbpp_723_count_same_pair,0.01,10.7012
mbpp_724_power_base_sum,0.01,13.0523
mbpp_725_extract_quotation,0.01,34.8581
mbpp_726_multiply_elements,0.01,13.6877
mbpp_728_sum_list,0.01,11.4054
mbpp_730_consecutive_duplicates,0.01,30.2935
mbpp_731_lateralsurface_cone,0.01,5.6174
mbpp_732_replace_specialchar,0.01,2.3109
mbpp_733_find_first_occurrence,0.01,6.5838
mbpp_734_sum_Of_Subarray_Prod,0.01,123.1209
mbpp_735_toggle_middle_bits,0.01,9.1297
mbpp_736_left_insertion,0.01,70.7033
mbpp_737_check_str,0.01,7.0650
mbpp_738_geometric_sum,0.01,3.6344
mbpp_739_find_Index,0.01,122.3780
mbpp_740_tuple_to_dict,0.01,18.0408
mbpp_741_all_Characters_Same,0.01,10.6492
mbpp_742_area_tetrahedron,0.01,1.8298
mbpp_743_rotate_right,0.01,65.4405
mbpp_744_check_none,0.01,6.0038
mbpp_745_divisible_by_digits,0.01,72.7666
mbpp_746_sector_area,0.01,3.7159
mbpp_747_lcs_of_three,0.01,146.9807
mbpp_748_capital_words_spaces,0.01,14.4807
mbpp_749_sort_numeric_strings,0.01,3.6361
mbpp_750_add_tuple,0.01,6.1214
mbpp_751_check_min_heap,0.01,11.8427
mbpp_752_jacobsthal_num,0.01,139.2664
mbpp_753_min_k,0.01,300.0339
mbpp_754_extract_index_list,0.01,300.0292
mbpp_755_second_smallest,0.01,18.5678
mbpp_756_text_match_zero_one,0.01,1.9986
mbpp_757_count_reverse_pairs,0.01,300.0243
mbpp_759_is_decimal,0.01,3.5390
mbpp_760_unique_Element,0.01,15.8206
mbpp_762_check_monthnumber_number,0.01,5.0535
mbpp_763_find_min_diff,0.01,70.5736
mbpp_764_number_ctr,0.01,13.2711
mbpp_765_is_polite,0.01,300.0510
mbpp_766_pair_wise,0.01,14.7698
mbpp_767_get_pairs_count,0.01,26.1436
mbpp_769_Diff,0.01,63.7830
mbpp_770_odd_num_sum,0.01,9.0223
mbpp_771_check_expression,0.01,300.0267
mbpp_772_remove_length,0.01,32.2391
mbpp_773_occurance_substring,0.01,79.3302
mbpp_775_odd_position,0.01,17.4178
mbpp_776_count_vowels,0.01,31.0014
mbpp_777_find_sum,0.01,11.6283
mbpp_778_pack_consecutive_duplicates,0.01,123.0937
mbpp_780_find_combinations,0.01,300.0208
mbpp_781_count_divisors,0.01,8.1182
mbpp_782_odd_length_sum,0.01,27.2000
mbpp_783_rgb_to_hsv,0.01,139.4847
mbpp_784_mul_even_odd,0.01,27.0759
mbpp_785_tuple_str_int,0.01,24.4722
mbpp_786_right_insertion,0.01,46.0483
mbpp_787_text_match_three,0.01,5.0161
mbpp_788_new_tuple,0.01,300.0681
mbpp_790_even_position,0.01,8.7757
mbpp_791_remove_nested,0.01,4.9015
mbpp_792_count_list,0.01,9.2382
mbpp_793_last,0.01,48.7699
mbpp_794_text_starta_endb,0.01,4.2467
mbpp_796_return_sum,0.01,300.0489
mbpp_797_sum_in_range,0.01,9.1779
mbpp_798__sum,0.01,5.9117
mbpp_799_left_rotate,0.01,8.5239
mbpp_800_remove_all_spaces,0.01,1.7281
mbpp_801_test_three_equal,0.01,2.7098
mbpp_802_count_rotation,0.01,18.7520
mbpp_803_is_perfect_square,0.01,1.9945
mbpp_804_is_product_even,0.01,7.6688
mbpp_805_max_sum_list,0.01,140.5023
mbpp_806_max_run_uppercase,0.01,121.1593
mbpp_807_first_odd,0.01,6.8459
mbpp_808_check_K,0.01,0.8178
mbpp_809_check_smaller,0.01,8.2802
TOTAL,,18879.8725
