task_name,temperature,execution_time_s
mbpp_440_find_adverb_position,0.01,8.1690
mbpp_441_surfacearea_cube,0.01,1.2003
mbpp_442_positive_count,0.01,6.8244
mbpp_443_largest_neg,0.01,11.1747
mbpp_444_trim_tuple,0.01,445.0311
mbpp_445_index_multiplication,0.01,16.0772
mbpp_446_count_Occurrence,0.01,6.3651
mbpp_447_cube_nums,0.01,2.1025
mbpp_448_cal_sum,0.01,13.8957
mbpp_450_extract_string,0.01,7.3028
mbpp_451_remove_whitespaces,0.01,52.2178
mbpp_452_loss_amount,0.01,3.8339
mbpp_453_sumofFactors,0.01,7.7072
mbpp_454_text_match_wordz,0.01,10.6197
mbpp_455_check_monthnumb_number,0.01,9.8813
mbpp_456_reverse_string_list,0.01,7.5019
mbpp_457_Find_Min,0.01,7.8615
mbpp_458_rectangle_area,0.01,1.0441
mbpp_459_remove_uppercase,0.01,1.8273
mbpp_460_Extract,0.01,1.5384
mbpp_461_upper_ctr,0.01,8.4828
mbpp_462_combinations_list,0.01,8.3419
mbpp_463_max_subarray_product,0.01,32.5087
mbpp_464_check_value,0.01,7.1241
mbpp_465_drop_empty,0.01,16.8674
mbpp_468_max_product,0.01,23.5672
mbpp_470_add_pairwise,0.01,12.3446
mbpp_471_find_remainder,0.01,6.2337
mbpp_472_check_Consecutive,0.01,12.2487
mbpp_474_replace_char,0.01,9.2050
mbpp_475_sort_counter,0.01,48.2452
mbpp_476_big_sum,0.01,17.2755
mbpp_477_is_lower,0.01,1.2081
mbpp_478_remove_lowercase,0.01,1.7830
mbpp_479_first_Digit,0.01,3.5941
mbpp_554_Split,0.01,7.7471
mbpp_555_difference,0.01,11.0314
mbpp_556_find_Odd_Pair,0.01,17.8111
mbpp_557_toggle_string,0.01,10.9331
mbpp_558_digit_distance_nums,0.01,22.7843
mbpp_559_max_sub_array_sum,0.01,29.5703
mbpp_560_union_elements,0.01,17.2711
mbpp_562_Find_Max_Length,0.01,8.3193
mbpp_563_extract_values,0.01,19.0978
mbpp_564_count_Pairs,0.01,16.4555
mbpp_565_split,0.01,0.9877
mbpp_566_sum_digits,0.01,5.9198
mbpp_567_issort_list,0.01,8.9600
mbpp_568_empty_list,0.01,4.5926
mbpp_569_sort_sublists,0.01,1.6895
mbpp_572_two_unique_nums,0.01,8.7618
mbpp_573_unique_product,0.01,10.0363
mbpp_574_surfacearea_cylinder,0.01,1.9207
mbpp_576_is_Sub_Array,0.01,30.0932
mbpp_577_last_Digit_Factorial,0.01,3.0392
mbpp_578_interleave_lists,0.01,7.0265
mbpp_579_find_dissimilar,0.01,28.7134
mbpp_580_extract_even,0.01,26.7454
mbpp_581_surface_Area,0.01,1.9421
mbpp_583_catalan_number,0.01,10.0320
mbpp_584_find_adverbs,0.01,24.4589
mbpp_585_expensive_items,0.01,5.4723
mbpp_586_split_Arr,0.01,4.8257
mbpp_587_list_tuple,0.01,0.9048
mbpp_588_big_diff,0.01,19.1481
mbpp_589_perfect_squares,0.01,8.8795
mbpp_591_swap_List,0.01,8.0237
mbpp_592_sum_Of_product,0.01,27.7618
mbpp_593_removezero_ip,0.01,13.9248
mbpp_594_diff_even_odd,0.01,7.2325
mbpp_595_min_Swaps,0.01,7.7670
mbpp_597_find_kth,0.01,43.4613
mbpp_598_armstrong_number,0.01,12.2216
mbpp_599_sum_average,0.01,6.6136
mbpp_600_is_Even,0.01,3.0967
mbpp_602_first_repeated_char,0.01,11.1051
mbpp_603_get_ludic,0.01,9.3636
mbpp_604_reverse_words,0.01,1.7528
mbpp_605_prime_num,0.01,8.0839
mbpp_606_radian_degree,0.01,3.7733
mbpp_607_find_literals,0.01,9.9074
mbpp_608_bell_Number,0.01,15.0615
mbpp_610_remove_kth_element,0.01,2.2728
mbpp_611_max_of_nth,0.01,12.1888
mbpp_612_merge,0.01,9.8888
mbpp_614_cummulative_sum,0.01,9.8721
mbpp_615_average_tuple,0.01,13.4042
mbpp_616_tuple_modulo,0.01,7.4927
mbpp_617_min_Jumps,0.01,9.1770
mbpp_618_div_list,0.01,6.4487
mbpp_619_move_num,0.01,14.4709
mbpp_622_get_median,0.01,78.2510
mbpp_623_nth_nums,0.01,2.0048
mbpp_624_is_upper,0.01,1.1971
mbpp_625_swap_List,0.01,7.2826
mbpp_626_triangle_area,0.01,1.6229
mbpp_627_find_First_Missing,0.01,13.5280
mbpp_628_replace_spaces,0.01,1.7571
mbpp_629_Split,0.01,9.7214
mbpp_630_get_coordinates,0.01,50.8339
mbpp_631_replace_spaces,0.01,11.8173
mbpp_632_move_zero,0.01,9.3965
mbpp_633_pair_xor_Sum,0.01,14.3499
mbpp_635_heap_sort,0.01,93.7397
mbpp_637_noprofit_noloss,0.01,3.0504
mbpp_638_wind_chill,0.01,7.7930
mbpp_639_sample_nam,0.01,5.5065
mbpp_640_remove_parenthesis,0.01,1.4178
mbpp_641_is_nonagonal,0.01,2.5332
mbpp_643_text_match_wordz_middle,0.01,6.2054
mbpp_644_reverse_Array_Upto_K,0.01,6.3761
mbpp_720_add_dict_to_tuple,0.01,21.1555
mbpp_721_maxAverageOfPath,0.01,29.9813
mbpp_722_filter_data,0.01,12.1370
mbpp_723_count_same_pair,0.01,7.2528
mbpp_724_power_base_sum,0.01,8.3441
mbpp_725_extract_quotation,0.01,26.3939
mbpp_726_multiply_elements,0.01,7.5909
mbpp_728_sum_list,0.01,6.1479
mbpp_730_consecutive_duplicates,0.01,8.0207
mbpp_731_lateralsurface_cone,0.01,4.8656
mbpp_732_replace_specialchar,0.01,1.7965
mbpp_733_find_first_occurrence,0.01,21.4987
mbpp_734_sum_Of_Subarray_Prod,0.01,8.9108
mbpp_735_toggle_middle_bits,0.01,13.7810
mbpp_736_left_insertion,0.01,13.9297
mbpp_737_check_str,0.01,4.3164
mbpp_738_geometric_sum,0.01,4.9714
mbpp_739_find_Index,0.01,10.0569
mbpp_740_tuple_to_dict,0.01,13.8910
mbpp_741_all_Characters_Same,0.01,7.7781
mbpp_742_area_tetrahedron,0.01,2.0953
mbpp_743_rotate_right,0.01,9.9497
mbpp_744_check_none,0.01,36.6839
mbpp_745_divisible_by_digits,0.01,5.9275
mbpp_746_sector_area,0.01,4.6775
mbpp_747_lcs_of_three,0.01,27.3564
mbpp_748_capital_words_spaces,0.01,2.2105
mbpp_749_sort_numeric_strings,0.01,2.3625
mbpp_750_add_tuple,0.01,6.8009
mbpp_751_check_min_heap,0.01,18.3130
mbpp_752_jacobsthal_num,0.01,8.6226
mbpp_753_min_k,0.01,8.9412
mbpp_754_extract_index_list,0.01,11.0875
mbpp_755_second_smallest,0.01,8.9531
mbpp_756_text_match_zero_one,0.01,2.0687
mbpp_757_count_reverse_pairs,0.01,13.9431
mbpp_759_is_decimal,0.01,2.9764
mbpp_760_unique_Element,0.01,6.1665
mbpp_762_check_monthnumber_number,0.01,6.1589
mbpp_763_find_min_diff,0.01,26.8973
mbpp_764_number_ctr,0.01,8.5882
mbpp_765_is_polite,0.01,16.8289
mbpp_766_pair_wise,0.01,7.3110
mbpp_767_get_pairs_count,0.01,11.2813
mbpp_769_Diff,0.01,15.7265
mbpp_770_odd_num_sum,0.01,8.1346
mbpp_771_check_expression,0.01,50.0457
mbpp_772_remove_length,0.01,3.6587
mbpp_773_occurance_substring,0.01,384.4132
mbpp_775_odd_position,0.01,7.2420
mbpp_776_count_vowels,0.01,22.3176
mbpp_777_find_sum,0.01,23.6230
mbpp_778_pack_consecutive_duplicates,0.01,16.0964
mbpp_780_find_combinations,0.01,13.7165
mbpp_781_count_divisors,0.01,14.1232
mbpp_782_odd_length_sum,0.01,10.4574
mbpp_783_rgb_to_hsv,0.01,84.1812
mbpp_784_mul_even_odd,0.01,8.9314
mbpp_785_tuple_str_int,0.01,2.1204
mbpp_786_right_insertion,0.01,13.9477
mbpp_787_text_match_three,0.01,2.2303
mbpp_788_new_tuple,0.01,11.9614
mbpp_790_even_position,0.01,7.5458
mbpp_791_remove_nested,0.01,19.4737
mbpp_792_count_list,0.01,1.0425
mbpp_793_last,0.01,23.1661
mbpp_794_text_starta_endb,0.01,4.7517
mbpp_796_return_sum,0.01,4.9879
mbpp_797_sum_in_range,0.01,6.4219
mbpp_798__sum,0.01,5.0778
mbpp_799_left_rotate,0.01,2.6226
mbpp_800_remove_all_spaces,0.01,1.5402
mbpp_801_test_three_equal,0.01,7.5905
mbpp_802_count_rotation,0.01,49.9033
mbpp_803_is_perfect_square,0.01,2.5678
mbpp_804_is_product_even,0.01,7.5899
mbpp_805_max_sum_list,0.01,18.8787
mbpp_806_max_run_uppercase,0.01,14.0781
mbpp_807_first_odd,0.01,6.9063
mbpp_808_check_K,0.01,4.2648
mbpp_809_check_smaller,0.01,17.3943
TOTAL,,6338.1084
