task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_417_group_tuples,0.0,1,0.9146,0.9146
mbpp_418_Find_Max,0.0,1,0.9885,0.9885
mbpp_419_round_and_sum,0.0,1,5.5002,5.5002
mbpp_420_cube_Sum,0.0,1,5.5215,5.5215
mbpp_421_concatenate_tuple,0.0,1,0.6621,0.6621
mbpp_422_find_Average_Of_Cube,0.0,1,5.5224,5.5224
mbpp_424_extract_rear,0.0,1,0.9050,0.9050
mbpp_425_count_element_in_list,0.0,1,5.5140,5.5140
mbpp_426_filter_oddnumbers,0.0,1,1.0140,1.0140
mbpp_427_change_date_format,0.0,1,5.5339,5.5339
mbpp_428_shell_sort,0.0,1,1.7311,1.7311
mbpp_429_and_tuples,0.0,1,0.7273,0.7273
mbpp_430_parabola_directrix,0.0,1,5.5198,5.5198
mbpp_431_common_element,0.0,1,5.5333,5.5333
mbpp_432_median_trapezium,0.0,1,5.5086,5.5086
mbpp_433_check_greater,0.0,1,1.0051,1.0051
mbpp_434_text_match_one,0.0,1,5.5303,5.5303
mbpp_435_last_Digit,0.0,1,5.5259,5.5259
mbpp_436_neg_nos,0.0,1,0.8342,0.8342
mbpp_437_remove_odd,0.0,1,0.6747,0.6747
mbpp_438_count_bidirectional,0.0,1,5.5299,5.5299
mbpp_439_multiple_to_single,0.0,1,5.5054,5.5054
mbpp_440_find_adverb_position,0.0,1,1.4304,1.4304
mbpp_441_surfacearea_cube,0.0,1,0.1832,0.1832
mbpp_442_positive_count,0.0,1,1.1498,1.1498
mbpp_443_largest_neg,0.0,1,5.5257,5.5257
mbpp_444_trim_tuple,0.0,1,4.1603,4.1603
mbpp_445_index_multiplication,0.0,1,1.4024,1.4024
mbpp_446_count_Occurrence,0.0,1,1.1147,1.1147
mbpp_447_cube_nums,0.0,1,0.5841,0.5841
mbpp_448_cal_sum,0.0,1,5.5449,5.5449
mbpp_450_extract_string,0.0,1,5.5634,5.5634
mbpp_451_remove_whitespaces,0.0,1,2.5481,2.5481
mbpp_452_loss_amount,0.0,1,5.5251,5.5251
mbpp_453_sumofFactors,0.0,1,5.5041,5.5041
mbpp_454_text_match_wordz,0.0,1,5.5071,5.5071
mbpp_455_check_monthnumb_number,0.0,1,0.7962,0.7962
mbpp_456_reverse_string_list,0.0,1,0.8978,0.8978
mbpp_457_Find_Min,0.0,1,1.2073,1.2073
mbpp_458_rectangle_area,0.0,1,5.5187,5.5187
mbpp_459_remove_uppercase,0.0,1,0.9240,0.9240
mbpp_460_Extract,0.0,1,0.6114,0.6114
mbpp_461_upper_ctr,0.0,1,5.5100,5.5100
mbpp_462_combinations_list,0.0,1,0.7185,0.7185
mbpp_463_max_subarray_product,0.0,1,5.5068,5.5068
mbpp_464_check_value,0.0,1,0.8749,0.8749
mbpp_465_drop_empty,0.0,1,5.5318,5.5318
mbpp_468_max_product,0.0,1,5.5273,5.5273
mbpp_470_add_pairwise,0.0,1,0.7716,0.7716
mbpp_471_find_remainder,0.0,1,5.5321,5.5321
mbpp_472_check_Consecutive,0.0,1,5.5383,5.5383
mbpp_474_replace_char,0.0,1,5.5239,5.5239
mbpp_475_sort_counter,0.0,1,1.4599,1.4599
mbpp_476_big_sum,0.0,1,5.5176,5.5176
mbpp_477_is_lower,0.0,1,5.5024,5.5024
mbpp_478_remove_lowercase,0.0,1,0.5568,0.5568
mbpp_479_first_Digit,0.0,1,5.5151,5.5151
mbpp_554_Split,0.0,1,0.5330,0.5330
mbpp_555_difference,0.0,1,5.5181,5.5181
mbpp_556_find_Odd_Pair,0.0,1,2.0235,2.0235
mbpp_557_toggle_string,0.0,1,1.4188,1.4188
mbpp_558_digit_distance_nums,0.0,1,5.5226,5.5226
mbpp_559_max_sub_array_sum,0.0,1,1.3227,1.3227
mbpp_560_union_elements,0.0,1,1.2761,1.2761
mbpp_562_Find_Max_Length,0.0,1,5.5229,5.5229
mbpp_563_extract_values,0.0,1,2.0428,2.0428
mbpp_564_count_Pairs,0.0,1,1.0692,1.0692
mbpp_565_split,0.0,1,0.3108,0.3108
mbpp_566_sum_digits,0.0,1,5.5112,5.5112
mbpp_567_issort_list,0.0,1,0.6842,0.6842
mbpp_568_empty_list,0.0,1,0.5134,0.5134
mbpp_569_sort_sublists,0.0,1,1.1522,1.1522
mbpp_572_two_unique_nums,0.0,1,1.3555,1.3555
mbpp_573_unique_product,0.0,1,5.5026,5.5026
mbpp_574_surfacearea_cylinder,0.0,1,5.5066,5.5066
mbpp_576_is_Sub_Array,0.0,1,5.5167,5.5167
mbpp_577_last_Digit_Factorial,0.0,1,0.3858,0.3858
mbpp_578_interleave_lists,0.0,1,1.3598,1.3598
mbpp_579_find_dissimilar,0.0,1,1.9949,1.9949
mbpp_580_extract_even,0.0,1,1.2493,1.2493
mbpp_581_surface_Area,0.0,1,5.5186,5.5186
mbpp_583_catalan_number,0.0,1,1.6538,1.6538
mbpp_584_find_adverbs,0.0,1,1.2613,1.2613
mbpp_585_expensive_items,0.0,1,1.6908,1.6908
mbpp_586_split_Arr,0.0,1,0.5988,0.5988
mbpp_587_list_tuple,0.0,1,0.2354,0.2354
mbpp_588_big_diff,0.0,1,5.5140,5.5140
mbpp_589_perfect_squares,0.0,1,5.5101,5.5101
mbpp_591_swap_List,0.0,1,0.5809,0.5809
mbpp_592_sum_Of_product,0.0,1,5.5185,5.5185
mbpp_593_removezero_ip,0.0,1,5.5193,5.5193
mbpp_594_diff_even_odd,0.0,1,5.5014,5.5014
mbpp_595_min_Swaps,0.0,1,5.5036,5.5036
mbpp_597_find_kth,0.0,1,5.5141,5.5141
mbpp_598_armstrong_number,0.0,1,5.5171,5.5171
mbpp_599_sum_average,0.0,1,0.7171,0.7171
mbpp_600_is_Even,0.0,1,5.5251,5.5251
mbpp_602_first_repeated_char,0.0,1,5.5306,5.5306
mbpp_603_get_ludic,0.0,1,1.0053,1.0053
mbpp_604_reverse_words,0.0,1,0.4322,0.4322
mbpp_605_prime_num,0.0,1,5.5205,5.5205
mbpp_606_radian_degree,0.0,1,5.5199,5.5199
mbpp_607_find_literals,0.0,1,2.0924,2.0924
mbpp_608_bell_Number,0.0,1,5.5297,5.5297
mbpp_610_remove_kth_element,0.0,1,0.7194,0.7194
mbpp_611_max_of_nth,0.0,1,5.5429,5.5429
mbpp_612_merge,0.0,1,1.0334,1.0334
mbpp_614_cummulative_sum,0.0,1,1.0460,1.0460
mbpp_615_average_tuple,0.0,1,1.2747,1.2747
mbpp_616_tuple_modulo,0.0,1,0.9140,0.9140
mbpp_617_min_Jumps,0.0,1,5.5278,5.5278
mbpp_618_div_list,0.0,1,1.0666,1.0666
mbpp_619_move_num,0.0,1,0.8674,0.8674
mbpp_622_get_median,0.0,1,1.9656,1.9656
mbpp_623_nth_nums,0.0,1,0.5183,0.5183
mbpp_624_is_upper,0.0,1,5.5060,5.5060
mbpp_625_swap_List,0.0,1,0.5822,0.5822
mbpp_626_triangle_area,0.0,1,0.4178,0.4178
mbpp_627_find_First_Missing,0.0,1,5.5195,5.5195
mbpp_628_replace_spaces,0.0,1,1.1596,1.1596
mbpp_629_Split,0.0,1,0.8749,0.8749
mbpp_630_get_coordinates,0.0,1,0.9742,0.9742
mbpp_631_replace_spaces,0.0,1,0.9435,0.9435
mbpp_632_move_zero,0.0,1,1.5630,1.5630
mbpp_633_pair_xor_Sum,0.0,1,1.8918,1.8918
mbpp_635_heap_sort,0.0,1,3.0003,3.0003
mbpp_637_noprofit_noloss,0.0,1,5.5050,5.5050
mbpp_638_wind_chill,0.0,1,5.5208,5.5208
mbpp_639_sample_nam,0.0,1,5.4985,5.4985
mbpp_640_remove_parenthesis,0.0,1,0.8668,0.8668
mbpp_641_is_nonagonal,0.0,1,5.5075,5.5075
mbpp_643_text_match_wordz_middle,0.0,1,5.5367,5.5367
mbpp_644_reverse_Array_Upto_K,0.0,1,1.3329,1.3329
mbpp_720_add_dict_to_tuple,0.0,1,0.6021,0.6021
mbpp_721_maxAverageOfPath,0.0,1,5.5426,5.5426
mbpp_722_filter_data,0.0,1,1.5354,1.5354
mbpp_723_count_same_pair,0.0,1,5.5310,5.5310
mbpp_724_power_base_sum,0.0,1,5.5243,5.5243
mbpp_725_extract_quotation,0.0,1,5.5188,5.5188
mbpp_726_multiply_elements,0.0,1,1.3446,1.3446
mbpp_728_sum_list,0.0,1,5.5216,5.5216
mbpp_730_consecutive_duplicates,0.0,1,0.8668,0.8668
mbpp_731_lateralsurface_cone,0.0,1,5.5123,5.5123
mbpp_732_replace_specialchar,0.0,1,0.8868,0.8868
mbpp_733_find_first_occurrence,0.0,1,5.5077,5.5077
mbpp_734_sum_Of_Subarray_Prod,0.0,1,5.5083,5.5083
mbpp_735_toggle_middle_bits,0.0,1,5.5133,5.5133
mbpp_736_left_insertion,0.0,1,5.5014,5.5014
mbpp_737_check_str,0.0,1,5.5174,5.5174
mbpp_738_geometric_sum,0.0,1,0.4603,0.4603
mbpp_739_find_Index,0.0,1,5.5276,5.5276
mbpp_740_tuple_to_dict,0.0,1,0.8275,0.8275
mbpp_741_all_Characters_Same,0.0,1,5.5167,5.5167
mbpp_742_area_tetrahedron,0.0,1,5.5305,5.5305
mbpp_743_rotate_right,0.0,1,1.9307,1.9307
mbpp_744_check_none,0.0,1,5.4985,5.4985
mbpp_745_divisible_by_digits,0.0,1,3.9165,3.9165
mbpp_746_sector_area,0.0,1,5.5197,5.5197
mbpp_747_lcs_of_three,0.0,1,5.5087,5.5087
mbpp_748_capital_words_spaces,0.0,1,0.9417,0.9417
mbpp_749_sort_numeric_strings,0.0,1,5.5131,5.5131
mbpp_750_add_tuple,0.0,1,0.3104,0.3104
mbpp_751_check_min_heap,0.0,1,5.5083,5.5083
mbpp_752_jacobsthal_num,0.0,1,5.5077,5.5077
mbpp_753_min_k,0.0,1,5.5242,5.5242
mbpp_754_extract_index_list,0.0,1,1.5595,1.5595
mbpp_755_second_smallest,0.0,1,5.5252,5.5252
mbpp_756_text_match_zero_one,0.0,1,5.5116,5.5116
mbpp_757_count_reverse_pairs,0.0,1,5.5283,5.5283
mbpp_759_is_decimal,0.0,1,5.5157,5.5157
mbpp_760_unique_Element,0.0,1,5.5205,5.5205
mbpp_762_check_monthnumber_number,0.0,1,0.8682,0.8682
mbpp_763_find_min_diff,0.0,1,1.1463,1.1463
mbpp_764_number_ctr,0.0,1,5.5212,5.5212
mbpp_765_is_polite,0.0,1,5.5237,5.5237
mbpp_766_pair_wise,0.0,1,0.6581,0.6581
mbpp_767_get_pairs_count,0.0,1,1.1217,1.1217
mbpp_769_Diff,0.0,1,1.3639,1.3639
mbpp_770_odd_num_sum,0.0,1,5.5182,5.5182
mbpp_771_check_expression,0.0,1,5.5031,5.5031
mbpp_772_remove_length,0.0,1,5.5216,5.5216
mbpp_773_occurance_substring,0.0,1,1.8496,1.8496
mbpp_775_odd_position,0.0,1,5.5209,5.5209
mbpp_776_count_vowels,0.0,1,5.5200,5.5200
mbpp_777_find_sum,0.0,1,5.5338,5.5338
mbpp_778_pack_consecutive_duplicates,0.0,1,1.2424,1.2424
mbpp_780_find_combinations,0.0,1,1.0297,1.0297
mbpp_781_count_divisors,0.0,1,5.5280,5.5280
mbpp_782_odd_length_sum,0.0,1,5.5375,5.5375
mbpp_783_rgb_to_hsv,0.0,1,3.3026,3.3026
mbpp_784_mul_even_odd,0.0,1,1.0790,1.0790
mbpp_785_tuple_str_int,0.0,1,0.4836,0.4836
mbpp_786_right_insertion,0.0,1,3.9593,3.9593
mbpp_787_text_match_three,0.0,1,5.5303,5.5303
mbpp_788_new_tuple,0.0,1,0.2663,0.2663
mbpp_790_even_position,0.0,1,5.5134,5.5134
mbpp_791_remove_nested,0.0,1,1.2486,1.2486
mbpp_792_count_list,0.0,1,5.5100,5.5100
mbpp_793_last,0.0,1,5.5210,5.5210
mbpp_794_text_starta_endb,0.0,1,5.5140,5.5140
mbpp_796_return_sum,0.0,1,5.5366,5.5366
mbpp_797_sum_in_range,0.0,1,5.5428,5.5428
mbpp_798__sum,0.0,1,5.5393,5.5393
mbpp_799_left_rotate,0.0,1,5.5461,5.5461
mbpp_800_remove_all_spaces,0.0,1,2.4075,2.4075
mbpp_801_test_three_equal,0.0,1,5.5171,5.5171
mbpp_802_count_rotation,0.0,1,5.5204,5.5204
mbpp_803_is_perfect_square,0.0,1,5.5245,5.5245
mbpp_804_is_product_even,0.0,1,5.5234,5.5234
mbpp_805_max_sum_list,0.0,1,1.8878,1.8878
mbpp_806_max_run_uppercase,0.0,1,5.5064,5.5064
mbpp_807_first_odd,0.0,1,5.5113,5.5113
mbpp_808_check_K,0.0,1,0.8333,0.8333
mbpp_809_check_smaller,0.0,1,5.5028,5.5028
TOTAL,,,1494.2191,
