task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_474_replace_char,0.2,3,3.6507,1.2169
mbpp_475_sort_counter,0.2,3,8.3505,2.7835
mbpp_476_big_sum,0.2,3,7.7784,2.5928
mbpp_477_is_lower,0.2,3,0.3018,0.1006
mbpp_478_remove_lowercase,0.2,3,0.8816,0.2939
mbpp_479_first_Digit,0.2,3,0.9737,0.3246
mbpp_554_Split,0.2,3,1.2951,0.4317
mbpp_555_difference,0.2,3,5.0993,1.6998
mbpp_556_find_Odd_Pair,0.2,3,6.1649,2.0550
mbpp_557_toggle_string,0.2,3,6.0788,2.0263
mbpp_558_digit_distance_nums,0.2,3,6.1935,2.0645
mbpp_559_max_sub_array_sum,0.2,3,8.9102,2.9701
mbpp_560_union_elements,0.2,3,2.1013,0.7004
mbpp_562_Find_Max_Length,0.2,3,3.9172,1.3057
mbpp_563_extract_values,0.2,3,9.8691,3.2897
mbpp_564_count_Pairs,0.2,3,4.9097,1.6366
mbpp_565_split,0.2,3,0.3257,0.1086
mbpp_566_sum_digits,0.2,3,2.6544,0.8848
mbpp_567_issort_list,0.2,3,3.0547,1.0182
mbpp_568_empty_list,0.2,3,1.5266,0.5089
mbpp_569_sort_sublists,0.2,3,1.8623,0.6208
mbpp_572_two_unique_nums,0.2,3,7.6670,2.5557
mbpp_573_unique_product,0.2,3,10.7467,3.5822
mbpp_574_surfacearea_cylinder,0.2,3,1.2645,0.4215
mbpp_576_is_Sub_Array,0.2,3,7.5547,2.5182
mbpp_577_last_Digit_Factorial,0.2,3,2.7158,0.9053
mbpp_578_interleave_lists,0.2,3,3.7504,1.2501
mbpp_579_find_dissimilar,0.2,3,6.7894,2.2631
mbpp_580_extract_even,0.2,3,10.7852,3.5951
mbpp_581_surface_Area,0.2,3,0.5934,0.1978
mbpp_583_catalan_number,0.2,3,9.8873,3.2958
mbpp_584_find_adverbs,0.2,3,7.3539,2.4513
mbpp_585_expensive_items,0.2,3,1.9746,0.6582
mbpp_586_split_Arr,0.2,3,2.3447,0.7816
mbpp_587_list_tuple,0.2,3,0.2786,0.0929
mbpp_588_big_diff,0.2,3,0.7430,0.2477
mbpp_589_perfect_squares,0.2,3,3.5545,1.1848
mbpp_591_swap_List,0.2,3,2.7595,0.9198
mbpp_592_sum_Of_product,0.2,3,3.8940,1.2980
mbpp_593_removezero_ip,0.2,3,1.4388,0.4796
mbpp_594_diff_even_odd,0.2,3,6.8349,2.2783
mbpp_595_min_Swaps,0.2,3,3.4374,1.1458
mbpp_597_find_kth,0.2,3,26.6499,8.8833
mbpp_598_armstrong_number,0.2,3,6.7693,2.2564
mbpp_599_sum_average,0.2,3,2.8790,0.9597
mbpp_600_is_Even,0.2,3,1.1829,0.3943
mbpp_602_first_repeated_char,0.2,3,5.5856,1.8619
mbpp_603_get_ludic,0.2,3,6.7081,2.2360
mbpp_604_reverse_words,0.2,3,2.0166,0.6722
mbpp_605_prime_num,0.2,3,3.3343,1.1114
mbpp_606_radian_degree,0.2,3,0.6387,0.2129
mbpp_607_find_literals,0.2,3,5.9434,1.9811
mbpp_608_bell_Number,0.2,3,5.4759,1.8253
mbpp_610_remove_kth_element,0.2,3,4.7358,1.5786
mbpp_611_max_of_nth,0.2,3,0.9157,0.3052
mbpp_612_merge,0.2,3,4.8050,1.6017
mbpp_614_cummulative_sum,0.2,3,4.9467,1.6489
mbpp_615_average_tuple,0.2,3,3.4688,1.1563
mbpp_616_tuple_modulo,0.2,3,3.6068,1.2023
mbpp_617_min_Jumps,0.2,3,2.0097,0.6699
mbpp_618_div_list,0.2,3,4.7825,1.5942
mbpp_619_move_num,0.2,3,6.9303,2.3101
mbpp_622_get_median,0.2,3,18.0423,6.0141
mbpp_623_nth_nums,0.2,3,2.1541,0.7180
mbpp_624_is_upper,0.2,3,0.2969,0.0990
mbpp_625_swap_List,0.2,3,2.9913,0.9971
mbpp_626_triangle_area,0.2,3,1.7876,0.5959
mbpp_627_find_First_Missing,0.2,3,7.7171,2.5724
mbpp_628_replace_spaces,0.2,3,4.4980,1.4993
mbpp_629_Split,0.2,3,3.7517,1.2506
mbpp_630_get_coordinates,0.2,3,8.8854,2.9618
mbpp_631_replace_spaces,0.2,3,4.1898,1.3966
mbpp_632_move_zero,0.2,3,8.9043,2.9681
mbpp_633_pair_xor_Sum,0.2,3,4.9373,1.6458
mbpp_635_heap_sort,0.2,3,13.2380,4.4127
mbpp_637_noprofit_noloss,0.2,3,1.4820,0.4940
mbpp_638_wind_chill,0.2,3,4.2441,1.4147
mbpp_639_sample_nam,0.2,3,5.4411,1.8137
mbpp_640_remove_parenthesis,0.2,3,4.1157,1.3719
mbpp_641_is_nonagonal,0.2,3,1.1602,0.3867
mbpp_643_text_match_wordz_middle,0.2,3,4.6356,1.5452
mbpp_644_reverse_Array_Upto_K,0.2,3,3.2689,1.0896
mbpp_720_add_dict_to_tuple,0.2,3,17.9529,5.9843
mbpp_721_maxAverageOfPath,0.2,3,104.0006,34.6669
mbpp_722_filter_data,0.2,3,3.3369,1.1123
mbpp_723_count_same_pair,0.2,3,3.4339,1.1446
mbpp_724_power_base_sum,0.2,3,4.1995,1.3998
mbpp_725_extract_quotation,0.2,3,12.3748,4.1249
mbpp_726_multiply_elements,0.2,3,3.8139,1.2713
mbpp_728_sum_list,0.2,3,3.0875,1.0292
mbpp_730_consecutive_duplicates,0.2,3,4.2290,1.4097
mbpp_731_lateralsurface_cone,0.2,3,0.6318,0.2106
mbpp_732_replace_specialchar,0.2,3,0.6288,0.2096
mbpp_733_find_first_occurrence,0.2,3,12.6674,4.2225
mbpp_734_sum_Of_Subarray_Prod,0.2,3,5.7636,1.9212
mbpp_735_toggle_middle_bits,0.2,3,3.5220,1.1740
mbpp_736_left_insertion,0.2,3,1.7657,0.5886
mbpp_737_check_str,0.2,3,1.5720,0.5240
mbpp_738_geometric_sum,0.2,3,1.7916,0.5972
mbpp_739_find_Index,0.2,3,3.1395,1.0465
mbpp_740_tuple_to_dict,0.2,3,3.5185,1.1728
mbpp_741_all_Characters_Same,0.2,3,3.3126,1.1042
mbpp_742_area_tetrahedron,0.2,3,0.9768,0.3256
mbpp_743_rotate_right,0.2,3,11.0893,3.6964
mbpp_744_check_none,0.2,3,2.4849,0.8283
mbpp_745_divisible_by_digits,0.2,3,10.2275,3.4092
mbpp_746_sector_area,0.2,3,2.1646,0.7215
mbpp_747_lcs_of_three,0.2,3,85.8507,28.6169
mbpp_748_capital_words_spaces,0.2,3,6.8302,2.2767
mbpp_749_sort_numeric_strings,0.2,3,2.3658,0.7886
mbpp_750_add_tuple,0.2,3,0.5702,0.1901
mbpp_751_check_min_heap,0.2,3,8.4117,2.8039
mbpp_752_jacobsthal_num,0.2,3,3.8838,1.2946
mbpp_753_min_k,0.2,3,5.3684,1.7895
mbpp_754_extract_index_list,0.2,3,5.9026,1.9675
mbpp_755_second_smallest,0.2,3,5.0049,1.6683
mbpp_756_text_match_zero_one,0.2,3,1.0544,0.3515
mbpp_757_count_reverse_pairs,0.2,3,7.2038,2.4013
mbpp_759_is_decimal,0.2,3,1.7570,0.5857
mbpp_760_unique_Element,0.2,3,2.0035,0.6678
mbpp_762_check_monthnumber_number,0.2,3,4.5821,1.5274
mbpp_763_find_min_diff,0.2,3,7.2442,2.4147
mbpp_764_number_ctr,0.2,3,3.6344,1.2115
mbpp_765_is_polite,0.2,3,0.6904,0.2301
mbpp_766_pair_wise,0.2,3,3.9398,1.3133
mbpp_767_get_pairs_count,0.2,3,5.7393,1.9131
mbpp_769_Diff,0.2,3,13.4125,4.4708
mbpp_770_odd_num_sum,0.2,3,3.1181,1.0394
mbpp_771_check_expression,0.2,3,28.4884,9.4961
mbpp_772_remove_length,0.2,3,1.1923,0.3974
mbpp_773_occurance_substring,0.2,3,7.7602,2.5867
mbpp_775_odd_position,0.2,3,3.3140,1.1047
mbpp_776_count_vowels,0.2,3,24.0479,8.0160
mbpp_777_find_sum,0.2,3,5.9452,1.9817
mbpp_778_pack_consecutive_duplicates,0.2,3,10.7509,3.5836
mbpp_780_find_combinations,0.2,3,10.3385,3.4462
mbpp_781_count_divisors,0.2,3,2.6958,0.8986
mbpp_782_odd_length_sum,0.2,3,7.1506,2.3835
mbpp_783_rgb_to_hsv,0.2,3,28.3278,9.4426
mbpp_784_mul_even_odd,0.2,3,8.6093,2.8698
mbpp_785_tuple_str_int,0.2,3,0.9130,0.3043
mbpp_786_right_insertion,0.2,3,6.9678,2.3226
mbpp_787_text_match_three,0.2,3,0.8637,0.2879
mbpp_788_new_tuple,0.2,3,0.6031,0.2010
mbpp_790_even_position,0.2,3,3.3018,1.1006
mbpp_791_remove_nested,0.2,3,5.1532,1.7177
mbpp_792_count_list,0.2,3,0.3283,0.1094
mbpp_793_last,0.2,3,12.6754,4.2251
mbpp_794_text_starta_endb,0.2,3,0.8233,0.2744
mbpp_796_return_sum,0.2,3,1.4717,0.4906
mbpp_797_sum_in_range,0.2,3,2.8764,0.9588
mbpp_798__sum,0.2,3,2.1987,0.7329
mbpp_799_left_rotate,0.2,3,1.1562,0.3854
mbpp_800_remove_all_spaces,0.2,3,0.5750,0.1917
mbpp_801_test_three_equal,0.2,3,3.2793,1.0931
mbpp_802_count_rotation,0.2,3,7.1826,2.3942
mbpp_803_is_perfect_square,0.2,3,1.8561,0.6187
mbpp_804_is_product_even,0.2,3,2.6440,0.8813
mbpp_805_max_sum_list,0.2,3,10.8330,3.6110
mbpp_806_max_run_uppercase,0.2,3,8.6800,2.8933
mbpp_807_first_odd,0.2,3,2.7989,0.9330
mbpp_808_check_K,0.2,3,12.6799,4.2266
mbpp_809_check_smaller,0.2,3,4.8038,1.6013
TOTAL,,,2693.3155,
