task_name,temperature,execution_time_s
mbpp_306_max_sum_increasing_subseq,0.01,47.0235
mbpp_308_large_product,0.01,35.3354
mbpp_309_maximum,0.01,51.2902
mbpp_310_string_to_tuple,0.01,4.8893
mbpp_388_highest_Power_of_2,0.01,68.4595
mbpp_389_find_lucas,0.01,68.3980
mbpp_390_add_string,0.01,47.7749
mbpp_391_convert_list_dictionary,0.01,59.3724
mbpp_392_get_max_sum,0.01,59.4452
mbpp_393_max_length_list,0.01,59.3768
mbpp_394_check_distinct,0.01,59.3738
mbpp_395_first_non_repeating_character,0.01,21.4569
mbpp_396_check_char,0.01,59.3838
mbpp_397_median_numbers,0.01,59.3794
mbpp_398_sum_of_digits,0.01,26.4016
mbpp_399_bitwise_xor,0.01,24.6257
mbpp_400_extract_freq,0.01,31.7887
mbpp_401_add_nested_tuples,0.01,47.1715
mbpp_404_minimum,0.01,59.3827
mbpp_405_check_tuplex,0.01,59.4669
mbpp_406_find_Parity,0.01,67.3373
mbpp_407_rearrange_bigger,0.01,56.0742
mbpp_408_k_smallest_pairs,0.01,68.6838
mbpp_409_min_product_tuple,0.01,68.4639
mbpp_410_min_val,0.01,61.0082
mbpp_411_snake_to_camel,0.01,13.1092
mbpp_412_remove_odd,0.01,45.7107
mbpp_413_extract_nth_element,0.01,24.3120
mbpp_414_overlapping,0.01,68.4512
mbpp_415_max_Product,0.01,26.8393
mbpp_417_group_tuples,0.01,68.3370
mbpp_418_Find_Max,0.01,68.3822
mbpp_419_round_and_sum,0.01,68.4280
mbpp_420_cube_Sum,0.01,44.2115
mbpp_421_concatenate_tuple,0.01,68.3755
mbpp_422_find_Average_Of_Cube,0.01,54.5338
mbpp_424_extract_rear,0.01,21.1945
mbpp_425_count_element_in_list,0.01,61.8700
mbpp_426_filter_oddnumbers,0.01,59.5897
mbpp_427_change_date_format,0.01,30.1781
mbpp_428_shell_sort,0.01,21.4345
mbpp_429_and_tuples,0.01,33.7089
mbpp_430_parabola_directrix,0.01,26.9311
mbpp_431_common_element,0.01,82.3560
mbpp_432_median_trapezium,0.01,56.3816
mbpp_433_check_greater,0.01,84.4636
mbpp_434_text_match_one,0.01,89.1226
mbpp_435_last_Digit,0.01,86.3236
mbpp_436_neg_nos,0.01,81.3212
mbpp_437_remove_odd,0.01,89.5370
mbpp_438_count_bidirectional,0.01,86.7528
mbpp_439_multiple_to_single,0.01,94.4920
mbpp_440_find_adverb_position,0.01,17.0665
mbpp_441_surfacearea_cube,0.01,91.1418
mbpp_442_positive_count,0.01,85.4112
mbpp_443_largest_neg,0.01,82.4536
mbpp_444_trim_tuple,0.01,31.9183
mbpp_445_index_multiplication,0.01,36.2938
mbpp_446_count_Occurrence,0.01,41.4434
mbpp_447_cube_nums,0.01,28.5526
mbpp_448_cal_sum,0.01,70.2342
mbpp_450_extract_string,0.01,43.4229
mbpp_451_remove_whitespaces,0.01,63.3006
mbpp_452_loss_amount,0.01,83.6038
mbpp_453_sumofFactors,0.01,71.1331
mbpp_454_text_match_wordz,0.01,81.5848
mbpp_455_check_monthnumb_number,0.01,66.7637
mbpp_456_reverse_string_list,0.01,77.1163
mbpp_457_Find_Min,0.01,54.0113
mbpp_458_rectangle_area,0.01,71.2162
mbpp_459_remove_uppercase,0.01,70.7631
mbpp_460_Extract,0.01,68.2995
mbpp_461_upper_ctr,0.01,88.0103
mbpp_462_combinations_list,0.01,75.7353
mbpp_463_max_subarray_product,0.01,83.2211
mbpp_464_check_value,0.01,74.4154
mbpp_465_drop_empty,0.01,70.7105
mbpp_468_max_product,0.01,78.6081
mbpp_470_add_pairwise,0.01,50.0218
mbpp_471_find_remainder,0.01,59.3631
mbpp_472_check_Consecutive,0.01,59.3611
mbpp_474_replace_char,0.01,59.3705
mbpp_475_sort_counter,0.01,59.3541
mbpp_476_big_sum,0.01,58.7229
mbpp_477_is_lower,0.01,3.9178
mbpp_478_remove_lowercase,0.01,12.7818
mbpp_479_first_Digit,0.01,59.3689
mbpp_554_Split,0.01,48.2341
mbpp_555_difference,0.01,14.1733
mbpp_556_find_Odd_Pair,0.01,59.3879
mbpp_557_toggle_string,0.01,21.7996
mbpp_558_digit_distance_nums,0.01,59.3834
mbpp_559_max_sub_array_sum,0.01,15.9849
mbpp_560_union_elements,0.01,13.2518
mbpp_562_Find_Max_Length,0.01,59.3717
mbpp_563_extract_values,0.01,29.2412
mbpp_564_count_Pairs,0.01,59.3966
mbpp_565_split,0.01,16.8191
mbpp_566_sum_digits,0.01,59.3665
mbpp_567_issort_list,0.01,42.6905
mbpp_568_empty_list,0.01,59.3590
mbpp_569_sort_sublists,0.01,43.8460
mbpp_572_two_unique_nums,0.01,11.6264
mbpp_573_unique_product,0.01,59.3842
mbpp_574_surfacearea_cylinder,0.01,59.3675
mbpp_576_is_Sub_Array,0.01,59.3801
mbpp_577_last_Digit_Factorial,0.01,59.3823
mbpp_578_interleave_lists,0.01,22.5005
mbpp_579_find_dissimilar,0.01,19.4917
mbpp_580_extract_even,0.01,12.3927
mbpp_581_surface_Area,0.01,59.3793
mbpp_583_catalan_number,0.01,59.3529
mbpp_584_find_adverbs,0.01,15.4798
mbpp_585_expensive_items,0.01,18.2140
mbpp_586_split_Arr,0.01,59.4004
mbpp_587_list_tuple,0.01,59.3710
mbpp_588_big_diff,0.01,59.3734
mbpp_589_perfect_squares,0.01,31.1861
mbpp_591_swap_List,0.01,59.3738
mbpp_592_sum_Of_product,0.01,48.2679
mbpp_593_removezero_ip,0.01,59.3679
mbpp_594_diff_even_odd,0.01,54.7924
mbpp_595_min_Swaps,0.01,59.3989
mbpp_597_find_kth,0.01,59.3885
mbpp_598_armstrong_number,0.01,58.0831
mbpp_599_sum_average,0.01,59.3706
mbpp_600_is_Even,0.01,59.3714
mbpp_602_first_repeated_char,0.01,43.9190
mbpp_603_get_ludic,0.01,38.4946
mbpp_604_reverse_words,0.01,11.5134
mbpp_605_prime_num,0.01,59.3593
mbpp_606_radian_degree,0.01,59.3526
mbpp_607_find_literals,0.01,36.9897
mbpp_608_bell_Number,0.01,43.5858
mbpp_610_remove_kth_element,0.01,12.7869
mbpp_611_max_of_nth,0.01,59.4038
mbpp_612_merge,0.01,59.4351
mbpp_614_cummulative_sum,0.01,59.3938
mbpp_615_average_tuple,0.01,31.8895
mbpp_616_tuple_modulo,0.01,34.0874
mbpp_617_min_Jumps,0.01,59.4220
mbpp_618_div_list,0.01,18.4391
mbpp_619_move_num,0.01,18.2131
mbpp_622_get_median,0.01,40.6643
mbpp_623_nth_nums,0.01,59.3722
mbpp_624_is_upper,0.01,41.1029
mbpp_625_swap_List,0.01,59.3631
mbpp_626_triangle_area,0.01,59.3747
mbpp_627_find_First_Missing,0.01,59.3668
mbpp_628_replace_spaces,0.01,14.5130
mbpp_629_Split,0.01,10.8565
mbpp_630_get_coordinates,0.01,59.3549
mbpp_631_replace_spaces,0.01,59.3620
mbpp_632_move_zero,0.01,43.9077
mbpp_633_pair_xor_Sum,0.01,59.3713
mbpp_635_heap_sort,0.01,33.1442
mbpp_637_noprofit_noloss,0.01,59.3654
mbpp_638_wind_chill,0.01,47.6583
mbpp_639_sample_nam,0.01,59.3798
mbpp_640_remove_parenthesis,0.01,59.4409
mbpp_641_is_nonagonal,0.01,59.4370
mbpp_643_text_match_wordz_middle,0.01,59.4211
mbpp_644_reverse_Array_Upto_K,0.01,59.3965
mbpp_720_add_dict_to_tuple,0.01,9.1406
mbpp_721_maxAverageOfPath,0.01,20.1491
mbpp_722_filter_data,0.01,22.6689
mbpp_723_count_same_pair,0.01,59.4205
mbpp_724_power_base_sum,0.01,59.4093
mbpp_725_extract_quotation,0.01,59.3893
mbpp_726_multiply_elements,0.01,16.2741
mbpp_728_sum_list,0.01,59.4533
mbpp_730_consecutive_duplicates,0.01,18.9049
mbpp_731_lateralsurface_cone,0.01,59.3935
mbpp_732_replace_specialchar,0.01,52.8265
mbpp_733_find_first_occurrence,0.01,59.3765
mbpp_734_sum_Of_Subarray_Prod,0.01,59.4153
mbpp_735_toggle_middle_bits,0.01,59.4051
mbpp_736_left_insertion,0.01,50.0649
mbpp_737_check_str,0.01,8.9801
mbpp_738_geometric_sum,0.01,59.4076
mbpp_739_find_Index,0.01,59.4023
mbpp_740_tuple_to_dict,0.01,23.7839
mbpp_741_all_Characters_Same,0.01,59.3675
mbpp_742_area_tetrahedron,0.01,59.3717
mbpp_743_rotate_right,0.01,59.4027
mbpp_744_check_none,0.01,59.3666
mbpp_745_divisible_by_digits,0.01,21.5974
mbpp_746_sector_area,0.01,59.4021
mbpp_747_lcs_of_three,0.01,59.5311
mbpp_748_capital_words_spaces,0.01,59.4044
mbpp_749_sort_numeric_strings,0.01,59.4199
mbpp_750_add_tuple,0.01,10.4748
mbpp_751_check_min_heap,0.01,59.4541
mbpp_752_jacobsthal_num,0.01,59.7262
mbpp_753_min_k,0.01,28.0627
mbpp_754_extract_index_list,0.01,26.9463
mbpp_755_second_smallest,0.01,59.4293
mbpp_756_text_match_zero_one,0.01,59.5949
mbpp_757_count_reverse_pairs,0.01,51.3655
mbpp_759_is_decimal,0.01,59.6287
mbpp_760_unique_Element,0.01,78.9253
mbpp_762_check_monthnumber_number,0.01,18.3593
mbpp_763_find_min_diff,0.01,92.6404
mbpp_764_number_ctr,0.01,95.0389
mbpp_765_is_polite,0.01,77.7812
mbpp_766_pair_wise,0.01,19.0706
mbpp_767_get_pairs_count,0.01,122.6305
mbpp_769_Diff,0.01,82.9899
mbpp_770_odd_num_sum,0.01,87.2819
mbpp_771_check_expression,0.01,88.2535
mbpp_772_remove_length,0.01,51.9776
mbpp_773_occurance_substring,0.01,46.9364
mbpp_775_odd_position,0.01,15.8943
mbpp_776_count_vowels,0.01,44.3675
mbpp_777_find_sum,0.01,59.3852
mbpp_778_pack_consecutive_duplicates,0.01,44.4083
mbpp_780_find_combinations,0.01,22.7417
mbpp_781_count_divisors,0.01,59.3980
mbpp_782_odd_length_sum,0.01,59.3937
mbpp_783_rgb_to_hsv,0.01,43.8261
mbpp_784_mul_even_odd,0.01,59.3715
mbpp_785_tuple_str_int,0.01,49.9551
mbpp_786_right_insertion,0.01,59.3635
mbpp_787_text_match_three,0.01,59.3563
mbpp_788_new_tuple,0.01,35.9373
mbpp_790_even_position,0.01,59.3631
mbpp_791_remove_nested,0.01,59.3743
mbpp_792_count_list,0.01,45.1182
mbpp_793_last,0.01,59.3588
mbpp_794_text_starta_endb,0.01,59.3793
mbpp_796_return_sum,0.01,59.3569
mbpp_797_sum_in_range,0.01,59.3752
mbpp_798__sum,0.01,59.3418
mbpp_799_left_rotate,0.01,59.3893
mbpp_800_remove_all_spaces,0.01,8.6352
mbpp_801_test_three_equal,0.01,11.1680
mbpp_802_count_rotation,0.01,59.4351
mbpp_803_is_perfect_square,0.01,59.4103
mbpp_804_is_product_even,0.01,59.3581
mbpp_805_max_sum_list,0.01,23.1872
mbpp_806_max_run_uppercase,0.01,59.3616
mbpp_807_first_odd,0.01,59.3461
mbpp_808_check_K,0.01,59.4514
mbpp_809_check_smaller,0.01,46.1352
TOTAL,,21137.5132
